"Timestamp","FCU-00-04  PIR Log","FCU-00-04   Enable Log","FCU-00-04  Status Log"
"23/01/2020 4:28:20 PM","1.00","1.00","0.00"
"23/01/2020 4:28:12 PM","1.00","0.00","0.00"
"23/01/2020 1:46:17 PM","0.00","0.00","0.00"
"23/01/2020 1:46:10 PM","0.00","0.00","1.00"
"23/01/2020 1:14:55 PM","0.00","1.00","1.00"
"23/01/2020 8:37:38 AM","1.00","1.00","1.00"
"23/01/2020 8:37:30 AM","1.00","1.00","0.00"
"23/01/2020 8:37:25 AM","1.00","0.00","0.00"
"23/01/2020 7:26:42 AM","0.00","0.00","0.00"
"23/01/2020 7:26:40 AM","0.00","0.00","1.00"
"23/01/2020 6:55:30 AM","0.00","1.00","1.00"
"23/01/2020 6:41:38 AM","1.00","1.00","1.00"
"23/01/2020 6:00:02 AM","0.00","1.00","1.00"
"23/01/2020 6:00:00 AM","0.00","1.00","0.00"
"22/01/2020 6:00:02 PM","0.00","0.00","0.00"
"22/01/2020 6:00:00 PM","0.00","0.00","1.00"
"22/01/2020 5:51:59 PM","0.00","1.00","1.00"
"22/01/2020 5:47:03 PM","1.00","1.00","1.00"
"22/01/2020 5:47:00 PM","1.00","1.00","0.00"
"22/01/2020 5:46:51 PM","1.00","0.00","0.00"
"22/01/2020 3:58:33 PM","0.00","0.00","0.00"
"22/01/2020 3:58:30 PM","0.00","0.00","1.00"
"22/01/2020 3:27:21 PM","0.00","1.00","1.00"
"22/01/2020 1:46:33 PM","1.00","1.00","1.00"
"22/01/2020 1:24:25 PM","0.00","1.00","1.00"
"22/01/2020 1:06:13 PM","1.00","1.00","1.00"
"22/01/2020 1:06:10 PM","1.00","1.00","0.00"
"22/01/2020 1:05:59 PM","1.00","0.00","0.00"
"22/01/2020 12:53:22 PM","0.00","0.00","0.00"
"22/01/2020 12:53:20 PM","0.00","0.00","1.00"
"22/01/2020 12:22:10 PM","0.00","1.00","1.00"
"22/01/2020 8:34:03 AM","1.00","1.00","1.00"
"22/01/2020 8:34:00 AM","1.00","1.00","0.00"
"22/01/2020 8:33:46 AM","1.00","0.00","0.00"
"22/01/2020 7:58:43 AM","0.00","0.00","0.00"
"22/01/2020 7:58:40 AM","0.00","0.00","1.00"
"22/01/2020 7:27:34 AM","0.00","1.00","1.00"
"22/01/2020 7:10:46 AM","1.00","1.00","1.00"
"22/01/2020 6:53:41 AM","0.00","1.00","1.00"
"22/01/2020 6:47:20 AM","1.00","1.00","1.00"
"22/01/2020 6:21:30 AM","0.00","1.00","1.00"
"22/01/2020 6:10:13 AM","1.00","1.00","1.00"
"22/01/2020 6:10:10 AM","1.00","1.00","0.00"
"22/01/2020 6:10:05 AM","1.00","0.00","0.00"
"21/01/2020 6:00:03 PM","0.00","0.00","0.00"
"21/01/2020 6:00:00 PM","0.00","0.00","1.00"
"21/01/2020 5:48:11 PM","0.00","1.00","1.00"
"21/01/2020 5:42:56 PM","1.00","1.00","1.00"
"21/01/2020 5:27:26 PM","0.00","1.00","1.00"
"21/01/2020 1:04:23 PM","1.00","1.00","1.00"
"21/01/2020 1:00:48 PM","0.00","1.00","1.00"
"21/01/2020 12:27:36 PM","1.00","1.00","1.00"
"21/01/2020 12:20:33 PM","0.00","1.00","1.00"
"21/01/2020 8:39:15 AM","1.00","1.00","1.00"
"21/01/2020 8:33:47 AM","0.00","1.00","1.00"
"21/01/2020 8:28:02 AM","1.00","1.00","1.00"
"21/01/2020 8:28:00 AM","1.00","1.00","0.00"
"21/01/2020 8:27:59 AM","1.00","0.00","0.00"
"21/01/2020 7:43:33 AM","0.00","0.00","0.00"
"21/01/2020 7:43:30 AM","0.00","0.00","1.00"
"21/01/2020 7:12:21 AM","0.00","1.00","1.00"
"21/01/2020 6:54:18 AM","1.00","1.00","1.00"
"21/01/2020 6:00:13 AM","0.00","1.00","1.00"
"21/01/2020 6:00:10 AM","0.00","1.00","0.00"
"20/01/2020 4:05:23 PM","0.00","0.00","0.00"
"20/01/2020 4:05:20 PM","0.00","0.00","1.00"
"20/01/2020 3:34:10 PM","0.00","1.00","1.00"
"20/01/2020 3:28:02 PM","1.00","1.00","1.00"
"20/01/2020 3:28:00 PM","1.00","1.00","0.00"
"20/01/2020 2:39:53 PM","0.00","0.00","0.00"
"20/01/2020 2:39:50 PM","0.00","0.00","1.00"
"20/01/2020 2:08:40 PM","0.00","1.00","1.00"
"20/01/2020 7:40:04 AM","1.00","1.00","1.00"
"20/01/2020 7:21:18 AM","0.00","1.00","1.00"
"20/01/2020 7:03:23 AM","1.00","1.00","1.00"
"20/01/2020 7:03:20 AM","1.00","1.00","0.00"
"20/01/2020 7:03:11 AM","1.00","0.00","0.00"
"17/01/2020 5:09:53 PM","0.00","0.00","0.00"
"17/01/2020 5:09:50 PM","0.00","0.00","1.00"
"17/01/2020 4:38:44 PM","0.00","1.00","1.00"
"17/01/2020 2:04:32 PM","1.00","1.00","1.00"
"17/01/2020 2:04:30 PM","1.00","1.00","0.00"
"17/01/2020 2:04:27 PM","1.00","0.00","0.00"
"17/01/2020 1:34:18 PM","0.00","0.00","0.00"
"17/01/2020 1:34:10 PM","0.00","0.00","1.00"
"17/01/2020 1:02:56 PM","0.00","1.00","1.00"
"17/01/2020 8:09:22 AM","1.00","1.00","1.00"
"17/01/2020 8:09:20 AM","1.00","1.00","0.00"
"17/01/2020 8:09:18 AM","1.00","0.00","0.00"
"17/01/2020 7:26:33 AM","0.00","0.00","0.00"
"17/01/2020 7:26:30 AM","0.00","0.00","1.00"
"17/01/2020 6:55:21 AM","0.00","1.00","1.00"
"17/01/2020 6:45:38 AM","1.00","1.00","1.00"
"17/01/2020 6:26:52 AM","0.00","1.00","1.00"
"17/01/2020 6:08:47 AM","1.00","1.00","1.00"
"17/01/2020 6:07:45 AM","0.00","1.00","1.00"
"17/01/2020 6:00:02 AM","1.00","1.00","1.00"
"17/01/2020 6:00:00 AM","1.00","1.00","0.00"
"17/01/2020 5:57:01 AM","1.00","0.00","0.00"
"16/01/2020 4:55:08 PM","0.00","0.00","0.00"
"16/01/2020 4:55:00 PM","0.00","0.00","1.00"
"16/01/2020 4:23:51 PM","0.00","1.00","1.00"
"16/01/2020 4:11:10 PM","1.00","1.00","1.00"
"16/01/2020 4:02:29 PM","0.00","1.00","1.00"
"16/01/2020 3:53:13 PM","1.00","1.00","1.00"
"16/01/2020 3:53:10 PM","1.00","1.00","0.00"
"16/01/2020 3:53:08 PM","1.00","0.00","0.00"
"16/01/2020 3:45:13 PM","0.00","0.00","0.00"
"16/01/2020 3:45:10 PM","0.00","0.00","1.00"
"16/01/2020 3:14:02 PM","0.00","1.00","1.00"
"16/01/2020 3:04:47 PM","1.00","1.00","1.00"
"16/01/2020 2:37:52 PM","0.00","1.00","1.00"
"16/01/2020 2:04:28 PM","1.00","1.00","1.00"
"16/01/2020 2:04:20 PM","1.00","1.00","0.00"
"16/01/2020 2:04:11 PM","1.00","0.00","0.00"
"16/01/2020 1:53:03 PM","0.00","0.00","0.00"
"16/01/2020 1:53:00 PM","0.00","0.00","1.00"
"16/01/2020 1:21:50 PM","0.00","1.00","1.00"
"16/01/2020 11:01:38 AM","1.00","1.00","1.00"
"16/01/2020 11:01:02 AM","0.00","1.00","1.00"
"16/01/2020 8:39:04 AM","1.00","1.00","1.00"
"16/01/2020 8:34:07 AM","0.00","1.00","1.00"
"16/01/2020 8:28:52 AM","1.00","1.00","1.00"
"16/01/2020 8:28:50 AM","1.00","1.00","0.00"
"16/01/2020 8:28:48 AM","1.00","0.00","0.00"
"16/01/2020 6:23:42 AM","0.00","0.00","0.00"
"16/01/2020 6:23:40 AM","0.00","0.00","1.00"
"16/01/2020 5:52:28 AM","0.00","1.00","1.00"
"16/01/2020 5:48:52 AM","1.00","1.00","1.00"
"16/01/2020 5:48:50 AM","1.00","1.00","0.00"
"16/01/2020 5:42:42 AM","1.00","0.00","0.00"
"15/01/2020 5:49:32 PM","0.00","0.00","0.00"
"15/01/2020 5:49:30 PM","0.00","0.00","1.00"
"15/01/2020 5:49:23 PM","0.00","1.00","1.00"
"15/01/2020 5:49:20 PM","0.00","1.00","0.00"
"15/01/2020 5:48:57 PM","0.00","0.00","0.00"
"15/01/2020 5:48:50 PM","0.00","0.00","1.00"
"15/01/2020 2:40:53 PM","0.00","1.00","1.00"
"15/01/2020 2:40:50 PM","0.00","1.00","0.00"
"15/01/2020 1:51:32 PM","0.00","0.00","0.00"
"15/01/2020 1:51:30 PM","0.00","0.00","1.00"
"15/01/2020 1:20:11 PM","0.00","1.00","1.00"
"15/01/2020 1:14:54 PM","1.00","1.00","1.00"
"15/01/2020 1:13:15 PM","0.00","1.00","1.00"
"15/01/2020 8:33:48 AM","1.00","1.00","1.00"
"15/01/2020 8:27:41 AM","0.00","1.00","1.00"
"15/01/2020 8:22:22 AM","1.00","1.00","1.00"
"15/01/2020 8:22:20 AM","1.00","1.00","0.00"
"15/01/2020 8:22:17 AM","1.00","0.00","0.00"
"15/01/2020 6:28:22 AM","0.00","0.00","0.00"
"15/01/2020 6:28:20 AM","0.00","0.00","1.00"
"15/01/2020 6:19:56 AM","0.00","1.00","1.00"
"15/01/2020 6:18:45 AM","0.00","1.00","0.00"
"15/01/2020 5:57:10 AM","0.00","1.00","1.00"
"15/01/2020 5:53:12 AM","1.00","1.00","1.00"
"15/01/2020 5:53:10 AM","1.00","1.00","0.00"
"15/01/2020 5:47:02 AM","1.00","0.00","0.00"
"14/01/2020 6:00:05 PM","0.00","0.00","0.00"
"14/01/2020 6:00:00 PM","0.00","0.00","1.00"
"14/01/2020 5:59:13 PM","0.00","1.00","1.00"
"14/01/2020 5:59:10 PM","0.00","1.00","0.00"
"14/01/2020 5:42:12 PM","0.00","0.00","0.00"
"14/01/2020 5:42:10 PM","0.00","0.00","1.00"
"14/01/2020 5:35:18 PM","0.00","1.00","1.00"
"14/01/2020 5:35:10 PM","0.00","1.00","0.00"
"14/01/2020 4:10:32 PM","0.00","0.00","0.00"
"14/01/2020 4:10:30 PM","0.00","0.00","1.00"
"14/01/2020 3:39:22 PM","0.00","1.00","1.00"
"14/01/2020 3:34:12 PM","1.00","1.00","1.00"
"14/01/2020 3:34:10 PM","1.00","1.00","0.00"
"14/01/2020 3:34:05 PM","1.00","0.00","0.00"
"14/01/2020 1:50:07 PM","0.00","0.00","0.00"
"14/01/2020 1:50:00 PM","0.00","0.00","1.00"
"14/01/2020 1:18:55 PM","0.00","1.00","1.00"
"14/01/2020 1:04:06 PM","1.00","1.00","1.00"
"14/01/2020 1:00:45 PM","0.00","1.00","1.00"
"14/01/2020 11:00:18 AM","1.00","1.00","1.00"
"14/01/2020 10:52:34 AM","0.00","1.00","1.00"
"14/01/2020 8:10:03 AM","1.00","1.00","1.00"
"14/01/2020 8:10:00 AM","1.00","1.00","0.00"
"14/01/2020 6:48:42 AM","0.00","0.00","0.00"
"14/01/2020 6:48:40 AM","0.00","0.00","1.00"
"14/01/2020 6:17:34 AM","0.00","1.00","1.00"
"14/01/2020 6:05:12 AM","1.00","1.00","1.00"
"14/01/2020 6:05:10 AM","1.00","1.00","0.00"
"14/01/2020 6:05:05 AM","1.00","0.00","0.00"
"13/01/2020 5:05:22 PM","0.00","0.00","0.00"
"13/01/2020 5:05:20 PM","0.00","0.00","1.00"
"13/01/2020 4:34:08 PM","0.00","1.00","1.00"
"13/01/2020 1:49:48 PM","1.00","1.00","1.00"
"13/01/2020 1:46:48 PM","0.00","1.00","1.00"
"13/01/2020 1:39:19 PM","1.00","1.00","1.00"
"13/01/2020 1:21:10 PM","0.00","1.00","1.00"
"13/01/2020 8:57:29 AM","1.00","1.00","1.00"
"13/01/2020 8:56:54 AM","1.00","1.00","0.00"
"13/01/2020 8:42:57 AM","1.00","1.00","1.00"
"13/01/2020 8:40:16 AM","0.00","1.00","1.00"
"13/01/2020 8:34:53 AM","1.00","1.00","1.00"
"13/01/2020 8:34:50 AM","1.00","1.00","0.00"
"13/01/2020 8:34:41 AM","1.00","0.00","0.00"
"13/01/2020 8:27:52 AM","0.00","0.00","0.00"
"13/01/2020 8:27:50 AM","0.00","0.00","1.00"
"13/01/2020 8:25:33 AM","0.00","1.00","1.00"
"13/01/2020 8:25:30 AM","0.00","1.00","0.00"
"13/01/2020 8:25:25 AM","0.00","0.00","0.00"
"13/01/2020 8:25:20 AM","0.00","0.00","1.00"
"13/01/2020 8:25:13 AM","0.00","1.00","1.00"
"13/01/2020 8:25:10 AM","0.00","1.00","0.00"
"13/01/2020 8:24:55 AM","0.00","0.00","0.00"
"13/01/2020 8:24:50 AM","0.00","0.00","1.00"
"13/01/2020 8:24:43 AM","0.00","1.00","1.00"
"13/01/2020 8:24:40 AM","0.00","1.00","0.00"
"13/01/2020 8:24:35 AM","0.00","0.00","0.00"
"13/01/2020 8:24:30 AM","0.00","0.00","1.00"
"13/01/2020 8:24:02 AM","0.00","1.00","1.00"
"13/01/2020 8:24:00 AM","0.00","1.00","0.00"
"13/01/2020 8:12:42 AM","0.00","0.00","0.00"
"13/01/2020 8:12:40 AM","0.00","0.00","1.00"
"13/01/2020 8:09:33 AM","0.00","1.00","1.00"
"13/01/2020 8:09:30 AM","0.00","1.00","0.00"
"13/01/2020 8:04:32 AM","0.00","0.00","0.00"
"13/01/2020 8:04:30 AM","0.00","0.00","1.00"
"13/01/2020 8:04:13 AM","0.00","1.00","1.00"
"13/01/2020 8:04:10 AM","0.00","1.00","0.00"
"13/01/2020 8:04:02 AM","0.00","0.00","0.00"
"13/01/2020 8:04:00 AM","0.00","0.00","1.00"
"13/01/2020 7:59:42 AM","0.00","1.00","1.00"
"13/01/2020 7:59:40 AM","0.00","1.00","0.00"
"13/01/2020 7:55:42 AM","0.00","0.00","0.00"
"13/01/2020 7:55:40 AM","0.00","0.00","1.00"
"13/01/2020 7:51:43 AM","0.00","1.00","1.00"
"13/01/2020 7:51:40 AM","0.00","1.00","0.00"
"13/01/2020 7:51:25 AM","0.00","0.00","0.00"
"13/01/2020 7:51:20 AM","0.00","0.00","1.00"
"13/01/2020 7:51:12 AM","0.00","1.00","1.00"
"13/01/2020 7:51:10 AM","0.00","1.00","0.00"
"13/01/2020 7:26:27 AM","0.00","0.00","0.00"
"13/01/2020 7:26:20 AM","0.00","0.00","1.00"
"13/01/2020 6:55:07 AM","0.00","1.00","1.00"
"13/01/2020 6:45:56 AM","1.00","1.00","1.00"
"13/01/2020 6:00:02 AM","0.00","1.00","1.00"
"13/01/2020 6:00:00 AM","0.00","1.00","0.00"
"10/01/2020 2:57:28 PM","0.00","0.00","0.00"
"10/01/2020 2:57:20 PM","0.00","0.00","1.00"
"10/01/2020 2:26:09 PM","0.00","1.00","1.00"
"10/01/2020 2:20:18 PM","1.00","1.00","1.00"
"10/01/2020 2:19:35 PM","0.00","1.00","1.00"
"10/01/2020 2:00:35 PM","1.00","1.00","1.00"
"10/01/2020 1:52:32 PM","0.00","1.00","1.00"
"10/01/2020 1:23:33 PM","1.00","1.00","1.00"
"10/01/2020 1:02:58 PM","0.00","1.00","1.00"
"10/01/2020 11:09:18 AM","1.00","1.00","1.00"
"10/01/2020 11:08:56 AM","0.00","1.00","1.00"
"10/01/2020 8:10:42 AM","1.00","1.00","1.00"
"10/01/2020 8:10:40 AM","1.00","1.00","0.00"
"10/01/2020 8:10:36 AM","1.00","0.00","0.00"
"10/01/2020 6:29:52 AM","0.00","0.00","0.00"
"10/01/2020 6:29:50 AM","0.00","0.00","1.00"
"10/01/2020 5:58:38 AM","0.00","1.00","1.00"
"10/01/2020 5:55:22 AM","1.00","1.00","1.00"
"10/01/2020 5:55:20 AM","1.00","1.00","0.00"
"10/01/2020 5:49:16 AM","1.00","0.00","0.00"
"9/01/2020 7:30:22 PM","0.00","0.00","0.00"
"9/01/2020 7:30:20 PM","0.00","0.00","1.00"
"9/01/2020 6:59:18 PM","0.00","1.00","1.00"
"9/01/2020 6:06:02 PM","1.00","1.00","1.00"
"9/01/2020 6:06:00 PM","1.00","1.00","0.00"
"9/01/2020 6:00:02 PM","1.00","0.00","0.00"
"9/01/2020 6:00:00 PM","1.00","0.00","1.00"
"9/01/2020 5:45:43 PM","1.00","1.00","1.00"
"9/01/2020 4:31:08 PM","0.00","1.00","1.00"
"9/01/2020 4:31:00 PM","0.00","1.00","0.00"
"9/01/2020 4:30:55 PM","0.00","0.00","0.00"
"9/01/2020 4:30:50 PM","0.00","0.00","1.00"
"9/01/2020 4:30:42 PM","0.00","1.00","1.00"
"9/01/2020 4:30:40 PM","0.00","1.00","0.00"
"9/01/2020 1:36:42 PM","0.00","0.00","0.00"
"9/01/2020 1:36:40 PM","0.00","0.00","1.00"
"9/01/2020 1:05:28 PM","0.00","1.00","1.00"
"9/01/2020 10:57:57 AM","1.00","1.00","1.00"
"9/01/2020 10:57:33 AM","0.00","1.00","1.00"
"9/01/2020 8:38:28 AM","1.00","1.00","1.00"
"9/01/2020 8:38:20 AM","1.00","1.00","0.00"
"9/01/2020 8:38:11 AM","1.00","0.00","0.00"
"9/01/2020 6:49:12 AM","0.00","0.00","0.00"
"9/01/2020 6:49:10 AM","0.00","0.00","1.00"
"9/01/2020 6:17:56 AM","0.00","1.00","1.00"
"9/01/2020 6:09:52 AM","1.00","1.00","1.00"
"9/01/2020 6:09:50 AM","1.00","1.00","0.00"
"9/01/2020 6:09:41 AM","1.00","0.00","0.00"
"9/01/2020 1:45:21 AM","0.00","0.00","0.00"
"8/01/2020 5:51:32 PM","0.00","0.00","0.00"
"8/01/2020 5:51:30 PM","0.00","0.00","1.00"
"8/01/2020 5:20:19 PM","0.00","1.00","1.00"
"8/01/2020 4:26:52 PM","1.00","1.00","1.00"
"8/01/2020 4:26:50 PM","1.00","1.00","0.00"
"8/01/2020 4:26:48 PM","1.00","0.00","0.00"
"8/01/2020 3:16:02 PM","0.00","0.00","0.00"
"8/01/2020 3:16:00 PM","0.00","0.00","1.00"
"8/01/2020 2:44:50 PM","0.00","1.00","1.00"
"8/01/2020 2:37:52 PM","1.00","1.00","1.00"
"8/01/2020 2:37:50 PM","1.00","1.00","0.00"
"8/01/2020 1:41:42 PM","0.00","0.00","0.00"
"8/01/2020 1:41:40 PM","0.00","0.00","1.00"
"8/01/2020 1:10:34 PM","0.00","1.00","1.00"
"8/01/2020 11:15:50 AM","1.00","1.00","1.00"
"8/01/2020 11:15:02 AM","1.00","1.00","0.00"
"8/01/2020 10:51:19 AM","1.00","1.00","1.00"
"8/01/2020 10:47:02 AM","0.00","1.00","1.00"
"8/01/2020 9:57:09 AM","1.00","1.00","1.00"
"8/01/2020 9:56:02 AM","1.00","1.00","0.00"
"8/01/2020 8:58:03 AM","1.00","1.00","1.00"
"8/01/2020 8:57:01 AM","1.00","1.00","0.00"
"8/01/2020 8:36:22 AM","1.00","1.00","1.00"
"8/01/2020 8:36:20 AM","1.00","1.00","0.00"
"8/01/2020 8:36:17 AM","1.00","0.00","0.00"
"8/01/2020 6:53:37 AM","0.00","0.00","0.00"
"8/01/2020 6:53:30 AM","0.00","0.00","1.00"
"8/01/2020 6:22:17 AM","0.00","1.00","1.00"
"8/01/2020 6:12:52 AM","1.00","1.00","1.00"
"8/01/2020 6:00:02 AM","0.00","1.00","1.00"
"8/01/2020 6:00:00 AM","0.00","1.00","0.00"
"7/01/2020 3:37:42 PM","0.00","0.00","0.00"
"7/01/2020 3:37:40 PM","0.00","0.00","1.00"
"7/01/2020 3:06:26 PM","0.00","1.00","1.00"
"7/01/2020 2:59:48 PM","1.00","1.00","1.00"
"7/01/2020 2:58:55 PM","0.00","1.00","1.00"
"7/01/2020 1:49:28 PM","1.00","1.00","1.00"
"7/01/2020 1:49:20 PM","1.00","1.00","0.00"
"7/01/2020 1:49:11 PM","1.00","0.00","0.00"
"7/01/2020 1:41:42 PM","0.00","0.00","0.00"
"7/01/2020 1:41:40 PM","0.00","0.00","1.00"
"7/01/2020 1:10:27 PM","0.00","1.00","1.00"
"7/01/2020 11:19:33 AM","1.00","1.00","1.00"
"7/01/2020 11:18:49 AM","1.00","1.00","0.00"
"7/01/2020 8:55:05 AM","1.00","1.00","1.00"
"7/01/2020 8:53:43 AM","1.00","1.00","0.00"
"7/01/2020 8:32:38 AM","1.00","1.00","1.00"
"7/01/2020 6:00:02 AM","0.00","1.00","1.00"
"7/01/2020 6:00:00 AM","0.00","1.00","0.00"
"7/01/2020 5:19:22 AM","0.00","0.00","0.00"
"7/01/2020 5:19:20 AM","0.00","0.00","1.00"
"7/01/2020 4:48:19 AM","0.00","1.00","1.00"
"7/01/2020 4:45:32 AM","1.00","1.00","1.00"
"7/01/2020 4:45:30 AM","1.00","1.00","0.00"
"7/01/2020 4:39:22 AM","1.00","0.00","0.00"
"6/01/2020 5:44:32 PM","0.00","0.00","0.00"
"6/01/2020 5:44:30 PM","0.00","0.00","1.00"
"6/01/2020 5:13:15 PM","0.00","1.00","1.00"
"6/01/2020 4:49:19 PM","1.00","1.00","1.00"
"6/01/2020 4:47:57 PM","0.00","1.00","1.00"
"6/01/2020 1:19:19 PM","1.00","1.00","1.00"
"6/01/2020 1:11:58 PM","0.00","1.00","1.00"
"6/01/2020 10:57:35 AM","1.00","1.00","1.00"
"6/01/2020 10:50:21 AM","0.00","1.00","1.00"
"6/01/2020 8:41:06 AM","1.00","1.00","1.00"
"6/01/2020 8:29:48 AM","0.00","1.00","1.00"
"6/01/2020 8:23:38 AM","1.00","1.00","1.00"
"6/01/2020 6:00:02 AM","0.00","1.00","1.00"
"6/01/2020 6:00:00 AM","0.00","1.00","0.00"
"6/01/2020 4:54:13 AM","0.00","0.00","0.00"
"6/01/2020 4:54:10 AM","0.00","0.00","1.00"
"6/01/2020 4:22:58 AM","0.00","1.00","1.00"
"6/01/2020 4:18:02 AM","1.00","1.00","1.00"
"6/01/2020 4:18:00 AM","1.00","1.00","0.00"
"6/01/2020 4:11:59 AM","1.00","0.00","0.00"
"5/01/2020 6:58:53 PM","0.00","0.00","0.00"
"5/01/2020 6:58:50 PM","0.00","0.00","1.00"
"5/01/2020 6:28:53 PM","0.00","1.00","1.00"
"5/01/2020 6:28:50 PM","0.00","1.00","0.00"
"5/01/2020 6:27:43 PM","0.00","0.00","0.00"
"5/01/2020 6:22:39 PM","1.00","0.00","0.00"
"3/01/2020 10:43:52 AM","0.00","0.00","0.00"
"3/01/2020 10:43:50 AM","0.00","0.00","1.00"
"3/01/2020 10:12:42 AM","0.00","1.00","1.00"
"3/01/2020 10:06:38 AM","1.00","1.00","1.00"
"3/01/2020 10:03:21 AM","0.00","1.00","1.00"
"3/01/2020 9:36:22 AM","1.00","1.00","1.00"
"3/01/2020 9:36:20 AM","1.00","1.00","0.00"
"3/01/2020 9:36:15 AM","1.00","0.00","0.00"
"3/01/2020 4:43:03 AM","0.00","0.00","0.00"
"3/01/2020 4:43:00 AM","0.00","0.00","1.00"
"3/01/2020 4:11:56 AM","0.00","1.00","1.00"
"3/01/2020 4:11:42 AM","1.00","1.00","1.00"
"3/01/2020 4:11:40 AM","1.00","1.00","0.00"
"3/01/2020 4:05:33 AM","1.00","0.00","0.00"
"2/01/2020 7:33:22 AM","0.00","0.00","0.00"
"2/01/2020 7:33:20 AM","0.00","0.00","1.00"
"2/01/2020 7:02:07 AM","0.00","1.00","1.00"
"2/01/2020 6:54:18 AM","1.00","1.00","1.00"
"2/01/2020 6:54:10 AM","1.00","1.00","0.00"
"2/01/2020 6:54:01 AM","1.00","0.00","0.00"
"2/01/2020 4:49:22 AM","0.00","0.00","0.00"
"2/01/2020 4:49:20 AM","0.00","0.00","1.00"
"2/01/2020 4:18:11 AM","0.00","1.00","1.00"
"2/01/2020 4:15:32 AM","1.00","1.00","1.00"
"2/01/2020 4:15:30 AM","1.00","1.00","0.00"
"2/01/2020 4:09:25 AM","1.00","0.00","0.00"
"1/01/2020 8:02:33 PM","0.00","0.00","0.00"
"1/01/2020 8:02:30 PM","0.00","0.00","1.00"
"1/01/2020 7:28:52 PM","0.00","1.00","1.00"
"1/01/2020 7:28:50 PM","0.00","1.00","0.00"
"1/01/2020 6:36:45 AM","0.00","0.00","0.00"
"1/01/2020 6:36:40 AM","0.00","0.00","1.00"
"1/01/2020 6:36:32 AM","0.00","1.00","1.00"
"1/01/2020 6:36:30 AM","0.00","1.00","0.00"
"1/01/2020 6:33:55 AM","0.00","0.00","0.00"
"1/01/2020 6:33:50 AM","0.00","0.00","1.00"
"1/01/2020 6:33:42 AM","0.00","1.00","1.00"
"1/01/2020 6:33:40 AM","0.00","1.00","0.00"
"1/01/2020 6:25:02 AM","0.00","0.00","0.00"
"1/01/2020 6:25:00 AM","0.00","0.00","1.00"
"1/01/2020 6:19:43 AM","0.00","1.00","1.00"
"1/01/2020 6:19:40 AM","0.00","1.00","0.00"
"1/01/2020 6:17:55 AM","0.00","0.00","0.00"
"1/01/2020 6:17:50 AM","0.00","0.00","1.00"
"1/01/2020 6:17:48 AM","0.00","1.00","1.00"
"1/01/2020 6:17:40 AM","0.00","1.00","0.00"
"1/01/2020 6:14:32 AM","0.00","0.00","0.00"
"1/01/2020 6:14:30 AM","0.00","0.00","1.00"
"1/01/2020 6:14:23 AM","0.00","1.00","1.00"
"1/01/2020 6:14:20 AM","0.00","1.00","0.00"
"1/01/2020 6:14:12 AM","0.00","0.00","0.00"
"1/01/2020 6:14:10 AM","0.00","0.00","1.00"
"1/01/2020 6:06:03 AM","0.00","1.00","1.00"
"1/01/2020 6:06:00 AM","0.00","1.00","0.00"
"1/01/2020 6:03:42 AM","0.00","0.00","0.00"
"1/01/2020 6:03:40 AM","0.00","0.00","1.00"
"1/01/2020 5:55:22 AM","0.00","1.00","1.00"
"1/01/2020 5:55:20 AM","0.00","1.00","0.00"
"1/01/2020 5:50:42 AM","0.00","0.00","0.00"
"1/01/2020 5:50:40 AM","0.00","0.00","1.00"
"1/01/2020 5:50:23 AM","0.00","1.00","1.00"
"1/01/2020 5:50:20 AM","0.00","1.00","0.00"
"1/01/2020 5:50:12 AM","0.00","0.00","0.00"
"1/01/2020 5:50:10 AM","0.00","0.00","1.00"
"1/01/2020 5:42:53 AM","0.00","1.00","1.00"
"1/01/2020 5:42:50 AM","0.00","1.00","0.00"
"1/01/2020 5:42:45 AM","0.00","0.00","0.00"
"1/01/2020 5:42:40 AM","0.00","0.00","1.00"
"1/01/2020 5:42:12 AM","0.00","1.00","1.00"
"1/01/2020 5:42:10 AM","0.00","1.00","0.00"
"1/01/2020 5:36:32 AM","0.00","0.00","0.00"
"1/01/2020 5:36:30 AM","0.00","0.00","1.00"
"1/01/2020 5:36:23 AM","0.00","1.00","1.00"
"1/01/2020 5:36:20 AM","0.00","1.00","0.00"
"1/01/2020 5:36:12 AM","0.00","0.00","0.00"
"1/01/2020 5:36:10 AM","0.00","0.00","1.00"
"1/01/2020 5:30:23 AM","0.00","1.00","1.00"
"1/01/2020 5:30:20 AM","0.00","1.00","0.00"
"1/01/2020 5:29:55 AM","0.00","0.00","0.00"
"1/01/2020 5:29:50 AM","0.00","0.00","1.00"
"1/01/2020 5:29:43 AM","0.00","1.00","1.00"
"1/01/2020 5:29:40 AM","0.00","1.00","0.00"
"1/01/2020 5:29:04 AM","0.00","0.00","0.00"
"1/01/2020 5:29:00 AM","0.00","0.00","1.00"
"1/01/2020 5:28:52 AM","0.00","1.00","1.00"
"1/01/2020 5:28:50 AM","0.00","1.00","0.00"
"1/01/2020 5:25:23 AM","0.00","0.00","0.00"
"1/01/2020 5:25:20 AM","0.00","0.00","1.00"
"1/01/2020 5:25:03 AM","0.00","1.00","1.00"
"1/01/2020 5:25:00 AM","0.00","1.00","0.00"
"1/01/2020 5:24:52 AM","0.00","0.00","0.00"
"1/01/2020 5:24:50 AM","0.00","0.00","1.00"
"1/01/2020 5:20:53 AM","0.00","1.00","1.00"
