"Timestamp","FCU-00-06   CO2 Extended Trend Log","FCU-00-06 SaTmp Extended Trend Log","FCU-00-06   ClgTmpSp Extended Trend Log","HFCU-00-06   HtgTmpSp Extended Trend Log","FCU-00-06 ZnTmp Extended Trend Log"
"12/02/2020 4:20:35 PM","638.80","20.28","25.00","21.00","23.41"
"12/02/2020 4:15:35 PM","660.00","19.97","25.00","21.00","23.34"
"12/02/2020 4:10:35 PM","674.40","20.00","23.00","22.00","23.35"
"12/02/2020 4:05:35 PM","697.60","19.88","23.00","22.00","23.36"
"12/02/2020 4:00:35 PM","675.20","19.77","23.00","22.00","23.38"
"12/02/2020 3:55:35 PM","671.40","19.76","23.00","22.00","23.38"
"12/02/2020 3:50:35 PM","701.40","19.77","23.00","22.00","23.40"
"12/02/2020 3:45:35 PM","660.80","19.76","23.00","22.00","23.40"
"12/02/2020 3:40:35 PM","702.60","19.72","23.00","22.00","23.40"
"12/02/2020 3:35:35 PM","714.20","19.65","23.00","22.00","23.41"
"12/02/2020 3:30:35 PM","693.60","19.63","23.00","22.00","23.42"
"12/02/2020 3:25:35 PM","743.40","19.53","23.00","22.00","23.44"
"12/02/2020 3:20:35 PM","789.20","19.54","23.00","22.00","23.46"
"12/02/2020 3:15:35 PM","805.40","19.33","23.00","22.00","23.50"
"12/02/2020 3:10:35 PM","846.00","19.24","23.00","22.00","23.56"
"12/02/2020 3:05:35 PM","876.60","19.29","23.00","22.00","23.55"
"12/02/2020 3:00:35 PM","870.40","19.29","23.00","22.00","23.55"
"12/02/2020 2:55:35 PM","887.80","19.39","23.00","22.00","23.55"
"12/02/2020 2:50:35 PM","869.80","19.39","23.00","22.00","23.53"
"12/02/2020 2:45:35 PM","865.60","19.43","23.00","22.00","23.53"
"12/02/2020 2:40:35 PM","868.00","19.57","23.00","22.00","23.51"
"12/02/2020 2:35:35 PM","862.40","19.61","23.00","22.00","23.50"
"12/02/2020 2:30:35 PM","879.60","19.56","23.00","22.00","23.49"
"12/02/2020 2:25:35 PM","870.80","19.63","23.00","22.00","23.48"
"12/02/2020 2:20:35 PM","852.00","19.72","23.00","22.00","23.47"
"12/02/2020 2:15:35 PM","825.20","19.79","23.00","22.00","23.45"
"12/02/2020 2:10:35 PM","852.00","19.88","23.00","22.00","23.43"
"12/02/2020 2:05:35 PM","839.80","19.97","23.00","22.00","23.40"
"12/02/2020 2:00:35 PM","822.40","20.09","23.00","22.00","23.37"
"12/02/2020 1:55:35 PM","771.00","19.85","23.00","22.00","23.34"
"12/02/2020 1:50:35 PM","708.60","19.65","23.00","22.00","23.35"
"12/02/2020 1:45:35 PM","730.80","19.51","23.00","22.00","23.36"
"12/02/2020 1:40:35 PM","717.60","19.48","23.00","22.00","23.36"
"12/02/2020 1:35:35 PM","751.60","19.42","23.00","22.00","23.37"
"12/02/2020 1:30:35 PM","778.60","19.51","23.00","22.00","23.38"
"12/02/2020 1:25:35 PM","766.00","19.50","23.00","22.00","23.38"
"12/02/2020 1:20:35 PM","782.40","19.47","23.00","22.00","23.38"
"12/02/2020 1:15:35 PM","763.20","19.51","23.00","22.00","23.38"
"12/02/2020 1:10:35 PM","773.60","19.59","23.00","22.00","23.38"
"12/02/2020 1:05:35 PM","819.20","19.64","23.00","22.00","23.38"
"12/02/2020 1:00:35 PM","799.60","19.63","23.00","22.00","23.36"
"12/02/2020 12:55:35 PM","819.20","19.65","23.00","22.00","23.37"
"12/02/2020 12:50:35 PM","794.00","19.68","23.00","22.00","23.36"
"12/02/2020 12:45:35 PM","804.20","19.73","23.00","22.00","23.35"
"12/02/2020 12:40:35 PM","817.80","19.85","23.00","22.00","23.34"
"12/02/2020 12:35:35 PM","804.40","19.81","23.00","22.00","23.33"
"12/02/2020 12:30:35 PM","813.40","19.77","23.00","22.00","23.32"
"12/02/2020 12:25:35 PM","799.20","19.66","23.00","22.00","23.31"
"12/02/2020 12:20:35 PM","799.60","19.60","23.00","22.00","23.32"
"12/02/2020 12:15:35 PM","787.80","19.59","23.00","22.00","23.33"
"12/02/2020 12:10:35 PM","803.00","19.61","23.00","22.00","23.34"
"12/02/2020 12:05:35 PM","815.40","19.68","23.00","22.00","23.33"
"12/02/2020 12:00:35 PM","816.20","19.67","23.00","22.00","23.31"
"12/02/2020 11:55:35 AM","824.00","19.66","23.00","22.00","23.31"
"12/02/2020 11:50:35 AM","837.00","19.57","23.00","22.00","23.31"
"12/02/2020 11:45:35 AM","843.60","19.56","23.00","22.00","23.31"
"12/02/2020 11:40:35 AM","808.80","19.50","23.00","22.00","23.34"
"12/02/2020 11:35:35 AM","804.40","19.50","23.00","22.00","23.36"
"12/02/2020 11:30:35 AM","775.00","19.80","23.00","22.00","23.38"
"12/02/2020 11:25:35 AM","752.20","21.96","23.00","22.00","23.30"
"12/02/2020 11:20:35 AM","705.20","23.07","23.00","22.00","23.22"
"12/02/2020 11:15:35 AM","679.80","22.21","23.00","22.00","23.22"
"12/02/2020 11:10:35 AM","709.40","20.38","23.00","22.00","23.25"
"12/02/2020 11:05:35 AM","698.20","20.10","23.00","22.00","23.26"
"12/02/2020 11:00:35 AM","711.40","20.13","23.00","22.00","23.28"
"12/02/2020 10:55:35 AM","709.20","20.19","23.00","22.00","23.29"
"12/02/2020 10:50:35 AM","732.60","20.35","23.00","22.00","23.29"
"12/02/2020 10:45:35 AM","727.60","21.08","23.00","22.00","23.28"
"12/02/2020 10:40:35 AM","727.00","22.18","23.00","22.00","23.26"
"12/02/2020 10:35:35 AM","705.00","23.37","23.00","22.00","23.25"
"12/02/2020 10:30:35 AM","694.80","23.27","23.00","22.00","23.23"
"12/02/2020 10:25:35 AM","694.20","23.16","23.00","22.00","23.22"
"12/02/2020 10:20:35 AM","720.20","23.02","23.00","22.00","23.21"
"12/02/2020 10:15:35 AM","732.20","22.49","23.00","22.00","23.22"
"12/02/2020 10:10:35 AM","740.00","20.46","23.00","22.00","23.24"
"12/02/2020 10:05:35 AM","720.00","20.93","23.00","22.00","23.26"
"12/02/2020 10:00:35 AM","715.80","22.87","25.00","21.00","23.29"
"12/02/2020 9:55:35 AM","689.00","22.89","25.00","21.00","23.28"
"12/02/2020 9:50:35 AM","711.40","22.91","25.00","21.00","23.28"
"12/02/2020 9:45:35 AM","680.80","22.93","25.00","21.00","23.27"
"12/02/2020 9:40:35 AM","700.00","22.95","25.00","21.00","23.26"
"12/02/2020 9:35:35 AM","713.40","23.01","25.00","21.00","23.26"
"12/02/2020 9:30:35 AM","724.20","23.11","25.00","21.00","23.25"
"12/02/2020 9:25:35 AM","730.80","23.20","25.00","21.00","23.24"
"12/02/2020 9:20:35 AM","722.00","23.20","23.00","22.00","23.23"
"12/02/2020 9:15:35 AM","689.80","23.09","23.00","22.00","23.22"
"12/02/2020 9:10:35 AM","731.80","22.98","23.00","22.00","23.20"
"12/02/2020 9:05:35 AM","772.20","22.82","23.00","22.00","23.17"
"12/02/2020 9:00:35 AM","783.80","22.58","23.00","22.00","23.14"
"12/02/2020 8:55:35 AM","831.60","22.08","23.00","22.00","23.13"
"12/02/2020 8:50:35 AM","804.00","20.29","23.00","22.00","23.21"
"12/02/2020 8:45:35 AM","822.60","19.41","23.00","22.00","23.28"
"12/02/2020 8:40:35 AM","831.00","19.47","23.00","22.00","23.32"
"12/02/2020 8:35:35 AM","810.80","20.83","23.00","22.00","23.31"
"12/02/2020 8:30:35 AM","806.80","22.29","23.00","22.00","23.23"
"12/02/2020 8:25:35 AM","797.40","21.25","23.00","22.00","23.19"
"12/02/2020 8:20:35 AM","806.60","19.12","23.00","22.00","23.26"
"12/02/2020 8:15:35 AM","797.20","18.85","23.00","22.00","23.36"
"12/02/2020 8:10:35 AM","778.20","21.37","23.00","22.00","23.37"
"12/02/2020 8:05:35 AM","783.80","22.99","23.00","22.00","23.28"
"12/02/2020 8:00:35 AM","791.00","23.02","23.00","22.00","23.15"
"12/02/2020 7:55:35 AM","753.00","23.06","23.00","22.00","23.09"
"12/02/2020 7:50:35 AM","714.40","23.13","23.00","22.00","23.05"
"12/02/2020 7:45:35 AM","716.00","23.16","23.00","22.00","23.02"
"12/02/2020 7:40:35 AM","679.80","23.11","23.00","22.00","23.00"
"12/02/2020 7:35:35 AM","680.80","23.02","23.00","22.00","22.98"
"12/02/2020 7:30:35 AM","669.20","22.99","25.00","21.00","22.97"
"12/02/2020 7:25:35 AM","658.00","22.99","25.00","21.00","22.96"
"12/02/2020 7:20:35 AM","684.60","23.02","25.00","21.00","22.95"
"12/02/2020 7:15:35 AM","674.20","23.00","23.00","22.00","22.94"
"12/02/2020 7:10:35 AM","651.40","22.95","23.00","22.00","22.96"
"12/02/2020 7:05:35 AM","666.80","22.86","23.00","22.00","22.95"
"12/02/2020 7:00:35 AM","641.00","22.76","23.00","22.00","22.95"
"12/02/2020 6:55:35 AM","655.80","22.62","23.00","22.00","22.95"
"12/02/2020 6:50:35 AM","698.80","22.43","23.00","22.00","22.97"
"12/02/2020 6:45:35 AM","680.00","22.17","23.00","22.00","22.98"
"12/02/2020 6:40:35 AM","640.00","21.81","23.00","22.00","22.99"
"12/02/2020 6:35:35 AM","655.20","21.55","23.00","22.00","23.01"
"12/02/2020 6:30:35 AM","648.00","21.79","25.00","21.00","23.02"
"12/02/2020 6:25:35 AM","660.00","21.82","25.00","21.00","23.02"
"12/02/2020 6:20:35 AM","656.80","21.83","25.00","21.00","23.02"
"12/02/2020 6:15:35 AM","652.00","21.85","25.00","21.00","23.03"
"12/02/2020 6:10:35 AM","635.60","21.86","25.00","21.00","23.03"
"12/02/2020 6:05:35 AM","646.40","21.87","25.00","21.00","23.04"
"12/02/2020 6:00:35 AM","647.80","21.88","25.00","21.00","23.04"
"12/02/2020 5:55:35 AM","636.60","21.87","25.00","21.00","23.04"
"12/02/2020 5:50:35 AM","652.80","21.83","25.00","21.00","23.05"
"12/02/2020 5:45:35 AM","620.60","21.84","25.00","21.00","23.06"
"12/02/2020 5:40:35 AM","652.80","21.84","25.00","21.00","23.06"
"12/02/2020 5:35:35 AM","661.00","21.84","25.00","21.00","23.07"
"12/02/2020 5:30:35 AM","677.60","21.85","25.00","21.00","23.07"
"12/02/2020 5:25:35 AM","611.40","21.85","25.00","21.00","23.08"
"12/02/2020 5:20:35 AM","632.00","21.85","25.00","21.00","23.09"
"12/02/2020 5:15:35 AM","651.20","21.86","25.00","21.00","23.09"
"12/02/2020 5:10:35 AM","653.40","21.86","25.00","21.00","23.10"
"12/02/2020 5:05:35 AM","667.20","21.87","25.00","21.00","23.11"
"12/02/2020 5:00:35 AM","647.20","21.87","25.00","21.00","23.11"
"12/02/2020 4:55:35 AM","645.00","21.88","25.00","21.00","23.13"
"12/02/2020 4:50:35 AM","623.60","21.88","25.00","21.00","23.14"
"12/02/2020 4:45:35 AM","651.40","21.89","25.00","21.00","23.15"
"12/02/2020 4:40:35 AM","646.00","21.90","25.00","21.00","23.16"
"12/02/2020 4:35:35 AM","635.60","21.91","25.00","21.00","23.16"
"12/02/2020 4:30:35 AM","628.60","21.92","25.00","21.00","23.17"
"12/02/2020 4:25:35 AM","643.80","21.93","25.00","21.00","23.18"
"12/02/2020 4:20:35 AM","631.20","21.94","25.00","21.00","23.19"
"12/02/2020 4:15:35 AM","648.80","21.94","25.00","21.00","23.20"
"12/02/2020 4:10:35 AM","636.80","21.96","25.00","21.00","23.20"
"12/02/2020 4:05:35 AM","632.80","21.97","25.00","21.00","23.21"
"12/02/2020 4:00:35 AM","646.60","21.98","25.00","21.00","23.22"
"12/02/2020 3:55:35 AM","645.40","21.99","25.00","21.00","23.22"
"12/02/2020 3:50:35 AM","661.40","21.99","25.00","21.00","23.22"
"12/02/2020 3:45:35 AM","641.80","22.00","25.00","21.00","23.23"
"12/02/2020 3:40:35 AM","656.20","22.01","25.00","21.00","23.24"
"12/02/2020 3:35:35 AM","670.20","22.02","25.00","21.00","23.25"
"12/02/2020 3:30:35 AM","678.80","22.02","25.00","21.00","23.25"
"12/02/2020 3:25:35 AM","672.40","22.04","25.00","21.00","23.26"
"12/02/2020 3:20:35 AM","643.80","22.04","25.00","21.00","23.27"
"12/02/2020 3:15:35 AM","648.00","22.05","25.00","21.00","23.27"
"12/02/2020 3:10:35 AM","640.40","22.06","25.00","21.00","23.28"
"12/02/2020 3:05:35 AM","668.20","22.07","25.00","21.00","23.29"
"12/02/2020 3:00:35 AM","658.80","22.07","25.00","21.00","23.30"
"12/02/2020 2:55:35 AM","672.60","22.08","25.00","21.00","23.31"
"12/02/2020 2:50:35 AM","652.00","22.09","25.00","21.00","23.31"
"12/02/2020 2:45:35 AM","646.20","22.11","25.00","21.00","23.32"
"12/02/2020 2:40:35 AM","671.00","22.12","25.00","21.00","23.33"
"12/02/2020 2:35:35 AM","647.60","22.13","25.00","21.00","23.34"
"12/02/2020 2:30:35 AM","647.80","22.14","25.00","21.00","23.35"
"12/02/2020 2:25:35 AM","669.60","22.16","25.00","21.00","23.36"
"12/02/2020 2:20:35 AM","644.80","22.18","25.00","21.00","23.37"
"12/02/2020 2:15:35 AM","623.40","22.19","25.00","21.00","23.38"
"12/02/2020 2:10:35 AM","660.00","22.21","25.00","21.00","23.39"
"12/02/2020 2:05:35 AM","647.20","22.24","25.00","21.00","23.40"
"12/02/2020 2:00:35 AM","674.20","22.26","25.00","21.00","23.41"
"12/02/2020 1:55:35 AM","663.00","22.28","25.00","21.00","23.43"
"12/02/2020 1:50:35 AM","664.20","22.30","25.00","21.00","23.44"
"12/02/2020 1:45:35 AM","666.60","22.32","25.00","21.00","23.45"
"12/02/2020 1:40:35 AM","664.60","22.34","25.00","21.00","23.45"
"12/02/2020 1:35:35 AM","643.20","22.36","25.00","21.00","23.47"
"12/02/2020 1:30:35 AM","657.60","22.38","25.00","21.00","23.47"
"12/02/2020 1:25:35 AM","668.60","22.39","25.00","21.00","23.49"
"12/02/2020 1:20:35 AM","648.00","22.41","25.00","21.00","23.49"
"12/02/2020 1:15:35 AM","643.80","22.43","25.00","21.00","23.51"
"12/02/2020 1:10:35 AM","635.40","22.44","25.00","21.00","23.51"
"12/02/2020 1:05:35 AM","680.80","22.46","25.00","21.00","23.52"
"12/02/2020 1:00:35 AM","656.80","22.47","25.00","21.00","23.53"
"12/02/2020 12:55:35 AM","653.80","22.50","25.00","21.00","23.54"
"12/02/2020 12:50:35 AM","618.40","22.51","25.00","21.00","23.55"
"12/02/2020 12:45:35 AM","661.80","22.53","25.00","21.00","23.56"
"12/02/2020 12:40:35 AM","624.80","22.54","25.00","21.00","23.57"
"12/02/2020 12:35:35 AM","678.40","22.56","25.00","21.00","23.58"
"12/02/2020 12:30:35 AM","668.00","22.58","25.00","21.00","23.59"
"12/02/2020 12:25:35 AM","629.80","22.59","25.00","21.00","23.61"
"12/02/2020 12:20:35 AM","635.20","22.60","25.00","21.00","23.62"
"12/02/2020 12:15:35 AM","644.80","22.62","25.00","21.00","23.64"
"12/02/2020 12:10:35 AM","655.00","22.63","25.00","21.00","23.65"
"12/02/2020 12:05:35 AM","629.00","22.65","25.00","21.00","23.66"
"12/02/2020 12:00:35 AM","663.20","22.67","25.00","21.00","23.68"
"11/02/2020 11:55:35 PM","633.40","22.68","25.00","21.00","23.69"
"11/02/2020 11:50:35 PM","650.20","22.70","25.00","21.00","23.70"
"11/02/2020 11:45:35 PM","632.20","22.71","25.00","21.00","23.72"
"11/02/2020 11:40:35 PM","669.20","22.72","25.00","21.00","23.73"
"11/02/2020 11:35:35 PM","663.80","22.74","25.00","21.00","23.74"
"11/02/2020 11:30:35 PM","666.40","22.76","25.00","21.00","23.76"
"11/02/2020 11:25:35 PM","635.40","22.77","25.00","21.00","23.77"
"11/02/2020 11:20:35 PM","666.80","22.79","25.00","21.00","23.78"
"11/02/2020 11:15:35 PM","628.60","22.80","25.00","21.00","23.80"
"11/02/2020 11:10:35 PM","673.60","22.82","25.00","21.00","23.81"
"11/02/2020 11:05:35 PM","649.20","22.83","25.00","21.00","23.83"
"11/02/2020 11:00:35 PM","633.40","22.85","25.00","21.00","23.84"
"11/02/2020 10:55:35 PM","643.20","22.86","25.00","21.00","23.86"
"11/02/2020 10:50:35 PM","670.00","22.88","25.00","21.00","23.88"
"11/02/2020 10:45:35 PM","661.80","22.90","25.00","21.00","23.89"
"11/02/2020 10:40:35 PM","625.60","22.91","25.00","21.00","23.91"
"11/02/2020 10:35:35 PM","671.00","22.93","25.00","21.00","23.92"
"11/02/2020 10:30:35 PM","637.60","22.94","25.00","21.00","23.94"
"11/02/2020 10:25:35 PM","662.40","22.97","25.00","21.00","23.96"
"11/02/2020 10:20:35 PM","670.80","22.98","25.00","21.00","23.97"
"11/02/2020 10:15:35 PM","668.80","23.00","25.00","21.00","23.99"
"11/02/2020 10:10:35 PM","659.00","23.02","25.00","21.00","24.01"
"11/02/2020 10:05:35 PM","645.20","23.04","25.00","21.00","24.02"
"11/02/2020 10:00:35 PM","650.40","23.07","25.00","21.00","24.04"
"11/02/2020 9:55:35 PM","637.40","23.09","25.00","21.00","24.06"
"11/02/2020 9:50:35 PM","648.40","23.11","25.00","21.00","24.08"
"11/02/2020 9:45:35 PM","658.80","23.13","25.00","21.00","24.09"
"11/02/2020 9:40:35 PM","656.20","23.15","25.00","21.00","24.11"
"11/02/2020 9:35:35 PM","671.20","23.17","25.00","21.00","24.13"
"11/02/2020 9:30:35 PM","673.80","23.17","25.00","21.00","24.15"
"11/02/2020 9:25:35 PM","643.80","23.17","25.00","21.00","24.17"
"11/02/2020 9:20:35 PM","636.00","23.20","25.00","21.00","24.18"
"11/02/2020 9:15:35 PM","657.00","23.22","25.00","21.00","24.20"
"11/02/2020 9:10:35 PM","646.20","23.23","25.00","21.00","24.22"
"11/02/2020 9:05:35 PM","650.60","23.25","25.00","21.00","24.24"
"11/02/2020 9:00:35 PM","653.80","23.26","25.00","21.00","24.25"
"11/02/2020 8:55:35 PM","635.60","23.27","25.00","21.00","24.27"
"11/02/2020 8:50:35 PM","654.20","23.28","25.00","21.00","24.28"
"11/02/2020 8:45:35 PM","672.80","23.29","25.00","21.00","24.30"
"11/02/2020 8:40:35 PM","656.60","23.30","25.00","21.00","24.31"
"11/02/2020 8:35:35 PM","670.80","23.30","25.00","21.00","24.33"
"11/02/2020 8:30:35 PM","637.40","23.30","25.00","21.00","24.35"
"11/02/2020 8:25:35 PM","645.40","23.31","25.00","21.00","24.36"
"11/02/2020 8:20:35 PM","665.00","23.31","25.00","21.00","24.38"
"11/02/2020 8:15:35 PM","619.00","23.30","25.00","21.00","24.39"
"11/02/2020 8:10:35 PM","657.60","23.30","25.00","21.00","24.40"
"11/02/2020 8:05:35 PM","666.40","23.29","25.00","21.00","24.41"
"11/02/2020 8:00:35 PM","650.40","23.28","25.00","21.00","24.42"
"11/02/2020 7:55:35 PM","653.00","23.28","25.00","21.00","24.43"
"11/02/2020 7:50:35 PM","651.80","23.27","25.00","21.00","24.45"
"11/02/2020 7:45:35 PM","643.20","23.26","25.00","21.00","24.46"
"11/02/2020 7:40:35 PM","677.40","23.25","25.00","21.00","24.46"
"11/02/2020 7:35:35 PM","646.00","23.24","25.00","21.00","24.47"
"11/02/2020 7:30:35 PM","639.40","23.22","25.00","21.00","24.48"
"11/02/2020 7:25:35 PM","621.80","23.18","25.00","21.00","24.49"
"11/02/2020 7:20:35 PM","628.60","23.12","25.00","21.00","24.50"
"11/02/2020 7:15:35 PM","671.40","23.09","25.00","21.00","24.51"
"11/02/2020 7:10:35 PM","668.40","23.07","25.00","21.00","24.50"
"11/02/2020 7:05:35 PM","638.80","23.07","25.00","21.00","24.50"
"11/02/2020 7:00:35 PM","639.40","23.07","25.00","21.00","24.50"
"11/02/2020 6:55:35 PM","629.20","23.07","25.00","21.00","24.50"
"11/02/2020 6:50:35 PM","641.60","23.05","25.00","21.00","24.49"
"11/02/2020 6:45:35 PM","661.00","23.04","25.00","21.00","24.49"
"11/02/2020 6:40:35 PM","623.20","23.03","25.00","21.00","24.48"
"11/02/2020 6:35:35 PM","657.00","23.03","25.00","21.00","24.47"
"11/02/2020 6:30:35 PM","632.40","23.02","25.00","21.00","24.45"
"11/02/2020 6:25:35 PM","629.20","23.02","25.00","21.00","24.43"
"11/02/2020 6:20:35 PM","623.80","23.02","25.00","21.00","24.42"
"11/02/2020 6:15:35 PM","671.00","23.01","25.00","21.00","24.40"
"11/02/2020 6:10:35 PM","650.80","23.06","25.00","21.00","24.39"
"11/02/2020 6:05:35 PM","664.60","22.98","25.00","21.00","24.37"
"11/02/2020 6:00:35 PM","647.40","22.97","25.00","21.00","24.35"
"11/02/2020 5:55:35 PM","658.80","22.97","25.00","21.00","24.34"
"11/02/2020 5:50:35 PM","655.40","22.97","25.00","21.00","24.33"
"11/02/2020 5:45:35 PM","645.80","22.95","25.00","21.00","24.32"
"11/02/2020 5:40:35 PM","664.80","22.95","25.00","21.00","24.30"
"11/02/2020 5:35:35 PM","642.60","22.95","25.00","21.00","24.28"
"11/02/2020 5:30:35 PM","680.40","22.92","25.00","21.00","24.26"
"11/02/2020 5:25:35 PM","666.80","22.88","25.00","21.00","24.23"
"11/02/2020 5:20:35 PM","657.60","22.83","25.00","21.00","24.21"
"11/02/2020 5:15:35 PM","688.80","22.78","25.00","21.00","24.18"
"11/02/2020 5:10:35 PM","673.60","22.71","25.00","21.00","24.15"
"11/02/2020 5:05:35 PM","687.00","22.65","25.00","21.00","24.12"
"11/02/2020 5:00:35 PM","656.20","22.58","25.00","21.00","24.08"
"11/02/2020 4:55:35 PM","635.60","22.51","25.00","21.00","24.05"
"11/02/2020 4:50:35 PM","671.60","22.43","25.00","21.00","24.00"
"11/02/2020 4:45:35 PM","660.00","22.33","25.00","21.00","23.97"
"11/02/2020 4:40:35 PM","672.60","22.23","25.00","21.00","23.93"
"11/02/2020 4:35:35 PM","673.80","22.11","25.00","21.00","23.89"
"11/02/2020 4:30:35 PM","666.00","21.97","25.00","21.00","23.84"
"11/02/2020 4:25:35 PM","673.80","21.81","25.00","21.00","23.79"
"11/02/2020 4:20:35 PM","695.80","21.64","25.00","21.00","23.75"
"11/02/2020 4:15:35 PM","642.60","21.42","25.00","21.00","23.70"
"11/02/2020 4:10:35 PM","667.60","21.19","25.00","21.00","23.64"
"11/02/2020 4:05:35 PM","684.20","20.93","25.00","21.00","23.58"
"11/02/2020 4:00:35 PM","680.40","20.67","25.00","21.00","23.51"
"11/02/2020 3:55:35 PM","688.40","20.35","25.00","21.00","23.43"
"11/02/2020 3:50:35 PM","697.40","19.97","25.00","21.00","23.34"
"11/02/2020 3:45:35 PM","696.00","19.83","23.00","22.00","23.30"
"11/02/2020 3:40:35 PM","719.20","19.85","23.00","22.00","23.31"
"11/02/2020 3:35:35 PM","705.40","19.77","23.00","22.00","23.32"
"11/02/2020 3:30:35 PM","714.40","19.71","23.00","22.00","23.32"
"11/02/2020 3:25:35 PM","723.20","19.59","23.00","22.00","23.33"
"11/02/2020 3:20:35 PM","738.00","19.32","23.00","22.00","23.35"
"11/02/2020 3:15:35 PM","802.40","19.05","23.00","22.00","23.39"
"11/02/2020 3:10:35 PM","796.40","18.96","23.00","22.00","23.43"
"11/02/2020 3:05:35 PM","837.20","18.96","23.00","22.00","23.47"
"11/02/2020 3:00:35 PM","860.80","19.15","23.00","22.00","23.45"
"11/02/2020 2:55:35 PM","875.00","19.14","23.00","22.00","23.45"
"11/02/2020 2:50:35 PM","883.80","19.14","23.00","22.00","23.45"
"11/02/2020 2:45:35 PM","874.80","19.14","23.00","22.00","23.44"
"11/02/2020 2:40:35 PM","864.00","19.17","23.00","22.00","23.44"
"11/02/2020 2:35:35 PM","847.80","19.26","23.00","22.00","23.44"
"11/02/2020 2:30:35 PM","877.80","19.30","23.00","22.00","23.44"
"11/02/2020 2:25:35 PM","842.60","19.41","23.00","22.00","23.44"
"11/02/2020 2:20:35 PM","872.20","19.40","23.00","22.00","23.43"
"11/02/2020 2:15:35 PM","833.40","19.43","23.00","22.00","23.43"
"11/02/2020 2:10:35 PM","817.80","19.65","23.00","22.00","23.42"
"11/02/2020 2:05:35 PM","822.20","19.87","23.00","22.00","23.39"
"11/02/2020 2:00:35 PM","800.40","20.34","23.00","22.00","23.34"
"11/02/2020 1:55:35 PM","744.80","20.51","23.00","22.00","23.29"
"11/02/2020 1:50:35 PM","656.60","20.32","23.00","22.00","23.26"
"11/02/2020 1:45:35 PM","671.00","20.17","23.00","22.00","23.28"
"11/02/2020 1:40:35 PM","654.20","19.98","23.00","22.00","23.30"
"11/02/2020 1:35:35 PM","709.80","20.12","23.00","22.00","23.31"
"11/02/2020 1:30:35 PM","693.80","20.38","23.00","22.00","23.31"
"11/02/2020 1:25:35 PM","661.80","20.57","23.00","22.00","23.29"
"11/02/2020 1:20:35 PM","689.80","20.64","23.00","22.00","23.26"
"11/02/2020 1:15:35 PM","692.40","20.36","23.00","22.00","23.26"
"11/02/2020 1:10:35 PM","714.00","20.34","23.00","22.00","23.26"
"11/02/2020 1:05:35 PM","731.40","20.30","23.00","22.00","23.26"
"11/02/2020 1:00:35 PM","745.60","20.10","23.00","22.00","23.27"
"11/02/2020 12:55:35 PM","771.00","19.69","23.00","22.00","23.29"
"11/02/2020 12:50:35 PM","765.00","19.36","23.00","22.00","23.34"
"11/02/2020 12:45:35 PM","816.40","19.30","23.00","22.00","23.39"
"11/02/2020 12:40:35 PM","810.80","19.51","23.00","22.00","23.38"
"11/02/2020 12:35:35 PM","796.80","19.70","23.00","22.00","23.35"
"11/02/2020 12:30:35 PM","783.40","19.66","23.00","22.00","23.34"
"11/02/2020 12:25:35 PM","781.20","19.58","23.00","22.00","23.34"
"11/02/2020 12:20:35 PM","781.40","19.57","23.00","22.00","23.34"
"11/02/2020 12:15:35 PM","783.80","19.45","23.00","22.00","23.34"
"11/02/2020 12:10:35 PM","786.40","19.44","23.00","22.00","23.35"
"11/02/2020 12:05:35 PM","839.00","19.44","23.00","22.00","23.35"
"11/02/2020 12:00:35 PM","853.60","19.44","23.00","22.00","23.36"
"11/02/2020 11:55:35 AM","862.40","19.45","23.00","22.00","23.38"
"11/02/2020 11:50:35 AM","843.60","19.56","23.00","22.00","23.38"
"11/02/2020 11:45:35 AM","855.00","19.52","23.00","22.00","23.35"
"11/02/2020 11:40:35 AM","877.00","19.50","23.00","22.00","23.35"
"11/02/2020 11:35:35 AM","823.40","19.25","23.00","22.00","23.36"
"11/02/2020 11:30:35 AM","831.60","19.04","23.00","22.00","23.39"
"11/02/2020 11:25:35 AM","798.00","18.82","23.00","22.00","23.46"
"11/02/2020 11:20:35 AM","704.60","19.12","23.00","22.00","23.52"
"11/02/2020 11:15:35 AM","665.80","21.93","25.00","21.00","23.49"
"11/02/2020 11:10:35 AM","679.00","21.79","25.00","21.00","23.45"
"11/02/2020 11:05:35 AM","663.40","21.63","25.00","21.00","23.42"
"11/02/2020 11:00:35 AM","661.60","21.44","25.00","21.00","23.38"
"11/02/2020 10:55:35 AM","674.60","21.17","25.00","21.00","23.34"
"11/02/2020 10:50:35 AM","675.00","20.76","25.00","21.00","23.31"
"11/02/2020 10:45:35 AM","650.40","20.67","23.00","22.00","23.29"
"11/02/2020 10:40:35 AM","688.20","22.20","23.00","22.00","23.28"
"11/02/2020 10:35:35 AM","689.60","22.69","23.00","22.00","23.22"
"11/02/2020 10:30:35 AM","701.60","21.78","23.00","22.00","23.19"
"11/02/2020 10:25:35 AM","682.20","19.49","23.00","22.00","23.24"
"11/02/2020 10:20:35 AM","690.80","18.82","23.00","22.00","23.35"
"11/02/2020 10:15:35 AM","678.40","18.81","23.00","22.00","23.45"
"11/02/2020 10:10:35 AM","697.20","22.03","23.00","22.00","23.48"
"11/02/2020 10:05:35 AM","682.20","22.60","25.00","21.00","23.45"
"11/02/2020 10:00:35 AM","696.00","22.55","25.00","21.00","23.43"
