"Timestamp","VM Carpark Lighting Hour Meter Trend Log","VM Carpark Power Hour Meter Trend Log","VM Mechanical Hour Meter Trend Log","VM Tenant Lighting Hour Meter Trend Log","VM Tenant Power Hour Meter Trend Log","VM Lifts Hour Meter Trend Log"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"
"12/03/2020 12:00:00 PM","34.88","6.09","253.50","101.25","113.00","6.38","","","","","","",""
"12/03/2020 11:00:00 AM","34.19","5.95","190.75","94.25","110.00","6.68","","","","","","",""
"12/03/2020 10:00:00 AM","32.13","5.72","137.75","84.50","107.75","5.46","","","","","","",""
"12/03/2020 9:00:00 AM","25.75","5.28","146.00","68.50","102.50","3.98","","","","","","",""
"12/03/2020 8:00:00 AM","20.06","4.88","115.00","62.13","101.25","2.11","","","","","","",""
"12/03/2020 7:00:00 AM","22.06","4.80","167.50","48.25","95.25","1.80","","","","","","",""
"12/03/2020 6:00:00 AM","23.31","5.06","75.25","50.00","96.75","1.94","","","","","","",""
"12/03/2020 5:00:00 AM","27.75","4.61","32.25","18.50","98.75","1.65","","","","","","",""
"12/03/2020 4:00:00 AM","18.69","4.63","34.50","21.00","99.25","1.59","","","","","","",""
"12/03/2020 3:00:00 AM","12.19","4.61","35.00","23.38","99.25","1.58","","","","","","",""
"12/03/2020 2:00:00 AM","16.56","4.61","36.00","20.25","98.75","1.59","","","","","","",""
"12/03/2020 1:00:00 AM","21.56","4.67","61.00","29.38","98.75","1.62","","","","","","",""
"12/03/2020 12:00:00 AM","24.69","4.61","89.25","33.13","98.75","1.63","","","","","","",""
"11/03/2020 11:00:00 PM","30.00","4.63","93.75","44.50","99.75","1.80","","","","","","",""
"11/03/2020 10:00:00 PM","31.69","4.67","103.50","43.75","100.50","1.87","","","","","","",""
"11/03/2020 9:00:00 PM","33.13","4.70","181.50","66.88","106.25","2.48","","","","","","",""
"11/03/2020 8:00:00 PM","32.13","4.91","235.75","91.38","116.00","3.88","","","","","","",""
"11/03/2020 7:00:00 PM","34.19","5.27","329.00","107.75","119.00","5.13","","","","","","",""
"11/03/2020 6:00:00 PM","34.44","5.36","336.50","113.25","125.00","5.48","","","","","","",""
"11/03/2020 5:00:00 PM","33.75","5.45","370.75","114.38","129.50","6.36","","","","","","",""
"11/03/2020 4:00:00 PM","34.56","5.52","352.25","111.88","127.75","5.80","","","","","","",""
"11/03/2020 3:00:00 PM","35.00","5.69","334.00","110.13","127.00","6.20","","","","","","",""
"11/03/2020 2:00:00 PM","33.63","6.08","306.50","106.38","118.50","6.56","","","","","","",""
"11/03/2020 1:00:00 PM","34.19","5.42","247.75","102.38","114.75","5.53","","","","","","",""
"11/03/2020 12:00:00 PM","637,646.38","142,570.89","2,440,696.50","1,419,345.88","2,263,646.75","80,115.26","","","","","","",""
"11/03/2020 11:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"11/03/2020 10:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"11/03/2020 9:00:00 AM","27.00","4.97","93.50","74.75","101.25","3.91","","","","","","",""
"11/03/2020 8:00:00 AM","23.63","4.84","85.75","59.13","100.00","1.99","","","","","","",""
"11/03/2020 7:00:00 AM","19.19","4.78","82.50","50.38","94.00","1.90","","","","","","",""
"11/03/2020 6:00:00 AM","27.75","5.00","45.75","48.38","97.25","2.29","","","","","","",""
"11/03/2020 5:00:00 AM","15.81","4.69","28.75","18.75","97.50","1.64","","","","","","",""
"11/03/2020 4:00:00 AM","13.25","4.61","31.25","20.13","98.25","1.59","","","","","","",""
"11/03/2020 3:00:00 AM","637,428.31","142,526.39","2,439,897.75","1,418,794.50","2,262,730.50","80,082.70","","","","","","",""
"11/03/2020 2:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"11/03/2020 1:00:00 AM","21.63","4.59","51.50","33.13","97.50","1.64","","","","","","",""
"11/03/2020 12:00:00 AM","23.69","4.59","50.25","36.88","98.50","1.70","","","","","","",""
"10/03/2020 11:00:00 PM","30.38","4.61","64.25","47.25","100.00","1.91","","","","","","",""
"10/03/2020 10:00:00 PM","637,311.69","142,503.41","2,439,630.00","1,418,641.13","2,262,237.25","80,074.27","","","","","","",""
"10/03/2020 9:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"10/03/2020 8:00:00 PM","33.88","4.91","163.75","84.25","113.25","3.03","","","","","","",""
"10/03/2020 7:00:00 PM","34.50","5.22","238.25","106.88","112.75","5.80","","","","","","",""
"10/03/2020 6:00:00 PM","34.38","5.45","243.50","114.13","116.50","5.94","","","","","","",""
"10/03/2020 5:00:00 PM","637,143.19","142,478.38","2,438,762.00","1,418,212.38","2,261,690.00","80,054.48","","","","","","",""
"10/03/2020 4:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"10/03/2020 3:00:00 PM","34.25","5.52","200.00","110.38","121.50","6.29","","","","","","",""
"10/03/2020 2:00:00 PM","33.50","5.38","218.25","108.88","120.00","5.67","","","","","","",""
"10/03/2020 1:00:00 PM","34.31","5.48","137.25","108.50","116.00","5.31","","","","","","",""
"10/03/2020 12:00:00 PM","34.50","5.38","146.00","106.00","112.00","5.71","","","","","","",""
"10/03/2020 11:00:00 AM","35.00","5.42","125.25","97.50","106.75","7.43","","","","","","",""
"10/03/2020 10:00:00 AM","636,902.19","142,440.28","2,437,465.50","1,417,454.25","2,260,875.75","80,012.87","","","","","","",""
"10/03/2020 9:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"10/03/2020 8:00:00 AM","19.06","4.91","77.25","56.00","98.75","1.92","","","","","","",""
"10/03/2020 7:00:00 AM","20.38","4.77","60.25","48.00","93.50","1.99","","","","","","",""
"10/03/2020 6:00:00 AM","30.25","5.05","43.75","43.88","95.50","1.93","","","","","","",""
"10/03/2020 5:00:00 AM","19.31","4.69","27.75","18.63","96.50","1.66","","","","","","",""
"10/03/2020 4:00:00 AM","20.56","4.63","29.25","21.13","97.25","1.59","","","","","","",""
"10/03/2020 3:00:00 AM","636,742.69","142,406.20","2,437,031.50","1,417,104.75","2,260,184.00","79,994.02","","","","","","",""
"10/03/2020 2:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"10/03/2020 1:00:00 AM","21.31","4.61","34.00","28.88","96.75","1.57","","","","","","",""
"10/03/2020 12:00:00 AM","20.38","4.64","49.50","39.00","98.00","1.75","","","","","","",""
"9/03/2020 11:00:00 PM","636,657.50","142,387.66","2,436,892.25","1,417,002.00","2,259,794.50","79,987.51","","","","","","",""
"9/03/2020 10:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"9/03/2020 9:00:00 PM","32.50","4.73","64.00","64.63","100.75","2.34","","","","","","",""
"9/03/2020 8:00:00 PM","34.31","4.75","119.75","72.13","106.75","2.85","","","","","","",""
"9/03/2020 7:00:00 PM","636,531.50","142,368.84","2,436,582.25","1,416,761.88","2,259,388.00","79,978.48","","","","","","",""
"9/03/2020 6:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"9/03/2020 5:00:00 PM","33.63","5.39","187.50","108.75","117.25","5.20","","","","","","",""
"9/03/2020 4:00:00 PM","32.13","5.50","187.50","110.38","116.75","5.17","","","","","","",""
"9/03/2020 3:00:00 PM","30.50","5.56","171.25","112.50","119.00","5.98","","","","","","",""
"9/03/2020 2:00:00 PM","33.63","5.42","175.50","110.13","119.50","5.08","","","","","","",""
"9/03/2020 1:00:00 PM","32.38","5.53","143.50","105.00","115.00","4.71","","","","","","",""
"9/03/2020 12:00:00 PM","636,303.38","142,330.86","2,435,320.25","1,416,001.13","2,258,570.50","79,941.88","","","","","","",""
"9/03/2020 11:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"9/03/2020 10:00:00 AM","34.19","4.97","95.00","83.13","107.75","5.63","","","","","","",""
"9/03/2020 9:00:00 AM","21.19","4.81","94.00","72.50","101.75","3.88","","","","","","",""
"9/03/2020 8:00:00 AM","19.00","4.75","77.75","55.25","97.75","2.23","","","","","","",""
"9/03/2020 7:00:01 AM","16.94","4.81","78.00","48.00","93.00","1.98","","","","","","",""
"9/03/2020 7:00:00 AM","16.94","142,301.09","78.00","48.00","93.00","79,917.94","","","","","","",""
"9/03/2020 6:00:00 AM","636,148.06","142,301.09","2,434,719.00","1,415,550.00","2,257,948.00","79,917.94","","","","","","",""
"9/03/2020 5:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"9/03/2020 4:00:00 AM","18.75","4.72","33.00","18.88","96.50","1.55","","","","","","",""
"9/03/2020 3:00:00 AM","24.50","4.61","55.75","18.25","96.25","1.54","","","","","","",""
"9/03/2020 2:00:00 AM","23.25","4.64","33.25","17.00","96.00","1.64","","","","","","",""
"9/03/2020 1:00:00 AM","636,035.88","142,277.47","2,434,519.75","1,415,432.88","2,257,468.00","79,909.40","","","","","","",""
"9/03/2020 12:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"8/03/2020 11:00:00 PM","22.13","4.64","39.00","30.50","96.75","1.57","","","","","","",""
"8/03/2020 10:00:00 PM","26.56","4.64","41.00","32.25","96.50","1.62","","","","","","",""
"8/03/2020 9:00:00 PM","24.63","4.63","45.25","29.38","97.00","1.77","","","","","","",""
"8/03/2020 8:00:00 PM","25.81","4.66","54.25","28.75","97.00","1.77","","","","","","",""
"8/03/2020 7:00:01 PM","22.31","4.64","77.75","30.88","90.00","1.76","","","","","","",""
"8/03/2020 6:00:00 PM","18.00","4.64","74.00","36.88","88.00","1.73","","","","","","",""
"8/03/2020 5:00:00 PM","17.88","4.70","70.50","34.75","88.00","1.94","","","","","","",""
"8/03/2020 4:00:00 PM","635,835.50","142,235.66","2,434,043.50","1,415,150.88","2,256,623.25","79,894.10","","","","","","",""
"8/03/2020 3:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"8/03/2020 2:00:00 PM","18.88","4.63","67.50","29.75","88.50","1.75","","","","","","",""
"8/03/2020 1:00:00 PM","17.88","4.75","46.00","32.63","88.00","1.95","","","","","","",""
"8/03/2020 12:00:00 PM","18.00","4.70","40.00","32.38","88.25","1.88","","","","","","",""
"8/03/2020 11:00:00 AM","17.13","4.61","36.75","28.13","88.25","1.77","","","","","","",""
"8/03/2020 10:00:00 AM","17.94","4.63","33.25","25.25","94.75","1.64","","","","","","",""
"8/03/2020 9:00:00 AM","16.94","4.63","37.50","24.38","96.50","1.64","","","","","","",""
"8/03/2020 8:00:00 AM","17.88","4.70","47.00","17.25","97.00","1.59","","","","","","",""
"8/03/2020 7:00:00 AM","635,669.75","142,193.67","2,433,597.00","1,414,889.13","2,255,805.50","79,878.23","","","","","","",""
"8/03/2020 6:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"8/03/2020 5:00:00 AM","24.69","4.59","27.75","14.75","95.50","1.55","","","","","","",""
"8/03/2020 4:00:00 AM","635,605.25","142,179.64","2,433,515.50","1,414,845.25","2,255,523.25","79,873.53","","","","","","",""
"8/03/2020 3:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"8/03/2020 2:00:00 AM","24.75","4.61","34.50","14.25","95.50","1.56","","","","","","",""
"8/03/2020 1:00:00 AM","16.69","4.59","36.25","27.38","96.00","1.55","","","","","","",""
"8/03/2020 12:00:00 AM","22.56","4.67","41.00","30.25","96.25","1.61","","","","","","",""
"7/03/2020 11:00:00 PM","27.44","4.61","41.25","30.38","96.75","1.62","","","","","","",""
"7/03/2020 10:00:00 PM","27.88","4.59","47.50","30.38","97.25","1.59","","","","","","",""
"7/03/2020 9:00:00 PM","28.81","4.63","69.25","31.75","97.25","1.66","","","","","","",""
"7/03/2020 8:00:00 PM","24.38","4.72","95.00","45.00","100.25","1.70","","","","","","",""
"7/03/2020 7:00:00 PM","20.44","4.63","110.75","50.50","92.25","1.88","","","","","","",""
"7/03/2020 6:00:00 PM","635,375.81","142,133.30","2,432,985.75","1,414,548.13","2,254,558.00","79,857.27","","","","","","",""
"7/03/2020 5:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"7/03/2020 4:00:00 PM","20.56","4.86","83.00","61.00","96.00","2.43","","","","","","",""
"7/03/2020 3:00:00 PM","21.56","4.72","67.75","57.00","97.00","2.61","","","","","","",""
"7/03/2020 2:00:00 PM","635,287.13","142,114.20","2,432,651.00","1,414,301.25","2,254,180.50","79,847.48","","","","","","",""
"7/03/2020 1:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"7/03/2020 12:00:00 PM","19.44","4.73","52.75","33.50","89.75","2.06","","","","","","",""
"7/03/2020 11:00:00 AM","20.06","4.58","43.75","28.38","88.25","1.81","","","","","","",""
"7/03/2020 10:00:00 AM","25.50","4.64","36.00","26.38","95.75","1.73","","","","","","",""
"7/03/2020 9:00:00 AM","12.31","4.73","36.00","22.88","97.50","1.55","","","","","","",""
"7/03/2020 8:00:00 AM","15.31","4.58","36.00","16.63","97.00","1.59","","","","","","",""
"7/03/2020 7:00:00 AM","21.06","4.58","28.75","16.25","92.50","1.61","","","","","","",""
"7/03/2020 6:00:00 AM","23.38","4.94","27.50","14.38","94.75","1.55","","","","","","",""
"7/03/2020 5:00:00 AM","21.50","4.63","27.00","14.13","96.50","1.55","","","","","","",""
"7/03/2020 4:00:00 AM","635,080.75","142,067.17","2,432,222.00","1,414,035.63","2,253,243.25","79,829.72","","","","","","",""
"7/03/2020 3:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"7/03/2020 2:00:00 AM","25.63","4.61","33.00","14.38","96.50","1.55","","","","","","",""
"7/03/2020 1:00:00 AM","29.50","4.70","33.25","30.88","97.00","1.63","","","","","","",""
"7/03/2020 12:00:00 AM","26.56","4.64","47.00","27.50","97.00","1.60","","","","","","",""
"6/03/2020 11:00:00 PM","634,964.69","142,043.89","2,432,053.00","1,413,926.75","2,252,757.75","79,821.81","","","","","","",""
"6/03/2020 10:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"6/03/2020 9:00:00 PM","32.25","4.70","67.75","57.38","99.00","2.02","","","","","","",""
"6/03/2020 8:00:00 PM","32.31","4.83","110.75","79.63","106.00","2.85","","","","","","",""
"6/03/2020 7:00:00 PM","32.13","5.06","147.25","91.38","103.50","3.90","","","","","","",""
"6/03/2020 6:00:00 PM","634,810.69","142,019.95","2,431,622.50","1,413,620.38","2,252,253.25","79,809.65","","","","","","",""
"6/03/2020 5:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"6/03/2020 4:00:00 PM","31.13","5.53","169.00","104.63","108.75","4.89","","","","","","",""
"6/03/2020 3:00:00 PM","34.25","5.56","159.50","103.25","108.50","4.68","","","","","","",""
"6/03/2020 2:00:00 PM","34.50","5.50","157.25","99.50","109.25","4.98","","","","","","",""
"6/03/2020 1:00:00 PM","29.94","5.33","147.25","98.88","105.25","4.79","","","","","","",""
"6/03/2020 12:00:00 PM","32.31","5.33","133.75","97.38","104.00","4.40","","","","","","",""
"6/03/2020 11:00:00 AM","634,586.25","141,982.14","2,430,545.00","1,412,915.25","2,251,506.25","79,777.36","","","","","","",""
"6/03/2020 10:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"6/03/2020 9:00:00 AM","31.63","4.69","102.00","66.13","100.75","3.55","","","","","","",""
"6/03/2020 8:00:00 AM","21.00","4.58","93.00","57.00","100.00","1.85","","","","","","",""
"6/03/2020 7:00:00 AM","24.56","4.70","118.50","49.00","94.25","2.16","","","","","","",""
"6/03/2020 6:00:00 AM","24.31","4.81","66.00","46.25","96.00","1.86","","","","","","",""
"6/03/2020 5:00:00 AM","21.81","4.67","28.50","17.75","97.50","1.67","","","","","","",""
"6/03/2020 4:00:00 AM","634,400.25","141,948.33","2,429,947.75","1,412,508.50","2,250,812.25","79,754.42","","","","","","",""
"6/03/2020 3:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"6/03/2020 2:00:00 AM","16.69","4.69","47.75","17.38","97.75","1.64","","","","","","",""
"6/03/2020 1:00:00 AM","18.94","4.69","62.25","29.88","97.50","1.63","","","","","","",""
"6/03/2020 12:00:00 AM","21.63","4.69","61.00","31.25","98.50","1.70","","","","","","",""
"5/03/2020 11:00:00 PM","29.50","4.81","50.25","40.63","99.25","1.78","","","","","","",""
"5/03/2020 10:00:00 PM","29.63","4.84","103.25","47.25","100.00","1.90","","","","","","",""
"5/03/2020 9:00:00 PM","32.19","4.84","116.00","56.63","101.75","2.18","","","","","","",""
"5/03/2020 8:00:00 PM","634,211.94","141,910.41","2,429,438.00","1,412,247.38","2,250,020.00","79,740.43","","","","","","",""
"5/03/2020 7:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"5/03/2020 6:00:00 PM","33.44","5.00","225.50","99.50","110.75","5.12","","","","","","",""
"5/03/2020 5:00:00 PM","34.31","5.16","222.25","102.25","116.50","5.65","","","","","","",""
"5/03/2020 4:00:00 PM","31.50","5.17","247.25","103.63","114.00","4.95","","","","","","",""
"5/03/2020 3:00:00 PM","30.00","5.30","204.00","101.88","109.00","5.73","","","","","","",""
"5/03/2020 2:00:00 PM","634,015.50","141,879.88","2,428,179.00","1,411,657.50","2,249,359.00","79,710.61","","","","","","",""
"5/03/2020 1:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"5/03/2020 12:00:00 PM","33.94","5.94","155.00","91.13","106.75","4.78","","","","","","",""
"5/03/2020 11:00:00 AM","34.13","6.13","165.25","87.00","104.00","6.06","","","","","","",""
"5/03/2020 10:00:00 AM","34.69","6.81","139.75","74.75","105.25","4.68","","","","","","",""
"5/03/2020 9:00:00 AM","32.13","7.06","151.25","64.13","99.75","3.03","","","","","","",""
"5/03/2020 8:00:00 AM","21.88","7.98","135.00","54.25","100.00","1.74","","","","","","",""
"5/03/2020 7:00:00 AM","21.88","6.55","123.50","47.13","94.75","1.83","","","","","","",""
"5/03/2020 6:00:00 AM","26.19","6.56","57.25","43.63","97.75","1.88","","","","","","",""
"5/03/2020 5:00:00 AM","16.69","5.05","30.50","17.50","98.75","1.60","","","","","","",""
"5/03/2020 4:00:00 AM","15.56","5.08","47.50","18.88","99.50","1.56","","","","","","",""
"5/03/2020 3:00:00 AM","18.75","4.61","31.25","18.25","99.50","1.56","","","","","","",""
"5/03/2020 2:00:00 AM","633,695.69","141,806.83","2,426,748.50","1,410,941.38","2,248,134.75","79,671.66","","","","","","",""
"5/03/2020 1:00:00 AM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"5/03/2020 12:00:00 AM","29.00","4.39","52.75","30.38","98.75","1.65","","","","","","",""
"4/03/2020 11:00:00 PM","25.44","4.39","46.50","36.25","99.75","1.74","","","","","","",""
"4/03/2020 10:00:00 PM","31.50","4.42","96.00","41.00","99.75","1.74","","","","","","",""
"4/03/2020 9:00:00 PM","31.13","4.39","73.50","54.88","102.25","2.30","","","","","","",""
"4/03/2020 8:00:00 PM","34.25","4.42","121.00","73.88","105.75","3.27","","","","","","",""
"4/03/2020 7:00:00 PM","633,499.75","141,775.98","2,426,272.50","1,410,653.38","2,247,430.50","79,657.76","","","","","","",""
"4/03/2020 6:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"4/03/2020 5:00:00 PM","34.19","4.41","189.25","105.25","114.75","4.66","","","","","","",""
"4/03/2020 4:00:00 PM","34.13","4.42","180.50","104.13","114.00","5.19","","","","","","",""
"4/03/2020 3:00:00 PM","35.38","5.20","163.50","102.25","115.00","5.55","","","","","","",""
"4/03/2020 2:00:00 PM","35.19","5.31","147.75","100.50","116.00","4.99","","","","","","",""
"4/03/2020 1:00:00 PM","34.94","4.47","155.75","99.88","113.50","5.15","","","","","","",""
"4/03/2020 12:00:00 PM","35.88","4.42","135.00","95.63","109.25","4.55","","","","","","",""
"4/03/2020 11:00:00 AM","36.38","4.67","94.00","87.50","106.25","5.93","","","","","","",""
"4/03/2020 10:00:00 AM","28.88","5.56","86.00","77.38","105.75","5.07","","","","","","",""
"4/03/2020 9:00:00 AM","25.31","5.00","87.25","70.63","103.00","3.40","","","","","","",""
"4/03/2020 8:00:00 AM","25.44","4.42","85.25","54.38","101.00","1.82","","","","","","",""
"4/03/2020 7:00:00 AM","33.13","4.44","77.75","46.50","95.25","1.82","","","","","","",""
"4/03/2020 6:00:00 AM","24.06","4.64","52.25","46.00","96.50","1.96","","","","","","",""
"4/03/2020 5:00:00 AM","14.31","4.41","30.25","18.50","98.75","1.59","","","","","","",""
"4/03/2020 4:00:00 AM","16.25","4.39","32.25","21.38","99.00","1.60","","","","","","",""
"4/03/2020 3:00:00 AM","26.00","4.48","30.75","19.00","100.50","1.57","","","","","","",""
"4/03/2020 2:00:00 AM","17.38","4.41","35.25","15.38","98.75","1.55","","","","","","",""
"4/03/2020 1:00:00 AM","15.31","4.39","37.25","28.00","98.25","1.56","","","","","","",""
"4/03/2020 12:00:00 AM","19.88","4.42","49.50","31.13","99.00","1.69","","","","","","",""
"3/03/2020 11:00:00 PM","29.69","4.41","49.75","36.13","100.50","1.73","","","","","","",""
"3/03/2020 10:00:00 PM","33.88","4.41","59.25","53.00","101.00","1.94","","","","","","",""
