"Timestamp","AHU-B1-01 CO2 Extended Trend Log","AHU-B1-01 Rh Extended Trend Log","AHU-B1-01 SaTmp Extended Trend Log","AHU-B1-01 ZnTmp Extended Trend Log_1","AHU-B1-01 ZnTmp Extended Trend Log_2","AHU-B1-01 SaTmpSp Extended Trend Log"
"8/02/2020 12:20:35 AM","414.00","72.30","22.02","21.67","22.64","19.50"
"8/02/2020 12:19:20 AM","415.00","72.30","21.99","21.67","22.64","19.50"
"8/02/2020 12:15:35 AM","415.00","71.22","21.99","21.67","22.64","19.50"
"8/02/2020 12:10:35 AM","419.40","71.22","22.05","21.67","22.64","19.50"
"8/02/2020 12:05:35 AM","411.20","71.22","22.07","21.67","22.67","19.50"
"8/02/2020 12:04:20 AM","411.20","71.22","22.10","21.67","22.67","19.50"
"8/02/2020 12:00:35 AM","411.20","71.22","22.10","21.67","22.67","19.50"
"7/02/2020 11:55:35 PM","416.60","71.22","22.10","21.67","22.67","19.50"
"7/02/2020 11:50:35 PM","412.80","71.22","22.13","21.70","22.67","19.50"
"7/02/2020 11:49:20 PM","412.80","71.22","22.16","21.70","22.67","19.50"
"7/02/2020 11:45:35 PM","412.80","71.22","22.16","21.70","22.67","19.50"
"7/02/2020 11:40:35 PM","416.60","71.22","22.16","21.70","22.67","19.50"
"7/02/2020 11:35:35 PM","414.40","71.22","22.19","21.70","22.70","19.50"
"7/02/2020 11:34:20 PM","412.80","71.22","22.19","21.70","22.70","19.50"
"7/02/2020 11:30:35 PM","412.80","71.22","22.19","21.70","22.70","19.50"
"7/02/2020 11:25:35 PM","412.80","71.22","22.19","21.70","22.70","19.50"
"7/02/2020 11:20:35 PM","418.80","71.22","22.19","21.70","22.70","19.50"
"7/02/2020 11:19:20 PM","414.00","71.22","22.16","21.70","22.70","19.50"
"7/02/2020 11:15:35 PM","414.00","71.22","22.16","21.70","22.70","19.50"
"7/02/2020 11:10:35 PM","421.40","71.22","22.16","21.70","22.70","19.50"
"7/02/2020 11:05:35 PM","409.00","71.22","22.13","21.72","22.73","19.50"
"7/02/2020 11:04:20 PM","406.80","71.22","22.16","21.72","22.73","19.50"
"7/02/2020 11:00:35 PM","406.80","71.22","22.16","21.72","22.73","19.50"
"7/02/2020 10:55:35 PM","418.20","71.22","22.22","21.72","22.73","19.50"
"7/02/2020 10:50:35 PM","417.20","71.22","22.27","21.75","22.76","19.50"
"7/02/2020 10:49:20 PM","412.80","71.22","22.33","21.75","22.76","19.50"
"7/02/2020 10:45:35 PM","412.80","71.22","22.33","21.75","22.76","19.50"
"7/02/2020 10:40:35 PM","416.00","71.22","22.36","21.75","22.76","19.50"
"7/02/2020 10:35:35 PM","412.20","71.22","22.36","21.75","22.76","19.50"
"7/02/2020 10:34:20 PM","422.00","71.22","22.36","21.75","22.76","19.50"
"7/02/2020 10:30:35 PM","422.00","72.25","22.36","21.75","22.76","19.50"
"7/02/2020 10:25:35 PM","407.40","72.25","22.33","21.75","22.76","19.50"
"7/02/2020 10:20:35 PM","415.00","72.25","22.33","21.78","22.78","19.50"
"7/02/2020 10:19:20 PM","412.80","72.25","22.33","21.78","22.78","19.50"
"7/02/2020 10:15:35 PM","412.80","72.22","22.33","21.78","22.78","19.50"
"7/02/2020 10:10:35 PM","412.80","72.22","22.36","21.78","22.78","19.50"
"7/02/2020 10:05:35 PM","409.00","72.22","22.33","21.78","22.81","19.50"
"7/02/2020 10:04:20 PM","403.60","72.22","22.33","21.78","22.81","19.50"
"7/02/2020 10:00:35 PM","403.60","71.08","22.33","21.78","22.81","19.50"
"7/02/2020 9:55:35 PM","409.00","71.08","22.36","21.78","22.81","19.50"
"7/02/2020 9:50:35 PM","416.00","71.08","22.36","21.78","22.81","19.50"
"7/02/2020 9:49:20 PM","405.20","71.08","22.36","21.78","22.81","19.50"
"7/02/2020 9:45:35 PM","405.20","71.08","22.36","21.78","22.81","19.50"
"7/02/2020 9:40:35 PM","418.80","71.08","22.39","21.78","22.81","19.50"
"7/02/2020 9:35:35 PM","417.20","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:34:20 PM","409.00","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:30:35 PM","409.00","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:25:35 PM","405.20","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:20:35 PM","403.00","71.08","22.33","21.81","22.84","19.50"
"7/02/2020 9:19:20 PM","410.20","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:15:35 PM","410.20","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:10:35 PM","415.60","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:05:35 PM","405.20","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:04:20 PM","402.00","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 9:00:35 PM","402.00","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 8:55:35 PM","402.00","71.08","22.36","21.81","22.84","19.50"
"7/02/2020 8:50:35 PM","411.80","71.08","22.36","21.81","22.81","19.50"
"7/02/2020 8:49:20 PM","398.20","71.08","22.33","21.81","22.81","19.50"
"7/02/2020 8:45:35 PM","398.20","71.08","22.33","21.81","22.81","19.50"
"7/02/2020 8:40:35 PM","399.80","71.08","22.36","21.81","22.81","19.50"
"7/02/2020 8:35:35 PM","419.40","71.08","22.33","21.81","22.78","19.50"
"7/02/2020 8:34:20 PM","417.80","71.08","22.30","21.81","22.78","19.50"
"7/02/2020 8:30:35 PM","417.80","71.08","22.30","21.81","22.78","19.50"
"7/02/2020 8:25:35 PM","409.60","71.08","22.30","21.81","22.78","19.50"
"7/02/2020 8:20:35 PM","403.00","71.08","22.27","21.78","22.76","19.50"
"7/02/2020 8:19:20 PM","411.80","71.08","22.25","21.78","22.76","19.50"
"7/02/2020 8:15:35 PM","411.80","71.08","22.25","21.78","22.76","19.50"
"7/02/2020 8:10:35 PM","398.20","71.08","22.22","21.78","22.76","19.50"
"7/02/2020 8:05:35 PM","412.80","71.08","22.19","21.78","22.73","19.50"
"7/02/2020 8:04:20 PM","412.80","71.08","22.16","21.78","22.73","19.50"
"7/02/2020 8:00:35 PM","412.80","71.08","22.16","21.78","22.73","19.50"
"7/02/2020 7:55:35 PM","405.80","71.08","22.16","21.78","22.73","19.50"
"7/02/2020 7:50:35 PM","417.20","71.08","22.13","21.75","22.67","19.50"
"7/02/2020 7:49:20 PM","402.00","71.08","22.10","21.75","22.67","19.50"
"7/02/2020 7:45:35 PM","402.00","71.08","22.10","21.75","22.67","19.50"
"7/02/2020 7:40:35 PM","412.80","71.08","22.07","21.75","22.67","19.50"
"7/02/2020 7:35:35 PM","409.60","71.08","22.05","21.72","22.61","19.50"
"7/02/2020 7:34:20 PM","394.40","71.08","21.99","21.72","22.61","19.50"
"7/02/2020 7:30:35 PM","394.40","70.06","21.99","21.72","22.61","19.50"
"7/02/2020 7:25:35 PM","399.80","70.06","21.93","21.72","22.61","19.50"
"7/02/2020 7:20:35 PM","397.60","70.06","21.85","21.70","22.53","19.50"
"7/02/2020 7:19:20 PM","397.60","70.06","21.76","21.70","22.53","19.50"
"7/02/2020 7:15:35 PM","397.60","70.06","21.76","21.70","22.53","19.50"
"7/02/2020 7:10:35 PM","404.80","70.06","21.70","21.70","22.53","19.50"
"7/02/2020 7:05:35 PM","396.00","70.06","21.62","21.64","22.41","19.50"
"7/02/2020 7:04:20 PM","403.60","70.06","21.53","21.64","22.41","19.50"
"7/02/2020 7:00:35 PM","403.60","70.06","21.53","21.64","22.41","19.50"
"7/02/2020 6:55:35 PM","401.40","70.06","21.45","21.64","22.41","19.50"
"7/02/2020 6:50:35 PM","402.00","70.06","21.33","21.58","22.27","19.50"
"7/02/2020 6:49:20 PM","392.80","70.06","21.22","21.58","22.27","19.50"
"7/02/2020 6:45:35 PM","392.80","70.06","21.22","21.58","22.27","19.50"
"7/02/2020 6:40:35 PM","401.40","70.06","21.08","21.58","22.27","19.50"
"7/02/2020 6:35:35 PM","397.60","70.06","20.93","21.52","22.07","19.50"
"7/02/2020 6:34:20 PM","405.80","70.06","20.76","21.52","22.07","19.50"
"7/02/2020 6:30:35 PM","405.80","69.00","20.76","21.52","22.07","19.50"
"7/02/2020 6:25:35 PM","405.80","69.00","20.59","21.52","22.07","19.50"
"7/02/2020 6:20:35 PM","396.00","69.00","20.33","21.44","21.87","19.50"
"7/02/2020 6:19:20 PM","394.40","69.00","20.08","21.44","21.87","19.50"
"7/02/2020 6:15:35 PM","394.40","66.86","20.08","21.44","21.87","19.50"
"7/02/2020 6:10:35 PM","396.00","66.86","19.76","21.44","21.87","19.50"
"7/02/2020 6:05:35 PM","405.80","66.86","19.45","21.44","21.81","19.50"
"7/02/2020 6:04:20 PM","445.40","66.86","19.42","21.44","21.81","19.50"
"7/02/2020 6:00:35 PM","445.40","64.81","19.42","21.44","21.81","19.50"
"7/02/2020 5:55:35 PM","447.00","64.81","19.59","21.44","21.81","19.50"
"7/02/2020 5:50:35 PM","436.60","64.81","19.62","21.41","21.78","19.50"
"7/02/2020 5:49:20 PM","448.60","64.81","19.85","21.41","21.78","19.50"
"7/02/2020 5:45:35 PM","448.60","64.81","19.85","21.41","21.78","19.50"
"7/02/2020 5:40:35 PM","432.80","64.81","20.19","21.41","21.78","19.50"
"7/02/2020 5:35:35 PM","434.40","64.81","20.28","21.35","21.70","19.50"
"7/02/2020 5:34:20 PM","452.40","64.81","20.93","21.35","21.70","19.50"
"7/02/2020 5:30:35 PM","452.40","64.81","20.93","21.35","21.70","19.50"
"7/02/2020 5:25:35 PM","445.80","64.81","21.39","21.35","21.70","19.50"
"7/02/2020 5:20:35 PM","439.80","64.81","22.07","21.24","21.58","19.50"
"7/02/2020 5:19:20 PM","449.00","64.81","21.73","21.24","21.58","19.50"
"7/02/2020 5:15:35 PM","449.00","63.80","21.73","21.24","21.58","19.50"
"7/02/2020 5:10:35 PM","449.00","63.80","21.87","21.24","21.58","19.50"
"7/02/2020 5:05:35 PM","441.60","63.80","21.42","21.18","21.50","19.50"
"7/02/2020 5:04:20 PM","445.80","63.80","20.85","21.18","21.50","19.50"
"7/02/2020 5:00:35 PM","445.80","63.80","20.85","21.18","21.50","19.50"
"7/02/2020 4:55:35 PM","438.80","63.80","20.53","21.18","21.50","19.50"
"7/02/2020 4:50:35 PM","451.20","63.80","20.19","21.18","21.50","19.50"
"7/02/2020 4:49:20 PM","439.80","63.80","19.82","21.18","21.50","19.50"
"7/02/2020 4:45:35 PM","439.80","64.81","19.82","21.18","21.50","19.50"
"7/02/2020 4:40:35 PM","446.40","64.81","19.10","21.18","21.50","19.50"
"7/02/2020 4:35:35 PM","452.40","64.81","18.16","21.24","21.58","19.50"
"7/02/2020 4:34:20 PM","437.20","64.81","17.93","21.24","21.58","19.50"
"7/02/2020 4:30:35 PM","437.20","65.83","17.93","21.24","21.58","19.50"
"7/02/2020 4:25:35 PM","437.20","65.83","17.58","21.24","21.58","19.50"
"7/02/2020 4:20:35 PM","439.80","65.83","17.12","21.32","21.67","19.50"
"7/02/2020 4:19:20 PM","438.80","65.83","16.75","21.32","21.67","19.50"
"7/02/2020 4:15:35 PM","438.80","65.83","16.75","21.32","21.67","19.50"
"7/02/2020 4:10:35 PM","438.80","65.83","17.32","21.32","21.67","19.50"
"7/02/2020 4:05:35 PM","452.40","65.83","17.81","21.32","21.70","19.50"
"7/02/2020 4:04:20 PM","454.00","65.83","18.42","21.32","21.70","19.50"
"7/02/2020 4:00:35 PM","454.00","65.83","18.42","21.32","21.70","19.50"
"7/02/2020 3:55:35 PM","452.80","65.83","19.07","21.32","21.70","19.50"
"7/02/2020 3:50:35 PM","448.00","65.83","19.76","21.32","21.67","19.50"
"7/02/2020 3:49:20 PM","439.80","65.83","19.73","21.32","21.67","19.50"
"7/02/2020 3:45:35 PM","439.80","65.83","19.73","21.32","21.67","19.50"
"7/02/2020 3:40:35 PM","426.40","65.83","19.07","21.32","21.67","19.50"
"7/02/2020 3:35:35 PM","429.60","65.83","19.50","21.27","21.61","19.50"
"7/02/2020 3:34:20 PM","444.80","65.83","20.79","21.27","21.61","19.50"
"7/02/2020 3:30:35 PM","444.80","64.81","20.79","21.27","21.61","19.50"
"7/02/2020 3:25:35 PM","442.00","64.81","21.10","21.27","21.61","19.50"
"7/02/2020 3:20:35 PM","439.80","64.81","21.99","21.15","21.50","19.50"
"7/02/2020 3:19:20 PM","438.80","64.81","21.82","21.15","21.50","19.50"
"7/02/2020 3:15:35 PM","438.80","63.80","21.82","21.15","21.50","19.50"
"7/02/2020 3:10:35 PM","439.80","63.80","22.05","21.15","21.50","19.50"
"7/02/2020 3:05:35 PM","440.40","63.80","22.39","21.07","21.38","19.50"
"7/02/2020 3:04:20 PM","443.60","63.80","22.16","21.07","21.38","19.50"
"7/02/2020 3:00:35 PM","443.60","62.78","22.16","21.07","21.38","19.50"
"7/02/2020 2:55:35 PM","435.60","62.78","21.30","21.07","21.38","19.50"
"7/02/2020 2:50:35 PM","445.40","62.78","20.39","21.07","21.38","19.50"
"7/02/2020 2:49:20 PM","442.00","62.78","19.68","21.07","21.38","19.50"
"7/02/2020 2:45:35 PM","442.00","63.80","19.68","21.07","21.38","19.50"
"7/02/2020 2:40:35 PM","452.80","63.80","19.19","21.07","21.38","19.50"
"7/02/2020 2:35:35 PM","456.20","63.80","18.56","21.12","21.47","19.50"
"7/02/2020 2:34:20 PM","440.40","63.80","17.96","21.12","21.47","19.50"
"7/02/2020 2:30:35 PM","440.40","64.81","17.96","21.12","21.47","19.50"
"7/02/2020 2:25:35 PM","447.00","64.81","17.84","21.12","21.47","19.50"
"7/02/2020 2:20:35 PM","443.60","64.81","17.61","21.24","21.58","19.50"
"7/02/2020 2:19:20 PM","440.40","64.81","17.27","21.24","21.58","19.50"
"7/02/2020 2:15:35 PM","440.40","65.83","17.27","21.24","21.58","19.50"
"7/02/2020 2:10:35 PM","447.40","65.83","16.49","21.24","21.58","19.50"
"7/02/2020 2:05:35 PM","449.00","65.83","16.57","21.32","21.67","19.50"
"7/02/2020 2:04:20 PM","448.00","65.83","17.18","21.32","21.67","19.50"
"7/02/2020 2:00:35 PM","448.00","65.83","17.18","21.32","21.67","19.50"
"7/02/2020 1:55:35 PM","444.20","65.83","17.70","21.32","21.67","19.50"
"7/02/2020 1:50:35 PM","448.60","65.83","18.33","21.32","21.70","19.50"
"7/02/2020 1:49:20 PM","442.00","65.83","18.93","21.32","21.70","19.50"
"7/02/2020 1:45:35 PM","442.00","65.83","18.93","21.32","21.70","19.50"
"7/02/2020 1:40:35 PM","442.00","65.83","19.68","21.32","21.70","19.50"
"7/02/2020 1:35:35 PM","441.00","65.83","19.90","21.32","21.67","19.50"
"7/02/2020 1:34:20 PM","442.60","65.83","19.88","21.32","21.67","19.50"
"7/02/2020 1:30:35 PM","442.60","65.83","19.88","21.32","21.67","19.50"
"7/02/2020 1:25:35 PM","456.20","65.83","19.88","21.32","21.67","19.50"
"7/02/2020 1:20:35 PM","442.00","65.83","19.85","21.29","21.67","19.50"
"7/02/2020 1:19:20 PM","435.00","65.83","19.79","21.29","21.67","19.50"
"7/02/2020 1:15:35 PM","435.00","64.81","19.79","21.29","21.67","19.50"
"7/02/2020 1:10:35 PM","448.00","64.81","19.73","21.29","21.67","19.50"
"7/02/2020 1:05:35 PM","448.60","64.81","19.73","21.29","21.67","19.50"
"7/02/2020 1:04:20 PM","449.60","64.81","19.73","21.29","21.67","19.50"
"7/02/2020 1:00:35 PM","449.60","64.81","19.73","21.29","21.67","19.50"
"7/02/2020 12:55:35 PM","443.20","64.81","19.73","21.29","21.67","19.50"
"7/02/2020 12:50:35 PM","455.60","64.81","19.70","21.29","21.67","19.50"
"7/02/2020 12:49:20 PM","437.20","64.81","19.70","21.29","21.67","19.50"
"7/02/2020 12:45:35 PM","437.20","64.81","19.70","21.29","21.67","19.50"
"7/02/2020 12:40:35 PM","438.20","64.81","19.68","21.29","21.67","19.50"
"7/02/2020 12:35:35 PM","454.60","64.81","19.65","21.32","21.67","19.50"
"7/02/2020 12:34:20 PM","451.20","64.81","19.59","21.32","21.67","19.50"
"7/02/2020 12:30:35 PM","451.20","64.81","19.59","21.32","21.67","19.50"
"7/02/2020 12:25:35 PM","442.00","64.81","19.59","21.32","21.67","19.50"
"7/02/2020 12:20:35 PM","449.00","64.81","19.59","21.32","21.70","19.50"
"7/02/2020 12:19:20 PM","441.00","64.81","19.59","21.32","21.70","19.50"
"7/02/2020 12:15:35 PM","441.00","64.81","19.59","21.32","21.70","19.50"
"7/02/2020 12:10:35 PM","444.20","64.81","19.62","21.32","21.70","19.50"
"7/02/2020 12:05:35 PM","454.00","64.81","19.79","21.29","21.67","19.50"
"7/02/2020 12:04:20 PM","442.60","64.81","20.05","21.29","21.67","19.50"
"7/02/2020 12:00:35 PM","442.60","64.81","20.05","21.29","21.67","19.50"
"7/02/2020 11:55:35 AM","455.60","64.81","20.22","21.29","21.67","19.50"
"7/02/2020 11:50:35 AM","449.60","64.81","19.88","21.32","21.70","19.50"
"7/02/2020 11:49:20 AM","446.40","64.81","19.73","21.32","21.70","19.50"
"7/02/2020 11:45:35 AM","446.40","64.81","19.73","21.32","21.70","19.50"
"7/02/2020 11:40:35 AM","440.40","64.81","19.68","21.32","21.70","19.50"
"7/02/2020 11:35:35 AM","444.20","64.81","19.68","21.32","21.70","19.50"
"7/02/2020 11:34:20 AM","447.40","64.81","19.65","21.32","21.70","19.50"
"7/02/2020 11:30:35 AM","447.40","64.81","19.65","21.32","21.70","19.50"
"7/02/2020 11:25:35 AM","444.20","64.81","19.65","21.32","21.70","19.50"
"7/02/2020 11:20:35 AM","451.80","64.81","19.65","21.32","21.70","19.50"
"7/02/2020 11:19:20 AM","457.80","64.81","19.65","21.32","21.70","19.50"
"7/02/2020 11:15:35 AM","457.80","64.81","19.65","21.32","21.70","19.50"
"7/02/2020 11:10:35 AM","451.20","64.81","19.70","21.32","21.70","19.50"
"7/02/2020 11:05:35 AM","451.80","64.81","19.70","21.35","21.70","19.50"
"7/02/2020 11:04:20 AM","444.80","64.81","19.65","21.35","21.70","19.50"
"7/02/2020 11:00:35 AM","444.80","63.78","19.65","21.35","21.70","19.50"
"7/02/2020 10:55:35 AM","451.20","63.78","19.62","21.35","21.70","19.50"
"7/02/2020 10:50:35 AM","443.60","63.78","19.65","21.35","21.73","19.50"
"7/02/2020 10:49:20 AM","454.00","63.78","19.62","21.35","21.73","19.50"
"7/02/2020 10:45:35 AM","454.00","63.78","19.62","21.35","21.73","19.50"
"7/02/2020 10:40:35 AM","454.60","63.78","19.62","21.35","21.73","19.50"
"7/02/2020 10:35:35 AM","444.20","63.78","19.62","21.38","21.76","19.50"
"7/02/2020 10:34:20 AM","440.40","63.78","19.62","21.38","21.76","19.50"
"7/02/2020 10:30:35 AM","440.40","63.78","19.62","21.38","21.76","19.50"
"7/02/2020 10:25:35 AM","453.40","63.78","19.65","21.38","21.76","19.50"
"7/02/2020 10:20:35 AM","443.20","63.78","19.62","21.38","21.78","19.50"
"7/02/2020 10:19:20 AM","452.80","63.78","19.62","21.38","21.78","19.50"
"7/02/2020 10:15:35 AM","452.80","63.78","19.62","21.38","21.78","19.50"
"7/02/2020 10:10:35 AM","457.20","63.78","19.59","21.38","21.78","19.50"
"7/02/2020 10:05:35 AM","449.00","63.78","19.59","21.41","21.81","19.50"
"7/02/2020 10:04:20 AM","449.00","63.78","19.56","21.41","21.81","19.50"
"7/02/2020 10:00:35 AM","449.00","63.78","19.56","21.41","21.81","19.50"
"7/02/2020 9:55:35 AM","448.00","63.78","19.53","21.41","21.81","19.50"
"7/02/2020 9:50:35 AM","442.60","63.78","19.53","21.44","21.84","19.50"
"7/02/2020 9:49:20 AM","444.20","63.78","19.59","21.44","21.84","19.50"
"7/02/2020 9:45:35 AM","444.20","63.78","19.59","21.44","21.84","19.50"
"7/02/2020 9:40:35 AM","443.60","63.78","19.62","21.44","21.84","19.50"
"7/02/2020 9:35:35 AM","442.60","63.78","19.65","21.47","21.87","19.50"
"7/02/2020 9:34:20 AM","448.60","63.78","19.70","21.47","21.87","19.50"
"7/02/2020 9:30:35 AM","448.60","63.78","19.70","21.47","21.87","19.50"
"7/02/2020 9:25:35 AM","448.00","63.78","19.76","21.47","21.87","19.50"
"7/02/2020 9:20:35 AM","442.60","63.78","19.85","21.47","21.90","19.50"
"7/02/2020 9:19:20 AM","444.20","63.78","19.79","21.47","21.90","19.50"
"7/02/2020 9:15:35 AM","444.20","63.78","19.79","21.47","21.90","19.50"
"7/02/2020 9:10:35 AM","443.60","63.78","20.02","21.47","21.90","19.50"
"7/02/2020 9:05:35 AM","444.20","63.78","20.39","21.50","21.90","19.50"
"7/02/2020 9:04:20 AM","456.60","63.78","20.13","21.50","21.90","19.50"
"7/02/2020 9:00:35 AM","456.60","63.78","20.13","21.50","21.90","19.50"
"7/02/2020 8:55:35 AM","435.00","63.78","19.62","21.50","21.90","19.50"
"7/02/2020 8:50:35 AM","434.40","63.78","19.62","21.52","21.93","19.50"
"7/02/2020 8:49:20 AM","435.00","63.78","19.62","21.52","21.93","19.50"
"7/02/2020 8:45:35 AM","435.00","62.75","19.62","21.52","21.93","19.50"
"7/02/2020 8:40:35 AM","451.80","62.75","19.65","21.52","21.93","19.50"
"7/02/2020 8:35:35 AM","429.60","62.75","19.68","21.55","21.96","19.50"
"7/02/2020 8:34:20 AM","431.80","62.75","19.59","21.55","21.96","19.50"
"7/02/2020 8:30:35 AM","431.80","62.75","19.59","21.55","21.96","19.50"
"7/02/2020 8:25:35 AM","446.40","62.75","18.96","21.55","21.96","19.50"
"7/02/2020 8:20:35 AM","436.60","62.75","18.62","21.58","22.01","19.50"
"7/02/2020 8:19:20 AM","444.20","62.75","18.85","21.58","22.01","19.50"
"7/02/2020 8:15:35 AM","444.20","62.75","18.85","21.58","22.01","19.50"
"7/02/2020 8:10:35 AM","449.60","62.75","19.53","21.58","22.01","19.50"
"7/02/2020 8:05:35 AM","454.00","62.75","19.50","21.64","22.07","19.50"
"7/02/2020 8:04:20 AM","449.00","62.75","19.48","21.64","22.07","19.50"
"7/02/2020 8:00:35 AM","449.00","62.75","19.48","21.64","22.07","19.50"
"7/02/2020 7:55:35 AM","449.00","62.75","19.56","21.64","22.07","19.50"
"7/02/2020 7:50:35 AM","455.00","62.75","19.65","21.67","22.13","19.50"
"7/02/2020 7:49:20 AM","442.00","62.75","19.53","21.67","22.13","19.50"
"7/02/2020 7:45:35 AM","442.00","62.75","19.53","21.67","22.13","19.50"
"7/02/2020 7:40:35 AM","442.60","62.75","19.42","21.67","22.13","19.50"
"7/02/2020 7:35:35 AM","439.80","62.75","18.96","21.72","22.21","19.50"
"7/02/2020 7:34:20 AM","456.60","62.75","18.93","21.72","22.21","19.50"
"7/02/2020 7:30:35 AM","456.60","62.75","18.93","21.72","22.21","19.50"
"7/02/2020 7:25:35 AM","442.60","62.75","18.96","21.72","22.21","19.50"
"7/02/2020 7:20:35 AM","442.00","62.75","19.05","21.75","22.30","19.50"
"7/02/2020 7:19:20 AM","440.40","62.75","19.33","21.75","22.30","19.50"
"7/02/2020 7:15:35 AM","440.40","61.67","19.33","21.75","22.30","19.50"
"7/02/2020 7:10:35 AM","442.60","61.67","19.59","21.75","22.30","19.50"
"7/02/2020 7:05:35 AM","451.20","61.67","19.88","21.78","22.38","19.50"
"7/02/2020 7:04:20 AM","444.20","61.67","19.85","21.78","22.38","19.50"
"7/02/2020 7:00:35 AM","444.20","61.67","19.85","21.78","22.38","19.50"
"7/02/2020 6:55:35 AM","451.20","61.67","20.02","21.78","22.38","19.50"
"7/02/2020 6:50:35 AM","446.40","61.67","20.05","21.75","22.41","19.50"
"7/02/2020 6:49:20 AM","440.40","61.67","20.19","21.75","22.41","19.50"
"7/02/2020 6:45:35 AM","440.40","61.67","20.19","21.75","22.41","19.50"
"7/02/2020 6:40:35 AM","442.60","61.67","20.96","21.75","22.41","19.50"
"7/02/2020 6:35:35 AM","440.40","61.67","21.59","21.67","22.44","19.50"
"7/02/2020 6:34:20 AM","460.00","61.67","22.39","21.67","22.44","19.50"
"7/02/2020 6:30:35 AM","460.00","61.67","22.39","21.67","22.44","19.50"
"7/02/2020 6:25:35 AM","454.00","61.67","21.65","21.67","22.44","19.50"
"7/02/2020 6:20:35 AM","445.80","61.67","19.48","21.70","22.61","19.50"
"7/02/2020 6:19:20 AM","447.40","61.67","17.52","21.70","22.61","19.50"
"7/02/2020 6:15:35 AM","447.40","64.72","17.52","21.70","22.61","19.50"
"7/02/2020 6:10:35 AM","455.00","64.72","16.37","21.70","22.61","19.50"
"7/02/2020 6:05:35 AM","442.00","64.72","16.66","21.64","22.67","19.50"
"7/02/2020 6:04:20 AM","430.60","64.72","21.99","21.64","22.67","19.50"
"7/02/2020 6:00:35 AM","430.60","62.37","21.99","21.64","22.67","19.50"
"7/02/2020 5:55:35 AM","438.20","62.37","22.10","21.64","22.67","19.50"
"7/02/2020 5:50:35 AM","435.00","62.37","22.13","21.64","22.64","19.50"
"7/02/2020 5:49:20 AM","431.80","62.37","22.16","21.64","22.64","19.50"
"7/02/2020 5:45:35 AM","431.80","65.45","22.16","21.64","22.64","19.50"
"7/02/2020 5:40:35 AM","429.60","65.45","22.13","21.64","22.64","19.50"
"7/02/2020 5:35:35 AM","427.40","65.45","22.10","21.64","22.64","19.50"
"7/02/2020 5:34:20 AM","422.60","65.45","22.10","21.64","22.64","19.50"
"7/02/2020 5:30:35 AM","422.60","66.46","22.10","21.64","22.64","19.50"
"7/02/2020 5:25:35 AM","433.40","66.46","22.07","21.64","22.64","19.50"
"7/02/2020 5:20:35 AM","439.80","66.46","22.07","21.61","22.64","19.50"
"7/02/2020 5:19:20 AM","427.40","66.46","22.07","21.61","22.64","19.50"
"7/02/2020 5:15:35 AM","427.40","68.49","22.07","21.61","22.64","19.50"
"7/02/2020 5:10:35 AM","432.40","68.49","22.02","21.61","22.64","19.50"
"7/02/2020 5:05:35 AM","431.80","68.49","21.99","21.61","22.61","19.50"
"7/02/2020 5:04:20 AM","424.20","68.49","22.02","21.61","22.61","19.50"
"7/02/2020 5:00:35 AM","424.20","67.48","22.02","21.61","22.61","19.50"
"7/02/2020 4:55:35 AM","425.80","67.48","22.05","21.61","22.61","19.50"
"7/02/2020 4:50:35 AM","424.20","67.48","22.05","21.61","22.61","19.50"
"7/02/2020 4:49:20 AM","431.20","67.48","22.10","21.61","22.61","19.50"
"7/02/2020 4:45:35 AM","431.20","64.35","22.10","21.61","22.61","19.50"
"7/02/2020 4:40:35 AM","431.80","64.35","22.16","21.61","22.61","19.50"
"7/02/2020 4:35:35 AM","424.20","64.35","22.19","21.61","22.58","19.50"
"7/02/2020 4:34:20 AM","425.80","64.35","22.19","21.61","22.58","19.50"
"7/02/2020 4:30:35 AM","425.80","64.35","22.19","21.61","22.58","19.50"
"7/02/2020 4:25:35 AM","431.20","64.35","22.22","21.61","22.58","19.50"
"7/02/2020 4:20:35 AM","436.60","64.35","22.22","21.58","22.56","19.50"
"7/02/2020 4:19:20 AM","423.60","64.35","22.22","21.58","22.56","19.50"
"7/02/2020 4:15:35 AM","423.60","64.35","22.22","21.58","22.56","19.50"
"7/02/2020 4:10:35 AM","423.60","64.35","22.22","21.58","22.56","19.50"
"7/02/2020 4:05:35 AM","427.40","64.35","22.25","21.58","22.56","19.50"
"7/02/2020 4:04:20 AM","428.00","64.35","22.25","21.58","22.56","19.50"
"7/02/2020 4:00:35 AM","428.00","64.35","22.25","21.58","22.56","19.50"
"7/02/2020 3:55:35 AM","431.20","64.35","22.25","21.58","22.56","19.50"
"7/02/2020 3:50:35 AM","429.60","64.35","22.25","21.58","22.53","19.50"
