"Timestamp","AHU-00-01 CO2 Extended Trend Log","AHU-00-01 Perimeter SaTmp Extended Trend Log","AHU-00-01 Perimeter ZnTmp Extended Trend Log_2","SaTmpSp Extended Trend Log","AHU-00-01 Internal ZnTmp Extended Trend Log_1","AHU-00-01 Internal SaTmpSp Extended Trend Log","AHU-00-01 Internal SaTmp Extended Trend Log","AHU-00-01 RA Rh Extended Trend Log"
"4/02/2020 8:15:35 AM","393.60","20.07","20.64","20.00","20.41","20.99","22.33","45.62"
"4/02/2020 8:10:35 AM","383.80","20.04","20.61","20.00","20.35","21.94","21.27","45.62"
"4/02/2020 8:05:35 AM","395.20","20.21","20.55","20.00","20.33","22.79","23.47","45.62"
"4/02/2020 8:00:35 AM","397.40","20.56","20.53","20.00","20.24","23.56","24.02","45.62"
"4/02/2020 7:55:35 AM","388.20","20.56","20.47","20.00","20.18","24.00","23.53","45.62"
"4/02/2020 7:50:35 AM","386.00","20.70","20.41","20.00","20.13","24.00","23.87","45.62"
"4/02/2020 7:47:04 AM","386.00","20.58","20.38","20.00","20.07","24.00","24.16","45.62"
"4/02/2020 7:45:35 AM","386.00","20.58","20.38","20.00","20.07","24.00","24.16","47.68"
"4/02/2020 7:40:35 AM","388.20","20.44","20.35","20.00","20.04","24.00","24.30","47.68"
"4/02/2020 7:35:35 AM","390.80","20.41","20.33","20.00","20.01","24.00","24.22","47.68"
"4/02/2020 7:30:35 AM","386.00","20.27","20.30","20.00","19.98","24.00","24.33","47.68"
"4/02/2020 7:25:35 AM","392.00","20.38","20.30","20.00","19.98","24.00","24.24","47.68"
"4/02/2020 7:20:35 AM","396.80","20.27","20.27","20.00","19.95","24.00","24.10","47.68"
"4/02/2020 7:15:35 AM","388.20","20.33","20.24","20.00","19.93","24.00","23.73","47.68"
"4/02/2020 7:10:35 AM","393.60","20.38","20.21","20.00","19.90","24.00","23.73","47.68"
"4/02/2020 7:05:35 AM","395.20","20.58","20.18","20.00","19.87","24.00","23.90","47.68"
"4/02/2020 7:00:35 AM","387.00","20.61","20.15","20.00","19.84","24.00","24.36","47.68"
"4/02/2020 6:55:35 AM","389.80","20.53","20.13","20.00","19.81","24.00","24.04","47.68"
"4/02/2020 6:50:35 AM","391.40","20.41","20.13","20.00","19.75","24.00","23.64","47.68"
"4/02/2020 6:45:35 AM","395.20","20.41","20.10","20.00","19.73","24.00","24.36","47.68"
"4/02/2020 6:40:35 AM","383.80","20.33","20.07","20.00","19.70","24.00","24.02","47.68"
"4/02/2020 6:35:35 AM","384.40","20.27","20.04","20.00","19.64","24.00","23.61","47.68"
"4/02/2020 6:30:35 AM","389.20","20.16","20.01","20.00","19.61","24.00","24.76","47.68"
"4/02/2020 6:25:35 AM","390.80","19.81","19.98","20.00","19.58","24.00","23.18","47.68"
"4/02/2020 6:20:35 AM","393.60","19.50","19.98","20.00","19.53","24.00","24.45","47.68"
"4/02/2020 6:15:35 AM","387.60","19.07","19.95","20.00","19.50","24.00","23.79","47.68"
"4/02/2020 6:10:35 AM","389.20","18.38","19.95","20.00","19.47","22.89","22.44","47.68"
"4/02/2020 6:07:23 AM","380.00","16.72","19.98","20.00","19.44","21.54","23.07","47.68"
"4/02/2020 6:05:35 AM","380.00","16.72","19.98","20.00","19.44","21.54","23.07","49.71"
"4/02/2020 6:04:16 AM","360.60","16.32","20.01","20.00","19.41","20.10","15.68","49.71"
"4/02/2020 6:03:01 AM","360.60","16.32","20.01","20.00","19.41","20.10","15.68","51.76"
"4/02/2020 6:00:35 AM","360.60","16.32","20.01","20.00","19.41","20.10","15.68","53.82"
"4/02/2020 5:55:35 AM","362.20","16.32","20.01","20.00","19.41","20.00","15.68","53.82"
"4/02/2020 5:50:35 AM","361.60","16.32","20.04","20.00","19.41","20.00","15.71","53.82"
"4/02/2020 5:45:35 AM","360.00","16.35","20.04","20.00","19.41","20.00","15.71","53.82"
"4/02/2020 5:40:35 AM","358.40","16.35","20.04","20.00","19.41","20.00","15.71","53.82"
"4/02/2020 5:35:35 AM","361.60","16.38","20.04","20.00","19.44","20.00","15.71","53.82"
"4/02/2020 5:30:35 AM","359.00","16.38","20.07","20.00","19.44","20.00","15.74","53.82"
"4/02/2020 5:25:35 AM","362.80","16.40","20.07","20.00","19.44","20.00","15.74","53.82"
"4/02/2020 5:20:35 AM","363.80","16.40","20.10","20.00","19.47","20.00","15.76","53.82"
"4/02/2020 5:15:35 AM","361.60","16.43","20.10","20.00","19.47","20.00","15.79","53.82"
"4/02/2020 5:10:35 AM","359.00","16.43","20.13","20.00","19.47","20.00","15.79","53.82"
"4/02/2020 5:05:35 AM","358.40","16.46","20.13","20.00","19.50","20.00","15.82","53.82"
"4/02/2020 5:00:35 AM","360.00","16.46","20.13","20.00","19.50","20.00","15.82","53.82"
"4/02/2020 4:55:35 AM","368.20","16.49","20.13","20.00","19.50","20.00","15.85","53.82"
"4/02/2020 4:51:48 AM","358.40","16.49","20.15","20.00","19.53","20.00","15.85","53.82"
"4/02/2020 4:50:35 AM","358.40","16.49","20.15","20.00","19.53","20.00","15.85","51.73"
"4/02/2020 4:45:35 AM","356.80","16.49","20.15","20.00","19.53","20.00","15.88","51.73"
"4/02/2020 4:40:35 AM","354.60","16.49","20.15","20.00","19.53","20.00","15.91","51.73"
"4/02/2020 4:35:35 AM","358.40","16.52","20.18","20.00","19.53","20.00","15.91","51.73"
"4/02/2020 4:30:35 AM","361.60","16.52","20.18","20.00","19.53","20.00","15.94","51.73"
"4/02/2020 4:25:35 AM","358.40","16.52","20.18","20.00","19.55","20.00","15.94","51.73"
"4/02/2020 4:20:35 AM","360.00","16.52","20.21","20.00","19.55","20.00","15.97","51.73"
"4/02/2020 4:15:35 AM","361.20","16.52","20.21","20.00","19.55","20.00","15.97","51.73"
"4/02/2020 4:10:35 AM","358.40","16.52","20.24","20.00","19.55","20.00","15.97","51.73"
"4/02/2020 4:05:35 AM","360.00","16.55","20.24","20.00","19.55","20.00","15.97","51.73"
"4/02/2020 4:00:35 AM","357.80","16.55","20.24","20.00","19.53","20.00","15.97","51.73"
"4/02/2020 3:55:35 AM","361.20","16.55","20.27","20.00","19.53","20.00","15.97","51.73"
"4/02/2020 3:50:35 AM","358.40","16.58","20.27","20.00","19.53","20.00","16.00","51.73"
"4/02/2020 3:45:35 AM","364.40","16.61","20.30","20.00","19.53","20.00","16.00","51.73"
"4/02/2020 3:40:35 AM","358.40","16.63","20.30","20.00","19.55","20.00","16.02","51.73"
"4/02/2020 3:35:35 AM","356.20","16.63","20.33","20.00","19.55","20.00","16.05","51.73"
"4/02/2020 3:34:22 AM","353.00","16.66","20.33","20.00","19.58","20.00","16.05","51.73"
"4/02/2020 3:30:35 AM","353.00","16.66","20.33","20.00","19.58","20.00","16.05","49.68"
"4/02/2020 3:25:35 AM","354.60","16.66","20.35","20.00","19.58","20.00","16.08","49.68"
"4/02/2020 3:20:35 AM","354.60","16.69","20.35","20.00","19.58","20.00","16.08","49.68"
"4/02/2020 3:15:35 AM","357.40","16.69","20.38","20.00","19.61","20.00","16.11","49.68"
"4/02/2020 3:10:35 AM","363.80","16.72","20.38","20.00","19.61","20.00","16.14","49.68"
"4/02/2020 3:05:35 AM","358.40","16.75","20.38","20.00","19.61","20.00","16.14","49.68"
"4/02/2020 3:00:35 AM","356.80","16.75","20.41","20.00","19.64","20.00","16.14","49.68"
"4/02/2020 2:55:35 AM","356.80","16.78","20.44","20.00","19.64","20.00","16.17","49.68"
"4/02/2020 2:50:35 AM","355.20","16.81","20.44","20.00","19.64","20.00","16.20","49.68"
"4/02/2020 2:45:35 AM","366.00","16.81","20.44","20.00","19.67","20.00","16.20","49.68"
"4/02/2020 2:40:35 AM","356.80","16.84","20.47","20.00","19.67","20.00","16.23","49.68"
"4/02/2020 2:35:35 AM","366.00","16.86","20.47","20.00","19.67","20.00","16.25","49.68"
"4/02/2020 2:30:35 AM","360.00","16.86","20.47","20.00","19.70","20.00","16.25","49.68"
"4/02/2020 2:25:35 AM","356.80","16.89","20.50","20.00","19.70","20.00","16.28","49.68"
"4/02/2020 2:20:35 AM","361.60","16.92","20.50","20.00","19.70","20.00","16.31","49.68"
"4/02/2020 2:15:35 AM","353.00","16.92","20.50","20.00","19.70","20.00","16.31","49.68"
"4/02/2020 2:10:35 AM","356.80","16.95","20.50","20.00","19.73","20.00","16.34","49.68"
"4/02/2020 2:05:35 AM","355.20","16.98","20.53","20.00","19.73","20.00","16.37","49.68"
"4/02/2020 2:00:35 AM","356.20","16.98","20.53","20.00","19.73","20.00","16.40","49.68"
"4/02/2020 1:55:35 AM","354.60","17.01","20.55","20.00","19.73","20.00","16.40","49.68"
"4/02/2020 1:50:35 AM","358.40","17.01","20.55","20.00","19.75","20.00","16.43","49.68"
"4/02/2020 1:45:35 AM","357.40","17.04","20.55","20.00","19.75","20.00","16.46","49.68"
"4/02/2020 1:40:35 AM","359.00","17.07","20.55","20.00","19.75","20.00","16.49","49.68"
"4/02/2020 1:35:35 AM","358.40","17.09","20.58","20.00","19.75","20.00","16.51","49.68"
"4/02/2020 1:30:35 AM","363.20","17.09","20.58","20.00","19.75","20.00","16.51","49.68"
"4/02/2020 1:25:35 AM","359.00","17.12","20.58","20.00","19.78","20.00","16.54","49.68"
"4/02/2020 1:20:35 AM","362.20","17.12","20.61","20.00","19.78","20.00","16.57","49.68"
"4/02/2020 1:15:35 AM","361.60","17.15","20.61","20.00","19.78","20.00","16.60","49.68"
"4/02/2020 1:10:35 AM","358.40","17.15","20.61","20.00","19.81","20.00","16.60","49.68"
"4/02/2020 1:05:35 AM","360.00","17.18","20.64","20.00","19.81","20.00","16.63","49.68"
"4/02/2020 1:00:35 AM","360.60","17.21","20.64","20.00","19.81","20.00","16.66","49.68"
"4/02/2020 12:55:35 AM","361.60","17.24","20.64","20.00","19.81","20.00","16.69","49.68"
"4/02/2020 12:50:35 AM","360.00","17.24","20.67","20.00","19.84","20.00","16.72","49.68"
"4/02/2020 12:45:35 AM","359.00","17.27","20.67","20.00","19.84","20.00","16.74","49.68"
"4/02/2020 12:40:35 AM","368.80","17.30","20.67","20.00","19.84","20.00","16.77","49.68"
"4/02/2020 12:35:35 AM","360.00","17.32","20.70","20.00","19.87","20.00","16.80","49.68"
"4/02/2020 12:30:35 AM","360.60","17.35","20.70","20.00","19.87","20.00","16.83","49.68"
"4/02/2020 12:25:35 AM","367.60","17.38","20.70","20.00","19.87","20.00","16.86","49.68"
"4/02/2020 12:20:35 AM","366.00","17.41","20.73","20.00","19.87","20.00","16.89","49.68"
"4/02/2020 12:15:35 AM","359.00","17.47","20.73","20.00","19.87","20.00","16.89","49.68"
"4/02/2020 12:10:35 AM","356.80","17.50","20.73","20.00","19.87","20.00","16.92","49.68"
"4/02/2020 12:05:35 AM","360.00","17.55","20.73","20.00","19.84","20.00","16.92","49.68"
"4/02/2020 12:00:35 AM","363.80","17.64","20.75","20.00","19.84","20.00","16.92","49.68"
"3/02/2020 11:55:35 PM","360.00","17.70","20.75","20.00","19.87","20.00","16.97","49.68"
"3/02/2020 11:50:35 PM","363.80","17.75","20.78","20.00","19.90","20.00","17.00","49.68"
"3/02/2020 11:45:35 PM","362.20","17.84","20.78","20.00","19.93","20.00","17.03","49.68"
"3/02/2020 11:40:35 PM","361.60","17.93","20.78","20.00","19.95","20.00","17.06","49.68"
"3/02/2020 11:35:35 PM","363.20","17.98","20.81","20.00","19.98","20.00","17.09","49.68"
"3/02/2020 11:30:35 PM","363.80","18.07","20.81","20.00","20.01","20.00","17.12","49.68"
"3/02/2020 11:25:35 PM","367.60","18.13","20.81","20.00","20.07","20.00","17.15","49.68"
"3/02/2020 11:20:35 PM","373.00","18.21","20.81","20.00","20.10","20.00","17.18","49.68"
"3/02/2020 11:15:35 PM","366.00","18.27","20.81","20.00","20.13","20.00","17.20","49.68"
"3/02/2020 11:10:35 PM","366.00","18.36","20.81","20.00","20.18","20.00","17.20","49.68"
"3/02/2020 11:05:35 PM","375.80","18.41","20.84","20.00","20.21","20.00","17.23","49.68"
"3/02/2020 11:00:35 PM","366.00","18.47","20.84","20.00","20.24","20.00","17.26","49.68"
"3/02/2020 10:55:35 PM","366.00","18.50","20.84","20.00","20.30","20.00","17.29","49.68"
"3/02/2020 10:50:35 PM","363.80","18.56","20.87","20.00","20.33","20.00","17.29","49.68"
"3/02/2020 10:45:35 PM","364.40","18.58","20.87","20.00","20.33","20.00","17.29","49.68"
"3/02/2020 10:40:35 PM","366.00","18.61","20.84","20.00","20.33","20.00","17.29","49.68"
"3/02/2020 10:35:35 PM","364.40","18.64","20.84","20.00","20.33","20.00","17.29","49.68"
"3/02/2020 10:35:17 PM","366.00","18.70","20.84","20.00","20.33","20.00","17.29","49.68"
"3/02/2020 10:30:35 PM","366.00","18.70","20.84","20.00","20.33","20.00","17.29","47.62"
"3/02/2020 10:25:35 PM","366.00","18.73","20.84","20.00","20.33","20.00","17.32","47.62"
"3/02/2020 10:20:35 PM","367.00","18.76","20.84","20.00","20.33","20.00","17.32","47.62"
"3/02/2020 10:15:35 PM","367.60","18.78","20.84","20.00","20.33","20.00","17.32","47.62"
"3/02/2020 10:10:35 PM","372.00","18.81","20.84","20.00","20.33","20.00","17.32","47.62"
"3/02/2020 10:05:35 PM","366.00","18.84","20.84","20.00","20.33","20.00","17.32","47.62"
"3/02/2020 10:00:35 PM","369.80","18.87","20.84","20.00","20.33","20.00","17.35","47.62"
"3/02/2020 9:55:35 PM","366.00","18.93","20.81","20.00","20.33","20.00","17.38","47.62"
"3/02/2020 9:53:21 PM","364.40","18.96","20.81","20.00","20.33","20.00","17.41","47.62"
"3/02/2020 9:50:35 PM","364.40","18.96","20.81","20.00","20.33","20.00","17.41","45.57"
"3/02/2020 9:45:35 PM","379.00","19.01","20.81","20.00","20.33","20.00","17.43","45.57"
"3/02/2020 9:40:35 PM","369.20","19.04","20.81","20.00","20.33","20.00","17.46","45.57"
"3/02/2020 9:35:35 PM","366.00","19.10","20.78","20.00","20.33","20.00","17.52","45.57"
"3/02/2020 9:30:35 PM","367.60","19.13","20.78","20.00","20.33","20.00","17.55","45.57"
"3/02/2020 9:25:35 PM","369.20","19.19","20.78","20.00","20.33","20.00","17.61","45.57"
"3/02/2020 9:21:40 PM","366.00","19.24","20.75","20.00","20.33","20.00","17.66","45.57"
"3/02/2020 9:20:35 PM","366.00","19.24","20.75","20.00","20.33","20.00","17.66","43.51"
"3/02/2020 9:15:35 PM","367.60","19.30","20.75","20.00","20.33","20.00","17.72","43.51"
"3/02/2020 9:10:35 PM","371.40","19.36","20.75","20.00","20.33","20.00","17.84","43.51"
"3/02/2020 9:05:35 PM","369.20","19.41","20.75","20.00","20.35","20.00","17.95","43.51"
"3/02/2020 9:00:35 PM","374.60","19.50","20.75","20.00","20.35","20.00","18.09","43.51"
"3/02/2020 8:56:25 PM","373.00","19.59","20.73","20.00","20.35","20.00","18.27","43.51"
"3/02/2020 8:55:35 PM","373.00","19.59","20.73","20.00","20.35","20.00","18.27","41.46"
"3/02/2020 8:50:35 PM","367.60","19.70","20.73","20.00","20.35","20.00","18.47","41.46"
"3/02/2020 8:45:35 PM","377.40","19.81","20.73","20.00","20.38","20.00","18.67","41.46"
"3/02/2020 8:40:35 PM","371.40","19.96","20.70","20.00","20.38","20.00","18.90","41.46"
"3/02/2020 8:35:35 PM","369.20","20.07","20.67","20.00","20.38","20.00","19.12","41.46"
"3/02/2020 8:30:35 PM","366.00","20.21","20.64","20.00","20.38","20.00","19.35","41.46"
"3/02/2020 8:25:35 PM","366.00","20.27","20.61","20.00","20.41","20.00","19.67","41.46"
"3/02/2020 8:20:35 PM","369.20","21.10","20.55","20.00","20.44","20.00","22.38","41.46"
"3/02/2020 8:15:35 PM","367.60","19.59","20.55","20.00","20.44","20.00","18.75","41.46"
"3/02/2020 8:10:35 PM","374.20","20.10","20.58","20.00","20.44","20.00","20.12","41.46"
"3/02/2020 8:05:35 PM","368.20","20.61","20.58","20.00","20.44","20.00","21.61","41.46"
"3/02/2020 8:00:35 PM","367.60","18.98","20.58","20.00","20.44","20.00","17.35","41.46"
"3/02/2020 7:55:35 PM","368.20","20.93","20.58","20.00","20.44","20.00","22.58","41.46"
"3/02/2020 7:50:35 PM","371.40","18.67","20.61","20.00","20.44","20.00","17.43","41.46"
"3/02/2020 7:45:35 PM","372.40","20.70","20.61","20.00","20.44","20.00","21.50","41.46"
"3/02/2020 7:42:48 PM","371.40","20.10","20.58","20.00","20.44","20.00","20.44","41.46"
"3/02/2020 7:40:35 PM","371.40","20.10","20.58","20.00","20.44","20.00","20.44","39.37"
"3/02/2020 7:35:35 PM","373.60","19.30","20.61","20.00","20.44","20.00","18.15","39.37"
"3/02/2020 7:30:35 PM","377.40","20.84","20.61","20.00","20.44","20.00","22.67","39.37"
"3/02/2020 7:25:35 PM","373.60","18.64","20.64","20.00","20.44","20.00","16.60","39.37"
"3/02/2020 7:20:35 PM","374.60","21.16","20.64","20.00","20.44","20.00","22.87","39.37"
"3/02/2020 7:15:35 PM","373.00","19.04","20.64","20.00","20.44","20.00","17.55","39.37"
"3/02/2020 7:10:35 PM","370.80","20.67","20.64","20.00","20.44","20.00","21.55","39.37"
"3/02/2020 7:05:35 PM","368.20","19.93","20.64","20.00","20.44","20.00","20.10","39.37"
"3/02/2020 7:00:35 PM","372.00","19.78","20.67","20.00","20.41","20.00","18.84","39.37"
"3/02/2020 6:55:35 PM","371.40","20.58","20.64","20.00","20.41","20.00","22.35","39.37"
"3/02/2020 6:50:35 PM","372.00","19.07","20.67","20.00","20.41","20.00","16.49","39.37"
"3/02/2020 6:45:35 PM","371.40","20.64","20.67","20.00","20.38","20.00","23.41","39.37"
"3/02/2020 6:40:35 PM","372.40","18.70","20.67","20.00","20.38","20.00","15.85","39.37"
"3/02/2020 6:35:35 PM","373.00","20.78","20.67","20.00","20.35","20.00","23.18","39.37"
"3/02/2020 6:30:35 PM","383.40","19.13","20.67","20.00","20.35","20.00","17.38","39.37"
"3/02/2020 6:25:35 PM","375.20","20.50","20.67","20.00","20.33","20.00","21.70","39.37"
"3/02/2020 6:20:35 PM","379.00","19.70","20.64","20.00","20.33","20.00","20.38","39.37"
"3/02/2020 6:15:35 PM","380.60","18.84","20.70","20.00","20.33","20.00","18.06","39.37"
"3/02/2020 6:10:35 PM","380.60","20.53","20.73","20.00","20.33","20.00","23.27","39.37"
"3/02/2020 6:05:35 PM","383.80","18.76","20.75","20.00","20.38","20.00","16.14","39.37"
"3/02/2020 6:00:35 PM","387.60","20.70","20.73","20.00","20.38","20.00","22.95","39.37"
"3/02/2020 5:55:35 PM","384.40","19.16","20.75","20.00","20.41","20.00","17.58","39.37"
"3/02/2020 5:50:35 PM","386.00","20.30","20.75","20.00","20.41","20.00","21.70","39.37"
"3/02/2020 5:45:35 PM","389.80","19.73","20.78","20.00","20.41","20.00","19.75","39.37"
"3/02/2020 5:40:35 PM","394.20","19.84","20.78","20.00","20.41","20.00","19.41","39.37"
"3/02/2020 5:35:35 PM","401.20","20.24","20.78","20.00","20.44","20.00","21.90","39.37"
"3/02/2020 5:30:35 PM","402.80","19.19","20.81","20.00","20.44","20.00","16.92","39.37"
"3/02/2020 5:25:35 PM","399.00","20.58","20.78","20.00","20.47","20.00","23.10","39.37"
"3/02/2020 5:20:35 PM","402.20","18.90","20.81","20.00","20.50","20.00","15.85","39.37"
"3/02/2020 5:15:35 PM","400.60","20.84","20.81","20.00","20.50","20.00","23.64","39.37"
"3/02/2020 5:10:35 PM","405.40","18.96","20.81","20.00","20.50","20.00","15.94","39.37"
"3/02/2020 5:05:35 PM","399.00","20.90","20.81","20.00","20.53","20.00","23.38","39.37"
"3/02/2020 5:00:35 PM","400.60","19.21","20.84","20.00","20.55","20.00","16.97","39.37"
"3/02/2020 4:55:35 PM","408.80","20.64","20.84","20.00","20.55","20.00","22.35","39.37"
"3/02/2020 4:50:35 PM","398.40","19.78","20.84","20.00","20.58","20.00","18.95","39.37"
"3/02/2020 4:45:35 PM","395.20","19.98","20.87","20.00","20.58","20.00","20.35","39.37"
"3/02/2020 4:40:35 PM","394.60","20.13","20.87","20.00","20.58","20.00","20.92","39.37"
"3/02/2020 4:35:35 PM","396.80","19.64","20.87","20.00","20.58","20.00","18.21","39.37"
"3/02/2020 4:30:35 PM","397.40","20.44","20.87","20.00","20.61","20.00","22.27","39.37"
"3/02/2020 4:28:01 PM","395.20","19.41","20.90","20.00","20.61","20.00","16.92","39.37"
"3/02/2020 4:25:35 PM","395.20","19.41","20.90","20.00","20.61","20.00","16.92","41.43"
"3/02/2020 4:20:35 PM","395.20","20.58","20.90","20.00","20.61","20.00","23.10","41.43"
"3/02/2020 4:15:35 PM","406.60","19.21","20.90","20.00","20.61","20.00","16.00","41.43"
"3/02/2020 4:10:35 PM","400.60","20.81","20.90","20.00","20.61","20.00","23.27","41.43"
"3/02/2020 4:05:35 PM","400.00","19.07","20.93","20.00","20.64","20.00","16.08","41.43"
"3/02/2020 4:00:35 PM","406.00","20.78","20.93","20.00","20.67","20.00","23.07","41.43"
"3/02/2020 3:55:35 PM","404.40","19.44","20.93","20.00","20.70","20.00","17.18","41.43"
"3/02/2020 3:50:35 PM","415.80","20.44","20.93","20.00","20.70","20.00","22.41","41.43"
"3/02/2020 3:45:35 PM","409.80","19.73","20.95","20.00","20.73","20.00","18.64","41.43"
"3/02/2020 3:43:57 PM","420.00","19.98","20.95","20.00","20.78","20.00","20.61","41.43"
"3/02/2020 3:40:35 PM","420.00","19.98","20.95","20.00","20.78","20.00","20.61","43.48"
"3/02/2020 3:35:35 PM","408.20","20.33","20.95","20.00","20.81","20.00","20.75","43.48"
"3/02/2020 3:30:35 PM","407.00","19.50","20.95","20.00","20.84","20.00","18.24","43.48"
"3/02/2020 3:25:35 PM","404.40","20.70","20.95","20.00","20.84","20.00","22.27","43.48"
"3/02/2020 3:20:35 PM","406.00","19.21","20.93","20.00","20.78","20.00","17.12","43.48"
"3/02/2020 3:15:35 PM","407.60","20.81","20.93","20.00","20.73","20.00","22.78","43.48"
"3/02/2020 3:10:35 PM","407.60","19.21","20.95","20.00","20.78","20.00","17.15","43.48"
"3/02/2020 3:05:35 PM","411.40","20.70","20.95","20.00","20.78","20.00","22.21","43.48"
"3/02/2020 3:00:35 PM","411.40","19.70","20.95","20.00","20.81","20.00","18.81","43.48"
"3/02/2020 2:55:35 PM","419.60","19.70","20.95","20.00","20.78","20.00","20.21","43.48"
"3/02/2020 2:50:35 PM","409.80","20.47","20.93","20.00","20.78","20.00","21.04","43.48"
"3/02/2020 2:45:35 PM","408.20","19.33","20.95","20.00","20.78","20.00","18.01","43.48"
"3/02/2020 2:40:35 PM","412.00","20.61","20.93","20.00","20.78","20.00","22.50","43.48"
"3/02/2020 2:35:35 PM","407.00","19.33","20.93","20.00","20.75","20.00","17.09","43.48"
"3/02/2020 2:30:35 PM","415.20","20.58","20.93","20.00","20.78","20.00","22.67","43.48"
"3/02/2020 2:25:35 PM","415.20","19.59","20.93","20.00","20.81","20.00","17.75","43.48"
"3/02/2020 2:20:35 PM","409.80","20.36","20.93","20.00","20.81","20.00","21.98","43.48"
"3/02/2020 2:15:35 PM","418.00","19.87","20.93","20.00","20.78","20.00","19.10","43.48"
"3/02/2020 2:10:35 PM","413.60","19.98","20.93","20.00","20.78","20.00","20.44","43.48"
"3/02/2020 2:05:35 PM","413.60","20.18","20.90","20.00","20.81","20.00","20.81","43.48"
"3/02/2020 2:00:35 PM","408.20","19.70","20.90","20.00","20.84","20.00","18.38","43.48"
"3/02/2020 1:55:35 PM","402.20","20.41","20.90","20.00","20.84","20.00","22.35","43.48"
"3/02/2020 1:50:35 PM","406.00","19.39","20.90","20.00","20.90","20.00","16.54","43.48"
"3/02/2020 1:45:35 PM","406.00","20.53","20.87","20.00","20.84","20.00","23.07","43.48"
"3/02/2020 1:40:35 PM","411.40","19.39","20.87","20.00","20.81","20.00","16.17","43.48"
"3/02/2020 1:35:35 PM","407.60","20.87","20.87","20.00","20.81","20.00","23.01","43.48"
"3/02/2020 1:30:35 PM","413.60","19.44","20.87","20.00","20.81","20.00","17.12","43.48"
"3/02/2020 1:25:35 PM","406.60","20.33","20.87","20.00","20.78","20.00","22.33","43.48"
"3/02/2020 1:20:35 PM","400.00","19.84","20.87","20.00","20.78","20.00","18.69","43.48"
"3/02/2020 1:15:35 PM","403.80","20.01","20.84","20.00","20.78","20.00","20.55","43.48"
"3/02/2020 1:10:35 PM","400.60","20.36","20.84","20.00","20.78","20.00","20.90","43.48"
"3/02/2020 1:05:35 PM","402.20","19.41","20.84","20.00","20.78","20.00","18.01","43.48"
"3/02/2020 1:00:35 PM","402.20","20.64","20.81","20.00","20.81","20.00","22.44","43.48"
"3/02/2020 12:55:35 PM","403.80","19.30","20.81","20.00","20.75","20.00","16.89","43.48"
"3/02/2020 12:50:35 PM","405.40","20.98","20.81","20.00","20.75","20.00","22.87","43.48"
"3/02/2020 12:45:35 PM","412.60","19.16","20.81","20.00","20.75","20.00","17.35","43.48"
"3/02/2020 12:40:35 PM","407.60","20.41","20.81","20.00","20.73","20.00","21.84","43.48"
"3/02/2020 12:35:35 PM","403.80","19.93","20.78","20.00","20.73","20.00","19.35","43.48"
"3/02/2020 12:30:35 PM","407.60","19.70","20.78","20.00","20.70","20.00","19.32","43.48"
"3/02/2020 12:25:35 PM","408.20","20.76","20.75","20.00","20.67","20.00","21.81","43.48"
"3/02/2020 12:20:35 PM","411.40","19.01","20.75","20.00","20.67","20.00","17.49","43.48"
"3/02/2020 12:15:35 PM","412.60","20.96","20.75","20.00","20.67","20.00","22.50","43.48"
"3/02/2020 12:10:35 PM","410.80","19.33","20.75","20.00","20.67","20.00","17.52","43.48"
"3/02/2020 12:05:35 PM","401.60","20.58","20.75","20.00","20.64","20.00","22.01","43.48"
"3/02/2020 12:00:35 PM","408.20","19.64","20.73","20.00","20.64","20.00","18.75","43.48"
"3/02/2020 11:55:35 AM","400.00","19.78","20.70","20.00","20.61","20.00","20.24","43.48"
"3/02/2020 11:50:35 AM","408.20","20.84","20.70","20.00","20.58","20.00","20.52","43.48"
"3/02/2020 11:49:21 AM","400.00","18.73","20.70","20.00","20.58","20.00","19.35","43.48"
"3/02/2020 11:45:35 AM","400.00","18.73","20.70","20.00","20.58","20.00","19.35","45.54"
"3/02/2020 11:40:35 AM","401.60","19.16","20.70","20.00","20.58","20.00","20.58","45.54"
"3/02/2020 11:35:35 AM","402.20","18.21","20.67","20.00","20.58","20.00","20.41","45.54"
"3/02/2020 11:30:35 AM","402.20","18.21","20.70","20.00","20.58","20.00","19.27","45.54"
"3/02/2020 11:25:35 AM","409.20","16.58","20.70","20.00","20.61","20.00","20.95","45.54"
"3/02/2020 11:20:35 AM","408.80","15.80","20.73","19.50","20.61","20.00","19.24","45.54"
"3/02/2020 11:15:35 AM","414.60","15.57","20.75","18.11","20.67","20.00","20.12","45.54"
"3/02/2020 11:10:57 AM","411.40","15.31","20.78","16.88","20.70","20.00","20.27","45.54"
"3/02/2020 11:10:35 AM","411.40","15.31","20.78","16.88","20.70","20.00","20.27","47.60"
"3/02/2020 11:05:35 AM","412.00","15.25","20.81","16.55","20.73","20.00","19.44","47.60"
"3/02/2020 11:00:35 AM","409.80","15.63","20.78","16.33","20.75","20.00","20.87","47.60"
"3/02/2020 10:55:35 AM","420.60","15.86","20.81","16.00","20.78","20.00","19.32","47.60"
"3/02/2020 10:50:35 AM","418.40","16.12","20.84","16.00","20.78","20.00","20.24","47.60"
"3/02/2020 10:45:35 AM","413.00","16.32","20.84","16.00","20.78","20.00","20.01","47.60"
"3/02/2020 10:40:35 AM","413.00","16.29","20.87","16.00","20.78","20.00","19.70","47.60"
