"Timestamp","FCU-00-14 CO2 Extended Trend Log","FCU-00-14  SaTmp Extended Trend Log","FCU-00-14  ClgTmpSp Extended Trend Log","FCU-00-14  HtgTmpSp Extended Trend Log","FCU-00-14  ZnTmp Extended Trend Log"
"18/02/2020 11:55:35 PM","406.00","22.51","23.00","22.00","22.04"
"18/02/2020 11:50:35 PM","407.20","22.50","23.00","22.00","22.04"
"18/02/2020 11:45:35 PM","388.60","22.53","23.00","22.00","22.05"
"18/02/2020 11:40:35 PM","410.40","22.49","23.00","22.00","22.05"
"18/02/2020 11:35:35 PM","382.40","22.50","23.00","22.00","22.06"
"18/02/2020 11:30:35 PM","415.20","22.52","23.00","22.00","22.07"
"18/02/2020 11:25:35 PM","399.00","22.54","23.00","22.00","22.07"
"18/02/2020 11:20:35 PM","418.40","22.51","23.00","22.00","22.08"
"18/02/2020 11:15:35 PM","423.60","22.51","23.00","22.00","22.08"
"18/02/2020 11:10:35 PM","415.80","22.52","23.00","22.00","22.10"
"18/02/2020 11:05:35 PM","408.20","22.55","23.00","22.00","22.10"
"18/02/2020 11:00:35 PM","400.00","22.53","23.00","22.00","22.11"
"18/02/2020 10:55:35 PM","407.00","22.55","23.00","22.00","22.12"
"18/02/2020 10:50:35 PM","386.40","22.57","23.00","22.00","22.12"
"18/02/2020 10:45:35 PM","399.80","22.61","23.00","22.00","22.12"
"18/02/2020 10:40:35 PM","407.40","22.57","23.00","22.00","22.13"
"18/02/2020 10:35:35 PM","421.40","22.56","23.00","22.00","22.13"
"18/02/2020 10:30:35 PM","399.40","22.55","23.00","22.00","22.13"
"18/02/2020 10:25:35 PM","391.60","22.58","23.00","22.00","22.15"
"18/02/2020 10:20:35 PM","392.60","22.57","23.00","22.00","22.15"
"18/02/2020 10:15:35 PM","419.20","22.55","23.00","22.00","22.15"
"18/02/2020 10:10:35 PM","406.20","22.54","23.00","22.00","22.15"
"18/02/2020 10:05:35 PM","416.80","22.53","23.00","22.00","22.15"
"18/02/2020 10:00:35 PM","437.40","22.49","23.00","22.00","22.16"
"18/02/2020 9:55:35 PM","401.20","22.44","23.00","22.00","22.17"
"18/02/2020 9:50:35 PM","415.80","22.43","23.00","22.00","22.18"
"18/02/2020 9:45:35 PM","412.20","22.43","23.00","22.00","22.18"
"18/02/2020 9:40:35 PM","403.20","22.44","23.00","22.00","22.19"
"18/02/2020 9:35:35 PM","415.60","22.44","23.00","22.00","22.20"
"18/02/2020 9:30:35 PM","398.60","22.45","23.00","22.00","22.21"
"18/02/2020 9:25:35 PM","433.20","22.46","23.00","22.00","22.22"
"18/02/2020 9:20:35 PM","411.80","22.47","23.00","22.00","22.22"
"18/02/2020 9:15:35 PM","408.20","22.50","23.00","22.00","22.22"
"18/02/2020 9:10:35 PM","429.00","22.53","23.00","22.00","22.23"
"18/02/2020 9:05:35 PM","433.60","22.54","23.00","22.00","22.24"
"18/02/2020 9:00:35 PM","419.80","22.53","23.00","22.00","22.24"
"18/02/2020 8:55:35 PM","424.00","22.51","23.00","22.00","22.24"
"18/02/2020 8:50:35 PM","398.60","22.51","23.00","22.00","22.24"
"18/02/2020 8:45:35 PM","419.80","22.52","23.00","22.00","22.25"
"18/02/2020 8:40:35 PM","438.80","22.54","23.00","22.00","22.25"
"18/02/2020 8:35:35 PM","420.00","22.53","23.00","22.00","22.25"
"18/02/2020 8:30:35 PM","421.80","22.53","23.00","22.00","22.25"
"18/02/2020 8:25:35 PM","409.40","22.55","23.00","22.00","22.25"
"18/02/2020 8:20:35 PM","423.40","22.56","23.00","22.00","22.27"
"18/02/2020 8:15:35 PM","441.00","22.54","23.00","22.00","22.27"
"18/02/2020 8:10:35 PM","420.20","22.55","23.00","22.00","22.28"
"18/02/2020 8:05:35 PM","395.40","22.54","23.00","22.00","22.28"
"18/02/2020 8:00:35 PM","424.60","22.56","23.00","22.00","22.29"
"18/02/2020 7:55:35 PM","431.60","22.54","23.00","22.00","22.30"
"18/02/2020 7:50:35 PM","418.80","22.55","23.00","22.00","22.31"
"18/02/2020 7:45:35 PM","463.40","22.56","23.00","22.00","22.32"
"18/02/2020 7:40:35 PM","412.40","22.57","23.00","22.00","22.34"
"18/02/2020 7:35:35 PM","435.60","22.58","23.00","22.00","22.35"
"18/02/2020 7:30:35 PM","452.80","22.58","23.00","22.00","22.35"
"18/02/2020 7:25:35 PM","445.00","22.57","23.00","22.00","22.34"
"18/02/2020 7:20:35 PM","462.80","22.60","23.00","22.00","22.34"
"18/02/2020 7:15:35 PM","406.80","22.61","23.00","22.00","22.35"
"18/02/2020 7:10:35 PM","427.20","22.65","23.00","22.00","22.34"
"18/02/2020 7:05:35 PM","431.60","22.68","23.00","22.00","22.36"
"18/02/2020 7:00:35 PM","441.40","22.72","23.00","22.00","22.35"
"18/02/2020 6:55:35 PM","449.80","22.73","23.00","22.00","22.40"
"18/02/2020 6:50:35 PM","437.00","22.80","23.00","22.00","22.41"
"18/02/2020 6:45:35 PM","450.80","22.88","23.00","22.00","22.48"
"18/02/2020 6:40:35 PM","449.60","22.96","23.00","22.00","22.47"
"18/02/2020 6:35:35 PM","463.40","23.01","23.00","22.00","22.47"
"18/02/2020 6:30:35 PM","504.20","23.17","23.00","22.00","22.48"
"18/02/2020 6:25:35 PM","554.80","23.43","23.00","22.00","22.48"
"18/02/2020 6:20:35 PM","546.40","23.44","23.00","22.00","22.42"
"18/02/2020 6:15:35 PM","542.00","23.25","23.00","22.00","22.32"
"18/02/2020 6:10:35 PM","445.40","23.23","23.00","22.00","22.14"
"18/02/2020 6:05:35 PM","450.40","23.87","23.00","22.00","22.13"
"18/02/2020 6:00:35 PM","419.60","23.68","23.00","22.00","22.23"
"18/02/2020 5:55:35 PM","449.80","23.77","23.00","22.00","22.27"
"18/02/2020 5:50:35 PM","426.40","23.79","23.00","22.00","22.26"
"18/02/2020 5:45:35 PM","447.60","23.76","23.00","22.00","22.43"
"18/02/2020 5:40:35 PM","459.60","23.78","23.00","22.00","22.40"
"18/02/2020 5:35:35 PM","438.60","23.91","23.00","22.00","22.28"
"18/02/2020 5:30:35 PM","446.80","24.05","23.00","22.00","22.21"
"18/02/2020 5:25:35 PM","455.40","23.88","23.00","22.00","22.21"
"18/02/2020 5:20:35 PM","460.20","23.85","23.00","22.00","22.17"
"18/02/2020 5:15:35 PM","433.40","23.97","23.00","22.00","22.14"
"18/02/2020 5:10:35 PM","450.00","23.85","23.00","22.00","22.19"
"18/02/2020 5:05:35 PM","439.80","23.96","23.00","22.00","22.21"
"18/02/2020 5:00:35 PM","448.80","24.05","23.00","22.00","22.29"
"18/02/2020 4:55:35 PM","494.20","23.84","23.00","22.00","22.34"
"18/02/2020 4:50:35 PM","459.80","23.83","23.00","22.00","22.33"
"18/02/2020 4:45:35 PM","473.40","23.96","23.00","22.00","22.31"
"18/02/2020 4:40:35 PM","463.60","23.83","23.00","22.00","22.30"
"18/02/2020 4:35:35 PM","474.80","23.68","23.00","22.00","22.34"
"18/02/2020 4:30:35 PM","442.20","23.51","23.00","22.00","22.35"
"18/02/2020 4:25:35 PM","448.40","23.43","23.00","22.00","22.35"
"18/02/2020 4:20:35 PM","484.00","23.29","23.00","22.00","22.51"
"18/02/2020 4:15:35 PM","502.20","23.18","23.00","22.00","22.64"
"18/02/2020 4:10:35 PM","466.60","23.09","23.00","22.00","22.61"
"18/02/2020 4:05:35 PM","490.20","23.02","23.00","22.00","22.53"
"18/02/2020 4:00:35 PM","449.40","22.98","23.00","22.00","22.42"
"18/02/2020 3:55:35 PM","495.20","23.08","23.00","22.00","22.34"
"18/02/2020 3:50:35 PM","492.40","24.05","23.00","22.00","22.37"
"18/02/2020 3:45:35 PM","473.40","23.96","23.00","22.00","22.55"
"18/02/2020 3:40:35 PM","503.80","23.65","23.00","22.00","22.62"
"18/02/2020 3:35:35 PM","507.40","23.56","23.00","22.00","22.57"
"18/02/2020 3:30:35 PM","494.20","23.39","23.00","22.00","22.56"
"18/02/2020 3:25:35 PM","493.60","23.37","23.00","22.00","22.74"
"18/02/2020 3:20:35 PM","510.00","23.26","23.00","22.00","22.91"
"18/02/2020 3:15:35 PM","477.00","23.14","23.00","22.00","22.95"
"18/02/2020 3:10:35 PM","499.60","23.12","23.00","22.00","22.96"
"18/02/2020 3:05:35 PM","496.00","23.09","23.00","22.00","22.96"
"18/02/2020 3:00:35 PM","477.00","23.09","23.00","22.00","22.95"
"18/02/2020 2:55:35 PM","508.00","23.09","23.00","22.00","22.98"
"18/02/2020 2:50:35 PM","503.00","23.06","23.00","22.00","22.98"
"18/02/2020 2:45:35 PM","481.00","23.08","23.00","22.00","23.00"
"18/02/2020 2:40:35 PM","493.80","23.13","23.00","22.00","23.03"
"18/02/2020 2:35:35 PM","473.40","23.10","23.00","22.00","23.04"
"18/02/2020 2:30:35 PM","523.00","23.27","23.00","22.00","23.06"
"18/02/2020 2:25:35 PM","500.20","23.34","23.00","22.00","23.05"
"18/02/2020 2:20:35 PM","515.20","23.26","23.00","22.00","23.03"
"18/02/2020 2:15:35 PM","498.20","23.31","23.00","22.00","23.06"
"18/02/2020 2:10:35 PM","523.00","23.28","23.00","22.00","23.10"
"18/02/2020 2:05:35 PM","551.60","23.41","23.00","22.00","23.10"
"18/02/2020 2:00:35 PM","551.20","23.43","23.00","22.00","23.12"
"18/02/2020 1:55:35 PM","587.40","23.48","23.00","22.00","23.14"
"18/02/2020 1:50:35 PM","596.40","23.59","23.00","22.00","23.18"
"18/02/2020 1:45:35 PM","603.40","23.69","23.00","22.00","23.18"
"18/02/2020 1:40:35 PM","576.80","23.65","23.00","22.00","23.16"
"18/02/2020 1:35:35 PM","561.00","23.54","23.00","22.00","23.17"
"18/02/2020 1:30:35 PM","583.80","23.56","23.00","22.00","23.18"
"18/02/2020 1:25:35 PM","586.00","23.51","23.00","22.00","23.18"
"18/02/2020 1:20:35 PM","591.60","23.50","23.00","22.00","23.18"
"18/02/2020 1:15:35 PM","550.20","23.42","23.00","22.00","23.17"
"18/02/2020 1:10:35 PM","619.60","23.58","23.00","22.00","23.17"
"18/02/2020 1:05:35 PM","608.80","23.62","23.00","22.00","23.17"
"18/02/2020 1:00:35 PM","573.20","23.49","23.00","22.00","23.16"
"18/02/2020 12:55:35 PM","529.00","23.37","23.00","22.00","23.14"
"18/02/2020 12:50:35 PM","560.80","23.37","23.00","22.00","23.15"
"18/02/2020 12:45:35 PM","543.00","23.40","23.00","22.00","23.15"
"18/02/2020 12:40:35 PM","552.80","23.32","23.00","22.00","23.14"
"18/02/2020 12:35:35 PM","570.60","23.32","23.00","22.00","23.16"
"18/02/2020 12:30:35 PM","582.80","23.42","23.00","22.00","23.17"
"18/02/2020 12:25:35 PM","560.80","23.42","23.00","22.00","23.16"
"18/02/2020 12:20:35 PM","565.80","23.39","23.00","22.00","23.16"
"18/02/2020 12:15:35 PM","554.00","23.40","23.00","22.00","23.16"
"18/02/2020 12:10:35 PM","568.60","23.41","23.00","22.00","23.16"
"18/02/2020 12:05:35 PM","536.60","23.41","23.00","22.00","23.15"
"18/02/2020 12:00:35 PM","532.60","23.40","23.00","22.00","23.15"
"18/02/2020 11:55:35 AM","550.60","23.46","23.00","22.00","23.18"
"18/02/2020 11:50:35 AM","554.80","23.51","23.00","22.00","23.17"
"18/02/2020 11:45:35 AM","565.60","23.50","23.00","22.00","23.17"
"18/02/2020 11:40:35 AM","575.80","23.54","23.00","22.00","23.16"
"18/02/2020 11:35:35 AM","569.80","23.47","23.00","22.00","23.15"
"18/02/2020 11:30:35 AM","560.40","23.45","23.00","22.00","23.16"
"18/02/2020 11:25:35 AM","563.80","23.35","23.00","22.00","23.15"
"18/02/2020 11:20:35 AM","569.20","23.44","23.00","22.00","23.16"
"18/02/2020 11:15:35 AM","620.80","23.49","23.00","22.00","23.16"
"18/02/2020 11:10:35 AM","582.60","23.46","23.00","22.00","23.13"
"18/02/2020 11:05:35 AM","621.40","23.52","23.00","22.00","23.12"
"18/02/2020 11:00:35 AM","630.40","23.61","23.00","22.00","23.13"
"18/02/2020 10:55:35 AM","658.20","23.70","23.00","22.00","23.12"
"18/02/2020 10:50:35 AM","629.60","23.67","23.00","22.00","23.10"
"18/02/2020 10:45:35 AM","607.20","23.62","23.00","22.00","23.07"
"18/02/2020 10:40:35 AM","590.80","23.58","23.00","22.00","23.03"
"18/02/2020 10:35:35 AM","544.60","23.41","23.00","22.00","23.00"
"18/02/2020 10:30:35 AM","528.80","23.36","23.00","22.00","22.98"
"18/02/2020 10:25:35 AM","530.40","23.35","23.00","22.00","22.97"
"18/02/2020 10:20:35 AM","490.40","23.32","23.00","22.00","22.93"
"18/02/2020 10:15:35 AM","498.60","23.28","23.00","22.00","22.90"
"18/02/2020 10:10:35 AM","537.00","23.23","23.00","22.00","22.85"
"18/02/2020 10:05:35 AM","484.40","23.58","23.00","22.00","22.81"
"18/02/2020 10:00:35 AM","511.00","23.55","23.00","22.00","22.91"
"18/02/2020 9:55:35 AM","529.80","23.41","23.00","22.00","22.91"
"18/02/2020 9:50:35 AM","487.40","23.28","23.00","22.00","22.85"
"18/02/2020 9:45:35 AM","449.20","23.18","23.00","22.00","22.80"
"18/02/2020 9:40:35 AM","466.00","23.05","23.00","22.00","22.70"
"18/02/2020 9:35:35 AM","503.80","23.31","23.00","22.00","22.55"
"18/02/2020 9:30:35 AM","448.60","23.36","23.00","22.00","22.56"
"18/02/2020 9:25:35 AM","483.60","23.26","23.00","22.00","22.58"
"18/02/2020 9:20:35 AM","510.60","23.01","23.00","22.00","22.80"
"18/02/2020 9:15:35 AM","444.40","23.03","23.00","22.00","22.79"
"18/02/2020 9:10:35 AM","455.60","22.99","23.00","22.00","22.68"
"18/02/2020 9:05:35 AM","480.00","23.01","23.00","22.00","22.64"
"18/02/2020 9:00:35 AM","452.00","22.93","23.00","22.00","22.57"
"18/02/2020 8:55:35 AM","476.80","22.92","23.00","22.00","22.61"
"18/02/2020 8:50:35 AM","486.60","22.90","23.00","22.00","22.53"
"18/02/2020 8:45:35 AM","495.20","22.88","23.00","22.00","22.36"
"18/02/2020 8:40:35 AM","470.40","23.26","23.00","22.00","22.44"
"18/02/2020 8:35:35 AM","501.00","23.12","23.00","22.00","22.70"
"18/02/2020 8:30:35 AM","482.60","23.11","23.00","22.00","22.87"
"18/02/2020 8:25:35 AM","456.00","22.98","23.00","22.00","22.82"
"18/02/2020 8:20:35 AM","439.00","22.85","23.00","22.00","22.77"
"18/02/2020 8:15:35 AM","437.60","23.40","23.00","22.00","22.78"
"18/02/2020 8:10:35 AM","433.60","23.33","23.00","22.00","22.85"
"18/02/2020 8:05:35 AM","408.60","23.14","23.00","22.00","22.93"
"18/02/2020 8:00:35 AM","466.60","22.96","23.00","22.00","22.92"
"18/02/2020 7:55:35 AM","434.80","22.87","23.00","22.00","22.86"
"18/02/2020 7:50:35 AM","446.60","22.87","23.00","22.00","22.88"
"18/02/2020 7:45:35 AM","428.40","22.77","23.00","22.00","22.86"
"18/02/2020 7:40:35 AM","438.00","22.71","23.00","22.00","22.79"
"18/02/2020 7:35:35 AM","441.20","22.70","23.00","22.00","22.66"
"18/02/2020 7:30:35 AM","462.20","22.74","23.00","22.00","22.65"
"18/02/2020 7:25:35 AM","430.60","22.66","23.00","22.00","22.62"
"18/02/2020 7:20:35 AM","437.40","22.67","23.00","22.00","22.60"
"18/02/2020 7:15:35 AM","460.40","22.70","23.00","22.00","22.60"
"18/02/2020 7:10:35 AM","447.40","22.75","23.00","22.00","22.59"
"18/02/2020 7:05:35 AM","449.60","22.65","23.00","22.00","22.59"
"18/02/2020 7:00:35 AM","447.20","22.67","23.00","22.00","22.59"
"18/02/2020 6:55:35 AM","451.60","22.67","23.00","22.00","22.60"
"18/02/2020 6:50:35 AM","422.80","22.74","23.00","22.00","22.61"
"18/02/2020 6:45:35 AM","447.20","22.68","23.00","22.00","22.60"
"18/02/2020 6:40:35 AM","437.60","22.65","23.00","22.00","22.61"
"18/02/2020 6:35:35 AM","419.00","22.65","23.00","22.00","22.61"
"18/02/2020 6:30:35 AM","431.00","22.73","23.00","22.00","22.62"
"18/02/2020 6:25:35 AM","453.80","22.59","23.00","22.00","22.62"
"18/02/2020 6:20:35 AM","434.40","22.63","23.00","22.00","22.62"
"18/02/2020 6:15:35 AM","425.40","22.68","23.00","22.00","22.64"
"18/02/2020 6:10:35 AM","443.20","22.80","23.00","22.00","22.64"
"18/02/2020 6:05:35 AM","447.60","22.72","23.00","22.00","22.64"
"18/02/2020 6:00:35 AM","438.20","22.75","23.00","22.00","22.65"
"18/02/2020 5:55:35 AM","432.20","22.81","23.00","22.00","22.65"
"18/02/2020 5:50:35 AM","410.00","22.94","23.00","22.00","22.66"
"18/02/2020 5:45:35 AM","443.80","22.85","23.00","22.00","22.66"
"18/02/2020 5:40:35 AM","439.20","22.82","23.00","22.00","22.67"
"18/02/2020 5:35:35 AM","455.20","22.82","23.00","22.00","22.67"
"18/02/2020 5:30:35 AM","443.40","22.90","23.00","22.00","22.67"
"18/02/2020 5:25:35 AM","416.60","22.79","23.00","22.00","22.67"
"18/02/2020 5:20:35 AM","415.60","22.79","23.00","22.00","22.68"
"18/02/2020 5:15:35 AM","437.60","22.83","23.00","22.00","22.68"
"18/02/2020 5:10:35 AM","420.60","22.92","23.00","22.00","22.67"
"18/02/2020 5:05:35 AM","422.40","22.83","23.00","22.00","22.67"
"18/02/2020 5:00:35 AM","436.00","22.81","23.00","22.00","22.68"
"18/02/2020 4:55:35 AM","430.40","22.88","23.00","22.00","22.69"
"18/02/2020 4:50:35 AM","433.40","23.02","23.00","22.00","22.69"
"18/02/2020 4:45:35 AM","408.20","22.87","23.00","22.00","22.68"
"18/02/2020 4:40:35 AM","424.60","22.88","23.00","22.00","22.69"
"18/02/2020 4:35:35 AM","440.00","22.96","23.00","22.00","22.68"
"18/02/2020 4:30:35 AM","415.40","23.02","23.00","22.00","22.68"
"18/02/2020 4:25:35 AM","456.00","22.83","23.00","22.00","22.68"
"18/02/2020 4:20:35 AM","441.00","22.85","23.00","22.00","22.68"
"18/02/2020 4:15:35 AM","460.00","22.93","23.00","22.00","22.68"
"18/02/2020 4:10:35 AM","430.60","22.99","23.00","22.00","22.68"
"18/02/2020 4:05:35 AM","439.20","22.83","23.00","22.00","22.69"
"18/02/2020 4:00:35 AM","436.40","22.88","23.00","22.00","22.68"
"18/02/2020 3:55:35 AM","439.00","23.01","23.00","22.00","22.69"
"18/02/2020 3:50:35 AM","436.60","22.98","23.00","22.00","22.69"
"18/02/2020 3:45:35 AM","451.40","22.84","23.00","22.00","22.68"
"18/02/2020 3:40:35 AM","428.60","22.87","23.00","22.00","22.68"
"18/02/2020 3:35:35 AM","418.80","23.00","23.00","22.00","22.70"
"18/02/2020 3:30:35 AM","425.20","22.95","23.00","22.00","22.71"
"18/02/2020 3:25:35 AM","434.80","22.83","23.00","22.00","22.71"
"18/02/2020 3:20:35 AM","410.60","22.86","23.00","22.00","22.72"
"18/02/2020 3:15:35 AM","428.80","22.99","23.00","22.00","22.72"
"18/02/2020 3:10:35 AM","427.00","22.89","23.00","22.00","22.72"
"18/02/2020 3:05:35 AM","429.80","22.82","23.00","22.00","22.73"
"18/02/2020 3:00:35 AM","456.20","22.85","23.00","22.00","22.73"
"18/02/2020 2:55:35 AM","437.80","22.98","23.00","22.00","22.74"
"18/02/2020 2:50:35 AM","420.20","22.85","23.00","22.00","22.75"
"18/02/2020 2:45:35 AM","441.40","22.80","23.00","22.00","22.75"
"18/02/2020 2:40:35 AM","426.20","22.84","23.00","22.00","22.76"
"18/02/2020 2:35:35 AM","440.40","22.96","23.00","22.00","22.77"
"18/02/2020 2:30:35 AM","428.80","22.85","23.00","22.00","22.78"
"18/02/2020 2:25:35 AM","431.40","22.83","23.00","22.00","22.79"
"18/02/2020 2:20:35 AM","405.60","22.90","23.00","22.00","22.80"
"18/02/2020 2:15:35 AM","403.80","22.99","23.00","22.00","22.81"
"18/02/2020 2:10:35 AM","411.80","22.86","23.00","22.00","22.82"
"18/02/2020 2:05:35 AM","440.80","22.86","23.00","22.00","22.82"
"18/02/2020 2:00:35 AM","422.60","22.94","23.00","22.00","22.84"
"18/02/2020 1:55:35 AM","453.00","23.03","23.00","22.00","22.85"
"18/02/2020 1:50:35 AM","413.80","22.90","23.00","22.00","22.85"
"18/02/2020 1:45:35 AM","397.40","22.91","23.00","22.00","22.87"
"18/02/2020 1:40:35 AM","418.20","22.99","23.00","22.00","22.87"
"18/02/2020 1:35:35 AM","422.60","23.06","23.00","22.00","22.88"
"18/02/2020 1:30:35 AM","438.00","22.92","23.00","22.00","22.89"
"18/02/2020 1:25:35 AM","419.60","22.94","23.00","22.00","22.90"
"18/02/2020 1:20:35 AM","434.60","23.03","23.00","22.00","22.91"
"18/02/2020 1:15:35 AM","419.60","23.06","23.00","22.00","22.91"
"18/02/2020 1:10:35 AM","448.80","22.94","23.00","22.00","22.92"
"18/02/2020 1:05:35 AM","424.00","22.97","23.00","22.00","22.93"
"18/02/2020 1:00:35 AM","416.60","23.07","23.00","22.00","22.93"
"18/02/2020 12:55:35 AM","437.80","23.08","23.00","22.00","22.94"
"18/02/2020 12:50:35 AM","405.20","22.96","23.00","22.00","22.95"
"18/02/2020 12:45:35 AM","406.00","22.99","23.00","22.00","22.96"
"18/02/2020 12:40:35 AM","424.00","23.10","23.00","22.00","22.97"
"18/02/2020 12:35:35 AM","419.00","23.05","23.00","22.00","22.97"
"18/02/2020 12:30:35 AM","418.00","22.95","23.00","22.00","22.99"
"18/02/2020 12:25:35 AM","406.60","22.96","23.00","22.00","22.99"
"18/02/2020 12:20:35 AM","423.00","23.01","23.00","22.00","23.00"
"18/02/2020 12:15:35 AM","443.60","22.98","23.00","22.00","23.00"
"18/02/2020 12:10:35 AM","414.20","22.95","23.00","22.00","23.01"
"18/02/2020 12:05:35 AM","414.00","22.95","23.00","22.00","23.03"
"18/02/2020 12:00:35 AM","427.00","23.01","23.00","22.00","23.04"
"17/02/2020 11:55:35 PM","428.20","23.01","23.00","22.00","23.05"
"17/02/2020 11:50:35 PM","426.80","22.98","23.00","22.00","23.05"
"17/02/2020 11:45:35 PM","428.80","23.00","23.00","22.00","23.06"
"17/02/2020 11:40:35 PM","412.60","23.07","23.00","22.00","23.07"
"17/02/2020 11:35:35 PM","432.40","23.02","23.00","22.00","23.08"
"17/02/2020 11:30:35 PM","421.80","23.00","23.00","22.00","23.10"
"17/02/2020 11:25:35 PM","421.60","23.03","23.00","22.00","23.12"
"17/02/2020 11:20:35 PM","402.40","23.09","23.00","22.00","23.13"
"17/02/2020 11:15:35 PM","424.40","23.04","23.00","22.00","23.14"
"17/02/2020 11:10:35 PM","432.20","23.06","23.00","22.00","23.15"
"17/02/2020 11:05:35 PM","402.20","23.09","23.00","22.00","23.17"
"17/02/2020 11:00:35 PM","415.20","23.16","23.00","22.00","23.19"
"17/02/2020 10:55:35 PM","408.60","23.10","23.00","22.00","23.19"
"17/02/2020 10:50:35 PM","399.80","23.12","23.00","22.00","23.21"
"17/02/2020 10:45:35 PM","412.00","23.16","23.00","22.00","23.22"
"17/02/2020 10:40:35 PM","414.20","23.26","23.00","22.00","23.22"
"17/02/2020 10:35:35 PM","429.40","23.18","23.00","22.00","23.23"
"17/02/2020 10:30:35 PM","395.20","23.21","23.00","22.00","23.23"
"17/02/2020 10:25:35 PM","413.20","23.25","23.00","22.00","23.24"
"17/02/2020 10:20:35 PM","430.20","23.29","23.00","22.00","23.24"
"17/02/2020 10:15:35 PM","409.20","23.19","23.00","22.00","23.24"
"17/02/2020 10:10:35 PM","423.00","23.18","23.00","22.00","23.24"
"17/02/2020 10:05:35 PM","427.80","23.20","23.00","22.00","23.24"
"17/02/2020 10:00:35 PM","430.20","22.97","23.00","22.00","23.24"
"17/02/2020 9:55:35 PM","415.80","20.91","23.00","22.00","23.24"
"17/02/2020 9:50:35 PM","410.00","21.06","23.00","22.00","23.24"
"17/02/2020 9:45:35 PM","424.00","21.10","23.00","22.00","23.25"
"17/02/2020 9:40:35 PM","428.20","20.95","23.00","22.00","23.25"
"17/02/2020 9:35:35 PM","424.60","20.39","23.00","22.00","23.26"
"17/02/2020 9:30:35 PM","433.60","20.69","23.00","22.00","23.26"
"17/02/2020 9:25:35 PM","401.00","21.85","23.00","22.00","23.25"
"17/02/2020 9:20:35 PM","420.00","23.16","23.00","22.00","23.24"
"17/02/2020 9:15:35 PM","370.60","22.89","23.00","22.00","23.24"
"17/02/2020 9:10:35 PM","412.60","20.87","23.00","22.00","23.24"
"17/02/2020 9:05:35 PM","417.00","19.62","23.00","22.00","23.24"
"17/02/2020 9:00:35 PM","424.00","19.62","23.00","22.00","23.25"
"17/02/2020 8:55:35 PM","440.00","19.81","23.00","22.00","23.26"
"17/02/2020 8:50:35 PM","409.60","20.46","23.00","22.00","23.26"
"17/02/2020 8:45:35 PM","404.60","22.38","23.00","22.00","23.25"
"17/02/2020 8:40:35 PM","427.20","22.51","23.00","22.00","23.23"
"17/02/2020 8:35:35 PM","433.00","19.99","23.00","22.00","23.24"
"17/02/2020 8:30:35 PM","420.00","18.93","23.00","22.00","23.25"
"17/02/2020 8:25:35 PM","424.80","18.57","23.00","22.00","23.25"
"17/02/2020 8:20:35 PM","409.80","18.46","23.00","22.00","23.27"
"17/02/2020 8:15:35 PM","442.20","18.08","23.00","22.00","23.28"
"17/02/2020 8:10:35 PM","402.40","17.84","23.00","22.00","23.29"
"17/02/2020 8:05:35 PM","412.40","17.84","23.00","22.00","23.31"
"17/02/2020 8:00:35 PM","420.40","17.90","23.00","22.00","23.32"
"17/02/2020 7:55:35 PM","413.20","18.24","23.00","22.00","23.32"
"17/02/2020 7:50:35 PM","409.80","18.66","23.00","22.00","23.33"
"17/02/2020 7:45:35 PM","411.00","18.80","23.00","22.00","23.33"
"17/02/2020 7:40:35 PM","420.40","19.03","23.00","22.00","23.33"
"17/02/2020 7:35:35 PM","409.20","19.16","23.00","22.00","23.33"
"17/02/2020 7:30:35 PM","397.00","19.43","23.00","22.00","23.32"
"17/02/2020 7:25:35 PM","435.40","19.34","23.00","22.00","23.31"
"17/02/2020 7:20:35 PM","441.60","18.94","23.00","22.00","23.30"
"17/02/2020 7:15:35 PM","410.60","18.42","23.00","22.00","23.30"
"17/02/2020 7:10:35 PM","454.60","17.86","23.00","22.00","23.30"
"17/02/2020 7:05:35 PM","431.20","17.56","23.00","22.00","23.31"
"17/02/2020 7:00:35 PM","444.00","17.53","23.00","22.00","23.32"
"17/02/2020 6:55:35 PM","436.40","17.40","23.00","22.00","23.32"
"17/02/2020 6:50:35 PM","441.00","17.23","23.00","22.00","23.33"
"17/02/2020 6:45:35 PM","458.60","17.29","23.00","22.00","23.34"
"17/02/2020 6:40:35 PM","432.60","17.31","23.00","22.00","23.35"
"17/02/2020 6:35:35 PM","470.60","17.19","23.00","22.00","23.36"
"17/02/2020 6:30:35 PM","450.60","17.18","23.00","22.00","23.37"
"17/02/2020 6:25:35 PM","488.60","17.09","23.00","22.00","23.38"
"17/02/2020 6:20:35 PM","474.00","16.87","23.00","22.00","23.39"
"17/02/2020 6:15:35 PM","512.40","16.47","23.00","22.00","23.40"
"17/02/2020 6:10:35 PM","504.60","16.66","23.00","22.00","23.43"
"17/02/2020 6:05:35 PM","496.60","17.74","23.00","22.00","23.42"
"17/02/2020 6:00:35 PM","503.40","17.30","23.00","22.00","23.37"
"17/02/2020 5:55:35 PM","521.20","17.00","23.00","22.00","23.37"
"17/02/2020 5:50:35 PM","542.40","17.00","23.00","22.00","23.36"
"17/02/2020 5:45:35 PM","509.80","16.92","23.00","22.00","23.37"
"17/02/2020 5:40:35 PM","535.00","16.77","23.00","22.00","23.38"
"17/02/2020 5:35:35 PM","531.40","16.69","23.00","22.00","23.40"
