"Timestamp","FCU-00-19 PIR Log","FCU-00-19 Enable Log","FCU-00-19 Status Log"
"29/02/2020 6:49:13 AM","1.00","1.00","0.00"
"29/02/2020 6:43:07 AM","1.00","0.00","0.00"
"29/02/2020 12:14:23 AM","0.00","0.00","0.00"
"29/02/2020 12:14:13 AM","0.00","0.00","1.00"
"28/02/2020 11:43:08 PM","0.00","1.00","1.00"
"28/02/2020 6:09:38 PM","1.00","1.00","1.00"
"28/02/2020 6:09:33 PM","1.00","1.00","0.00"
"28/02/2020 11:06:47 AM","1.00","0.00","0.00"
"28/02/2020 11:06:43 AM","1.00","0.00","1.00"
"28/02/2020 10:23:25 AM","1.00","1.00","1.00"
"28/02/2020 10:23:23 AM","1.00","1.00","0.00"
"28/02/2020 9:06:29 AM","1.00","0.00","0.00"
"28/02/2020 9:06:23 AM","1.00","0.00","1.00"
"28/02/2020 9:03:57 AM","1.00","1.00","1.00"
"28/02/2020 9:03:53 AM","1.00","1.00","0.00"
"28/02/2020 8:56:38 AM","1.00","0.00","0.00"
"28/02/2020 8:56:33 AM","1.00","0.00","1.00"
"28/02/2020 5:04:27 AM","1.00","1.00","1.00"
"28/02/2020 4:53:32 AM","0.00","1.00","1.00"
"28/02/2020 3:29:26 AM","1.00","1.00","1.00"
"28/02/2020 3:29:23 AM","1.00","1.00","0.00"
"28/02/2020 3:23:16 AM","1.00","0.00","0.00"
"28/02/2020 12:40:04 AM","0.00","0.00","0.00"
"28/02/2020 12:40:03 AM","0.00","0.00","1.00"
"28/02/2020 12:09:02 AM","0.00","1.00","1.00"
"28/02/2020 12:01:51 AM","1.00","1.00","1.00"
"28/02/2020 12:01:43 AM","1.00","1.00","0.00"
"27/02/2020 11:56:09 PM","1.00","0.00","0.00"
"27/02/2020 11:55:53 PM","1.00","0.00","1.00"
"27/02/2020 11:55:48 PM","1.00","1.00","1.00"
"27/02/2020 11:55:44 PM","1.00","1.00","1.00"
"27/02/2020 11:53:54 PM","1.00","1.00","1.00"
"27/02/2020 11:43:12 PM","0.00","1.00","1.00"
"27/02/2020 6:06:05 PM","1.00","1.00","1.00"
"27/02/2020 6:06:03 PM","1.00","1.00","0.00"
"27/02/2020 6:00:04 PM","1.00","0.00","0.00"
"27/02/2020 6:00:03 PM","1.00","0.00","1.00"
"27/02/2020 12:32:48 PM","1.00","1.00","1.00"
"27/02/2020 12:32:43 PM","1.00","1.00","0.00"
"27/02/2020 12:28:08 PM","1.00","0.00","0.00"
"27/02/2020 12:28:03 PM","1.00","0.00","1.00"
"27/02/2020 11:40:51 AM","1.00","1.00","1.00"
"27/02/2020 11:40:43 AM","1.00","1.00","0.00"
"27/02/2020 9:17:17 AM","1.00","0.00","0.00"
"27/02/2020 9:17:13 AM","1.00","0.00","1.00"
"27/02/2020 5:02:42 AM","1.00","1.00","1.00"
"27/02/2020 4:41:27 AM","0.00","1.00","1.00"
"27/02/2020 3:29:01 AM","1.00","1.00","1.00"
"27/02/2020 3:28:53 AM","1.00","1.00","0.00"
"27/02/2020 3:22:49 AM","1.00","0.00","0.00"
"27/02/2020 12:14:24 AM","0.00","0.00","0.00"
"27/02/2020 12:14:23 AM","0.00","0.00","1.00"
"26/02/2020 11:43:16 PM","0.00","1.00","1.00"
"26/02/2020 6:06:08 PM","1.00","1.00","1.00"
"26/02/2020 6:06:03 PM","1.00","1.00","0.00"
"26/02/2020 6:00:06 PM","1.00","0.00","0.00"
"26/02/2020 6:00:03 PM","1.00","0.00","1.00"
"26/02/2020 7:25:11 AM","1.00","1.00","1.00"
"26/02/2020 7:25:03 AM","1.00","1.00","0.00"
"26/02/2020 7:19:50 AM","1.00","0.00","0.00"
"26/02/2020 7:19:43 AM","1.00","0.00","1.00"
"26/02/2020 5:07:44 AM","1.00","1.00","1.00"
"26/02/2020 5:00:49 AM","0.00","1.00","1.00"
"26/02/2020 3:30:55 AM","1.00","1.00","1.00"
"26/02/2020 3:30:53 AM","1.00","1.00","0.00"
"26/02/2020 3:24:44 AM","1.00","0.00","0.00"
"26/02/2020 1:47:37 AM","0.00","0.00","0.00"
"26/02/2020 1:47:33 AM","0.00","0.00","1.00"
"26/02/2020 1:16:24 AM","0.00","1.00","1.00"
"26/02/2020 1:07:37 AM","1.00","1.00","1.00"
"26/02/2020 1:07:33 AM","1.00","1.00","0.00"
"26/02/2020 1:01:23 AM","1.00","0.00","0.00"
"26/02/2020 12:14:26 AM","0.00","0.00","0.00"
"26/02/2020 12:14:23 AM","0.00","0.00","1.00"
"25/02/2020 11:43:19 PM","0.00","1.00","1.00"
"25/02/2020 6:06:07 PM","1.00","1.00","1.00"
"25/02/2020 6:06:03 PM","1.00","1.00","0.00"
"25/02/2020 6:00:06 PM","1.00","0.00","0.00"
"25/02/2020 6:00:03 PM","1.00","0.00","1.00"
"25/02/2020 9:58:31 AM","1.00","1.00","1.00"
"25/02/2020 9:58:23 AM","1.00","1.00","0.00"
"25/02/2020 7:05:14 AM","1.00","0.00","0.00"
"25/02/2020 7:05:13 AM","1.00","0.00","1.00"
"25/02/2020 7:01:21 AM","1.00","1.00","1.00"
"25/02/2020 7:01:13 AM","1.00","1.00","0.00"
"25/02/2020 6:24:35 AM","1.00","0.00","0.00"
"25/02/2020 6:24:33 AM","1.00","0.00","1.00"
"25/02/2020 3:25:23 AM","1.00","1.00","1.00"
"25/02/2020 3:04:53 AM","0.00","1.00","1.00"
"25/02/2020 2:55:39 AM","1.00","1.00","1.00"
"25/02/2020 2:55:33 AM","1.00","1.00","0.00"
"25/02/2020 2:49:29 AM","1.00","0.00","0.00"
"25/02/2020 12:14:26 AM","0.00","0.00","0.00"
"25/02/2020 12:14:23 AM","0.00","0.00","1.00"
"24/02/2020 11:43:22 PM","0.00","1.00","1.00"
"24/02/2020 6:09:31 PM","1.00","1.00","1.00"
"24/02/2020 6:09:23 PM","1.00","1.00","0.00"
"24/02/2020 6:00:07 PM","1.00","0.00","0.00"
"24/02/2020 6:00:03 PM","1.00","0.00","1.00"
"24/02/2020 5:46:09 PM","1.00","1.00","1.00"
"24/02/2020 5:46:03 PM","1.00","1.00","0.00"
"24/02/2020 4:17:35 PM","1.00","0.00","0.00"
"24/02/2020 4:17:33 PM","1.00","0.00","1.00"
"24/02/2020 4:11:26 PM","1.00","1.00","1.00"
"24/02/2020 4:11:23 PM","1.00","1.00","0.00"
"24/02/2020 3:53:45 PM","1.00","0.00","0.00"
"24/02/2020 3:53:43 PM","1.00","0.00","1.00"
"24/02/2020 3:37:51 PM","1.00","1.00","1.00"
