"Timestamp","AHU_B1_01-PIR1 Log","AHU_B1_01-PIR2 Log","AHU_B1_01-Sts Log","AHU_B1_01-Enable Log"
"18/08/2019 12:31:25 PM","","","0.00","0.00"
"18/08/2019 12:28:32 PM","","","1.00","0.00"
"18/08/2019 12:27:06 PM","","","0.00","0.00"
"18/08/2019 12:25:17 PM","","","1.00","0.00"
"18/08/2019 12:25:03 PM","","","0.00","0.00"
"18/08/2019 12:19:04 PM","","","1.00","0.00"
"18/08/2019 12:18:49 PM","","","0.00","0.00"
"18/08/2019 12:18:18 PM","","","1.00","0.00"
"18/08/2019 12:17:05 PM","","","0.00","0.00"
"18/08/2019 12:15:18 PM","","","1.00","0.00"
"18/08/2019 12:15:07 PM","","","0.00","0.00"
"18/08/2019 12:12:25 PM","","","1.00","0.00"
"18/08/2019 12:12:06 PM","","","0.00","0.00"
"18/08/2019 12:09:15 PM","","","1.00","0.00"
"18/08/2019 12:09:02 PM","","","0.00","0.00"
"18/08/2019 12:07:36 PM","","","1.00","0.00"
"18/08/2019 12:03:33 PM","","","0.00","0.00"
"18/08/2019 12:02:39 PM","","","1.00","0.00"
"18/08/2019 12:01:57 PM","","","0.00","0.00"
"18/08/2019 11:59:13 AM","","","1.00","0.00"
"18/08/2019 11:51:31 AM","","","0.00","0.00"
"18/08/2019 11:51:22 AM","","","1.00","0.00"
"18/08/2019 11:50:51 AM","","","0.00","0.00"
"18/08/2019 11:48:11 AM","","","1.00","0.00"
"18/08/2019 11:46:10 AM","","","0.00","0.00"
"18/08/2019 11:45:21 AM","","","1.00","0.00"
"18/08/2019 11:41:21 AM","","","0.00","0.00"
"18/08/2019 11:37:16 AM","","","1.00","0.00"
"18/08/2019 11:31:27 AM","","","0.00","0.00"
"18/08/2019 11:30:56 AM","","","1.00","0.00"
"18/08/2019 11:22:49 AM","","","0.00","0.00"
"18/08/2019 11:22:11 AM","","","1.00","0.00"
"18/08/2019 11:01:05 AM","","","0.00","0.00"
"18/08/2019 11:00:27 AM","","","1.00","0.00"
"18/08/2019 10:51:14 AM","","","0.00","0.00"
"18/08/2019 10:51:05 AM","","","1.00","0.00"
"18/08/2019 9:36:48 AM","","","0.00","0.00"
"18/08/2019 9:36:40 AM","","","1.00","0.00"
"18/08/2019 9:17:26 AM","","","0.00","0.00"
"18/08/2019 9:17:22 AM","","","1.00","0.00"
"18/08/2019 9:04:28 AM","","","0.00","0.00"
"18/08/2019 9:04:09 AM","","","1.00","0.00"
"18/08/2019 9:01:38 AM","","","0.00","0.00"
"18/08/2019 9:01:15 AM","","","1.00","0.00"
"18/08/2019 8:39:01 AM","","","0.00","0.00"
"18/08/2019 8:38:50 AM","","","1.00","0.00"
"16/08/2019 11:13:10 PM","","","0.00","0.00"
"16/08/2019 11:12:46 PM","","","1.00","0.00"
"16/08/2019 6:00:05 AM","","","1.00","1.00"
"16/08/2019 6:00:01 AM","","","0.00","1.00"
"15/08/2019 11:33:27 PM","","","0.00","0.00"
"15/08/2019 11:33:02 PM","","","1.00","0.00"
"15/08/2019 6:00:05 AM","","","1.00","1.00"
"15/08/2019 6:00:01 AM","","","0.00","1.00"
"14/08/2019 11:16:29 PM","","","0.00","0.00"
"14/08/2019 11:16:05 PM","","","1.00","0.00"
"14/08/2019 6:00:05 AM","","","1.00","1.00"
"14/08/2019 6:00:02 AM","","","0.00","1.00"
"13/08/2019 10:37:12 PM","","","0.00","0.00"
"13/08/2019 10:36:46 PM","","","1.00","0.00"
"13/08/2019 6:00:05 AM","","","1.00","1.00"
"13/08/2019 6:00:01 AM","","","0.00","1.00"
"12/08/2019 11:11:18 PM","","","0.00","0.00"
"12/08/2019 11:10:54 PM","","","1.00","0.00"
"12/08/2019 6:00:05 AM","","","1.00","1.00"
"12/08/2019 6:00:01 AM","","","0.00","1.00"
"10/08/2019 2:53:03 PM","","","0.00","0.00"
"10/08/2019 12:21:07 AM","","","0.00","0.00"
"10/08/2019 12:20:43 AM","","","1.00","0.00"
"9/08/2019 6:00:05 AM","","","1.00","1.00"
"9/08/2019 6:00:02 AM","","","0.00","1.00"
"9/08/2019 5:59:04 AM","","","0.00","0.00"
"9/08/2019 5:58:57 AM","","","1.00","0.00"
"9/08/2019 5:56:09 AM","","","0.00","0.00"
"9/08/2019 5:54:21 AM","","","1.00","0.00"
"9/08/2019 5:53:56 AM","","","0.00","0.00"
"9/08/2019 5:53:04 AM","","","1.00","0.00"
"9/08/2019 5:52:53 AM","","","0.00","0.00"
"9/08/2019 5:52:46 AM","","","1.00","0.00"
"9/08/2019 5:50:29 AM","","","0.00","0.00"
"9/08/2019 5:50:21 AM","","","1.00","0.00"
"9/08/2019 5:50:03 AM","","","0.00","0.00"
"9/08/2019 5:48:38 AM","","","1.00","0.00"
"9/08/2019 5:48:18 AM","","","0.00","0.00"
"9/08/2019 5:47:58 AM","","","1.00","0.00"
"9/08/2019 5:40:05 AM","","","0.00","0.00"
"9/08/2019 5:39:53 AM","","","1.00","0.00"
"9/08/2019 5:30:40 AM","","","0.00","0.00"
"9/08/2019 5:29:50 AM","","","1.00","0.00"
"9/08/2019 5:29:34 AM","","","0.00","0.00"
"9/08/2019 5:29:26 AM","","","1.00","0.00"
"9/08/2019 5:28:33 AM","","","0.00","0.00"
"9/08/2019 5:28:11 AM","","","1.00","0.00"
"9/08/2019 5:18:05 AM","","","0.00","0.00"
"9/08/2019 5:16:12 AM","","","1.00","0.00"
"9/08/2019 5:15:45 AM","","","0.00","0.00"
"9/08/2019 5:15:00 AM","","","1.00","0.00"
"9/08/2019 4:17:20 AM","","","0.00","0.00"
"9/08/2019 4:13:27 AM","","","1.00","0.00"
"9/08/2019 4:02:15 AM","","","0.00","0.00"
"9/08/2019 3:59:37 AM","","","1.00","0.00"
"9/08/2019 3:54:18 AM","","","0.00","0.00"
"9/08/2019 3:51:37 AM","","","1.00","0.00"
"9/08/2019 3:51:14 AM","","","0.00","0.00"
"9/08/2019 3:49:07 AM","","","1.00","0.00"
"9/08/2019 3:48:08 AM","","","0.00","0.00"
"9/08/2019 3:47:12 AM","","","1.00","0.00"
"9/08/2019 3:44:12 AM","","","0.00","0.00"
"9/08/2019 3:42:49 AM","","","1.00","0.00"
"9/08/2019 3:30:23 AM","","","0.00","0.00"
"9/08/2019 3:13:00 AM","","","1.00","0.00"
"9/08/2019 3:12:41 AM","","","0.00","0.00"
"9/08/2019 3:11:54 AM","","","1.00","0.00"
"9/08/2019 3:11:47 AM","","","0.00","0.00"
"9/08/2019 3:07:32 AM","","","1.00","0.00"
"9/08/2019 3:05:30 AM","","","0.00","0.00"
"9/08/2019 3:03:45 AM","","","1.00","0.00"
"9/08/2019 3:01:34 AM","","","0.00","0.00"
"9/08/2019 2:59:47 AM","","","1.00","0.00"
"9/08/2019 2:58:02 AM","","","0.00","0.00"
"9/08/2019 2:57:02 AM","","","1.00","0.00"
"9/08/2019 2:48:08 AM","","","0.00","0.00"
"9/08/2019 2:46:39 AM","","","1.00","0.00"
"8/08/2019 11:31:07 PM","","","0.00","0.00"
"8/08/2019 11:30:41 PM","","","1.00","0.00"
"8/08/2019 6:00:05 AM","","","1.00","1.00"
"8/08/2019 6:00:01 AM","","","0.00","1.00"
"7/08/2019 9:38:17 PM","","","0.00","0.00"
"7/08/2019 9:37:52 PM","","","1.00","0.00"
"7/08/2019 6:00:05 AM","","","1.00","1.00"
"7/08/2019 6:00:01 AM","","","0.00","1.00"
"6/08/2019 8:22:08 PM","","","0.00","0.00"
"6/08/2019 8:21:46 PM","","","1.00","0.00"
"6/08/2019 6:00:06 AM","","","1.00","1.00"
"6/08/2019 6:00:02 AM","","","0.00","1.00"
"5/08/2019 10:47:51 PM","","","0.00","0.00"
"5/08/2019 10:47:29 PM","","","1.00","0.00"
"5/08/2019 6:00:05 AM","","","1.00","1.00"
"5/08/2019 6:00:02 AM","","","0.00","1.00"
"4/08/2019 8:30:29 PM","","","0.00","0.00"
"4/08/2019 8:30:04 PM","","","1.00","0.00"
"4/08/2019 7:00:05 AM","","","1.00","1.00"
"4/08/2019 7:00:01 AM","","","0.00","1.00"
"2/08/2019 11:41:16 PM","","","0.00","0.00"
"2/08/2019 11:40:51 PM","","","1.00","0.00"
"2/08/2019 6:00:05 AM","","","1.00","1.00"
"2/08/2019 6:00:02 AM","","","0.00","1.00"
"1/08/2019 10:11:56 PM","","","0.00","0.00"
"1/08/2019 10:11:32 PM","","","1.00","0.00"
"1/08/2019 6:00:05 AM","","","1.00","1.00"
"1/08/2019 6:00:01 AM","","","0.00","1.00"
"31/07/2019 7:51:26 PM","","","0.00","0.00"
"31/07/2019 7:51:00 PM","","","1.00","0.00"
"31/07/2019 6:00:05 AM","","","1.00","1.00"
"31/07/2019 6:00:01 AM","","","0.00","1.00"
"30/07/2019 8:32:14 PM","","","0.00","0.00"
"30/07/2019 8:31:50 PM","","","1.00","0.00"
"30/07/2019 6:00:06 AM","","","1.00","1.00"
"30/07/2019 6:00:02 AM","","","0.00","1.00"
"29/07/2019 11:11:45 PM","","","0.00","0.00"
"29/07/2019 11:11:23 PM","","","1.00","0.00"
"29/07/2019 6:00:05 AM","","","1.00","1.00"
"29/07/2019 6:00:02 AM","","","0.00","1.00"
"27/07/2019 4:03:56 PM","","","0.00","0.00"
"27/07/2019 4:03:32 PM","","","1.00","0.00"
"27/07/2019 8:00:05 AM","","","1.00","1.00"
"27/07/2019 8:00:01 AM","","","0.00","1.00"
"26/07/2019 9:16:33 PM","","","0.00","0.00"
"26/07/2019 9:16:08 PM","","","1.00","0.00"
"26/07/2019 6:00:06 AM","","","1.00","1.00"
"26/07/2019 6:00:02 AM","","","0.00","1.00"
"25/07/2019 6:00:21 PM","","","0.00","0.00"
"25/07/2019 6:00:01 PM","","","1.00","0.00"
"25/07/2019 6:00:05 AM","","","1.00","1.00"
"25/07/2019 6:00:01 AM","","","0.00","1.00"
"24/07/2019 9:36:47 PM","","","0.00","0.00"
"24/07/2019 9:36:21 PM","","","1.00","0.00"
"24/07/2019 6:00:05 AM","","","1.00","1.00"
"24/07/2019 6:00:01 AM","","","0.00","1.00"
"23/07/2019 7:19:48 PM","","","0.00","0.00"
"23/07/2019 7:18:28 PM","","","0.00","0.00"
"23/07/2019 7:17:25 PM","","","1.00","0.00"
"23/07/2019 7:14:13 PM","","","0.00","0.00"
"23/07/2019 7:13:17 PM","","","1.00","0.00"
"23/07/2019 7:12:27 PM","","","0.00","0.00"
"23/07/2019 7:11:24 PM","","","1.00","0.00"
"23/07/2019 7:06:36 PM","","","0.00","0.00"
"23/07/2019 7:06:16 PM","","","1.00","0.00"
"23/07/2019 6:45:06 PM","","","0.00","0.00"
"23/07/2019 6:42:18 PM","","","1.00","0.00"
"23/07/2019 6:33:37 PM","","","0.00","0.00"
"23/07/2019 6:32:57 PM","","","1.00","0.00"
"23/07/2019 6:32:14 PM","","","0.00","0.00"
"23/07/2019 6:30:18 PM","","","1.00","0.00"
"23/07/2019 6:28:47 PM","","","0.00","0.00"
"23/07/2019 6:26:21 PM","","","1.00","0.00"
"23/07/2019 6:24:52 PM","","","0.00","0.00"
"23/07/2019 6:23:28 PM","","","1.00","0.00"
"23/07/2019 6:23:23 PM","","","0.00","0.00"
"23/07/2019 6:22:27 PM","","","1.00","0.00"
"23/07/2019 6:21:48 PM","","","0.00","0.00"
"23/07/2019 6:20:22 PM","","","1.00","0.00"
"23/07/2019 6:11:43 PM","","","0.00","0.00"
"23/07/2019 6:10:45 PM","","","1.00","0.00"
"23/07/2019 6:07:40 PM","","","0.00","0.00"
"23/07/2019 6:06:13 PM","","","1.00","0.00"
"23/07/2019 6:06:09 PM","","","0.00","0.00"
"23/07/2019 6:05:20 PM","","","1.00","0.00"
"23/07/2019 6:02:37 PM","","","0.00","0.00"
"23/07/2019 6:02:22 PM","","","1.00","0.00"
"23/07/2019 6:00:24 PM","","","0.00","0.00"
"23/07/2019 6:00:01 PM","","","1.00","0.00"
"23/07/2019 6:00:06 AM","","","1.00","1.00"
"23/07/2019 6:00:02 AM","","","0.00","1.00"
"23/07/2019 4:40:13 AM","","","0.00","0.00"
"23/07/2019 4:39:55 AM","","","1.00","0.00"
"22/07/2019 6:00:21 PM","","","0.00","0.00"
"22/07/2019 6:00:01 PM","","","1.00","0.00"
"22/07/2019 6:00:05 AM","","","1.00","1.00"
"22/07/2019 6:00:01 AM","","","0.00","1.00"
"21/07/2019 5:40:52 AM","","","0.00","0.00"
"21/07/2019 5:40:38 AM","","","1.00","0.00"
"19/07/2019 9:08:30 PM","","","0.00","0.00"
"19/07/2019 9:08:07 PM","","","1.00","0.00"
"19/07/2019 6:00:05 AM","","","1.00","1.00"
"19/07/2019 6:00:01 AM","","","0.00","1.00"
"18/07/2019 6:18:14 PM","","","0.00","0.00"
"18/07/2019 6:17:52 PM","","","1.00","0.00"
"18/07/2019 6:00:05 AM","","","1.00","1.00"
"18/07/2019 6:00:01 AM","","","0.00","1.00"
"17/07/2019 6:00:25 PM","","","0.00","0.00"
"17/07/2019 6:00:02 PM","","","1.00","0.00"
"17/07/2019 6:00:05 AM","","","1.00","1.00"
"17/07/2019 6:00:01 AM","","","0.00","1.00"
"16/07/2019 6:00:24 PM","","","0.00","0.00"
"16/07/2019 6:00:01 PM","","","1.00","0.00"
"16/07/2019 6:00:05 AM","","","1.00","1.00"
"16/07/2019 6:00:02 AM","","","0.00","1.00"
"15/07/2019 6:00:23 PM","","","0.00","0.00"
"15/07/2019 6:00:01 PM","","","1.00","0.00"
"15/07/2019 6:00:05 AM","","","1.00","1.00"
"15/07/2019 6:00:01 AM","","","0.00","1.00"
"14/07/2019 11:59:18 PM","","","0.00","0.00"
"14/07/2019 11:59:12 PM","","","1.00","0.00"
"14/07/2019 7:57:20 PM","","","0.00","0.00"
"14/07/2019 7:56:40 PM","","","1.00","0.00"
"14/07/2019 7:52:17 PM","","","0.00","0.00"
"14/07/2019 7:52:03 PM","","","1.00","0.00"
"14/07/2019 7:49:06 PM","","","0.00","0.00"
"14/07/2019 7:48:59 PM","","","1.00","0.00"
"14/07/2019 7:48:54 PM","","","0.00","0.00"
"14/07/2019 7:48:43 PM","","","1.00","0.00"
"14/07/2019 7:45:25 PM","","","0.00","0.00"
"14/07/2019 7:45:13 PM","","","1.00","0.00"
"14/07/2019 7:44:02 PM","","","0.00","0.00"
"14/07/2019 7:43:46 PM","","","1.00","0.00"
"14/07/2019 7:42:01 PM","","","0.00","0.00"
"14/07/2019 7:41:14 PM","","","1.00","0.00"
"14/07/2019 7:40:51 PM","","","0.00","0.00"
"14/07/2019 7:39:31 PM","","","1.00","0.00"
"14/07/2019 7:38:22 PM","","","0.00","0.00"
"14/07/2019 7:38:14 PM","","","1.00","0.00"
"14/07/2019 7:35:33 PM","","","0.00","0.00"
"14/07/2019 7:35:26 PM","","","1.00","0.00"
"14/07/2019 7:34:16 PM","","","0.00","0.00"
"14/07/2019 7:33:30 PM","","","1.00","0.00"
"14/07/2019 6:47:44 PM","","","0.00","0.00"
"14/07/2019 6:47:38 PM","","","1.00","0.00"
"14/07/2019 6:18:33 PM","","","0.00","0.00"
"14/07/2019 6:18:25 PM","","","1.00","0.00"
"14/07/2019 6:17:22 PM","","","0.00","0.00"
"14/07/2019 6:16:54 PM","","","1.00","0.00"
"14/07/2019 6:16:20 PM","","","0.00","0.00"
"14/07/2019 6:16:13 PM","","","1.00","0.00"
"14/07/2019 6:16:07 PM","","","0.00","0.00"
"14/07/2019 6:16:00 PM","","","1.00","0.00"
"14/07/2019 6:11:13 PM","","","0.00","0.00"
"14/07/2019 6:10:58 PM","","","1.00","0.00"
"14/07/2019 5:56:50 PM","","","0.00","0.00"
"14/07/2019 5:56:02 PM","","","1.00","0.00"
"14/07/2019 5:50:03 PM","","","0.00","0.00"
"14/07/2019 5:49:04 PM","","","1.00","0.00"
"14/07/2019 5:27:13 PM","","","0.00","0.00"
"14/07/2019 5:26:48 PM","","","1.00","0.00"
"14/07/2019 5:20:54 PM","","","0.00","0.00"
"14/07/2019 5:20:50 PM","","","1.00","0.00"
"14/07/2019 5:16:57 PM","","","0.00","0.00"
"14/07/2019 5:16:48 PM","","","1.00","0.00"
"14/07/2019 3:52:00 PM","","","0.00","0.00"
"14/07/2019 3:50:49 PM","","","1.00","0.00"
"14/07/2019 2:34:27 PM","","","0.00","0.00"
"14/07/2019 2:33:38 PM","","","1.00","0.00"
"14/07/2019 2:13:49 PM","","","0.00","0.00"
"14/07/2019 2:12:36 PM","","","1.00","0.00"
"14/07/2019 2:07:14 PM","","","0.00","0.00"
"14/07/2019 2:07:02 PM","","","1.00","0.00"
"14/07/2019 1:57:54 PM","","","0.00","0.00"
"14/07/2019 1:57:32 PM","","","1.00","0.00"
"14/07/2019 1:48:23 PM","","","0.00","0.00"
"14/07/2019 1:45:50 PM","","","1.00","0.00"
"14/07/2019 1:41:20 PM","","","0.00","0.00"
"14/07/2019 1:40:58 PM","","","1.00","0.00"
"14/07/2019 1:40:01 PM","","","0.00","0.00"
"14/07/2019 1:25:14 PM","","","1.00","0.00"
"14/07/2019 1:19:05 PM","","","0.00","0.00"
"14/07/2019 1:17:49 PM","","","1.00","0.00"
"14/07/2019 1:17:24 PM","","","0.00","0.00"
"14/07/2019 1:16:24 PM","","","1.00","0.00"
"14/07/2019 1:07:16 PM","","","0.00","0.00"
"14/07/2019 1:03:11 PM","","","1.00","0.00"
"14/07/2019 12:52:59 PM","","","0.00","0.00"
"14/07/2019 12:52:40 PM","","","1.00","0.00"
"14/07/2019 12:43:55 PM","","","0.00","0.00"
"14/07/2019 12:37:58 PM","","","1.00","0.00"
"14/07/2019 9:59:09 AM","","","0.00","0.00"
"14/07/2019 9:56:45 AM","","","1.00","0.00"
"13/07/2019 10:51:42 AM","","","0.00","0.00"
"13/07/2019 10:51:27 AM","","","1.00","0.00"
"13/07/2019 4:03:00 AM","","","0.00","0.00"
"13/07/2019 4:02:36 AM","","","1.00","0.00"
"13/07/2019 12:15:56 AM","","","0.00","0.00"
"13/07/2019 12:15:32 AM","","","1.00","0.00"
"12/07/2019 8:36:29 PM","","","0.00","0.00"
"12/07/2019 8:34:02 PM","","","1.00","0.00"
"12/07/2019 7:40:01 PM","","","0.00","0.00"
"12/07/2019 7:39:34 PM","","","1.00","0.00"
"12/07/2019 6:00:05 AM","","","1.00","1.00"
"12/07/2019 6:00:02 AM","","","0.00","1.00"
"11/07/2019 8:40:11 PM","","","0.00","0.00"
"11/07/2019 8:39:44 PM","","","1.00","0.00"
"11/07/2019 6:00:05 AM","","","1.00","1.00"
"11/07/2019 6:00:01 AM","","","0.00","1.00"
"11/07/2019 12:09:55 AM","","","0.00","0.00"
"11/07/2019 12:07:47 AM","","","1.00","0.00"
"10/07/2019 10:33:35 PM","","","0.00","0.00"
"10/07/2019 10:33:21 PM","","","1.00","0.00"
"10/07/2019 10:31:26 PM","","","0.00","0.00"
"10/07/2019 10:31:17 PM","","","1.00","0.00"
"10/07/2019 10:30:21 PM","","","0.00","0.00"
"10/07/2019 10:30:04 PM","","","1.00","0.00"
"10/07/2019 10:08:27 PM","","","0.00","0.00"
"10/07/2019 10:05:39 PM","","","1.00","0.00"
"10/07/2019 10:05:27 PM","","","0.00","0.00"
"10/07/2019 10:03:59 PM","","","1.00","0.00"
"10/07/2019 10:01:40 PM","","","0.00","0.00"
"10/07/2019 10:01:24 PM","","","1.00","0.00"
"10/07/2019 10:00:29 PM","","","0.00","0.00"
"10/07/2019 10:00:19 PM","","","1.00","0.00"
"10/07/2019 9:59:47 PM","","","0.00","0.00"
"10/07/2019 9:59:28 PM","","","1.00","0.00"
"10/07/2019 9:58:33 PM","","","0.00","0.00"
"10/07/2019 9:58:20 PM","","","1.00","0.00"
"10/07/2019 9:58:14 PM","","","0.00","0.00"
"10/07/2019 9:57:20 PM","","","1.00","0.00"
"10/07/2019 9:55:40 PM","","","0.00","0.00"
"10/07/2019 9:54:54 PM","","","1.00","0.00"
"10/07/2019 9:52:52 PM","","","0.00","0.00"
"10/07/2019 9:52:40 PM","","","1.00","0.00"
"10/07/2019 9:43:32 PM","","","0.00","0.00"
"10/07/2019 9:43:15 PM","","","1.00","0.00"
"10/07/2019 9:34:58 PM","","","0.00","0.00"
"10/07/2019 9:34:51 PM","","","1.00","0.00"
"10/07/2019 9:32:23 PM","","","0.00","0.00"
"10/07/2019 9:32:20 PM","","","1.00","0.00"
"10/07/2019 9:22:30 PM","","","0.00","0.00"
"10/07/2019 9:22:26 PM","","","1.00","0.00"
"10/07/2019 9:19:18 PM","","","0.00","0.00"
"10/07/2019 9:19:14 PM","","","1.00","0.00"
"10/07/2019 8:57:17 PM","","","0.00","0.00"
"10/07/2019 8:57:10 PM","","","1.00","0.00"
"10/07/2019 8:47:39 PM","","","0.00","0.00"
"10/07/2019 8:47:37 PM","","","1.00","0.00"
"10/07/2019 8:42:02 PM","","","0.00","0.00"
"10/07/2019 8:41:58 PM","","","1.00","0.00"
"10/07/2019 8:33:11 PM","","","0.00","0.00"
"10/07/2019 8:33:06 PM","","","1.00","0.00"
"10/07/2019 8:29:09 PM","","","0.00","0.00"
"10/07/2019 8:29:03 PM","","","1.00","0.00"
"10/07/2019 8:27:05 PM","","","0.00","0.00"
"10/07/2019 8:26:54 PM","","","1.00","0.00"
"10/07/2019 7:20:01 PM","","","0.00","0.00"
"10/07/2019 7:19:47 PM","","","1.00","0.00"
"10/07/2019 6:59:25 PM","","","0.00","0.00"
"10/07/2019 6:59:20 PM","","","1.00","0.00"
"10/07/2019 6:51:22 PM","","","0.00","0.00"
"10/07/2019 6:51:06 PM","","","1.00","0.00"
"10/07/2019 6:00:05 AM","","","1.00","1.00"
"10/07/2019 6:00:01 AM","","","0.00","1.00"
"9/07/2019 6:14:20 PM","","","0.00","0.00"
"9/07/2019 6:13:57 PM","","","1.00","0.00"
"9/07/2019 6:00:06 AM","","","1.00","1.00"
"9/07/2019 6:00:02 AM","","","0.00","1.00"
"8/07/2019 6:32:06 PM","","","0.00","0.00"
"8/07/2019 6:31:42 PM","","","1.00","0.00"
"8/07/2019 6:00:05 AM","","","1.00","1.00"
"8/07/2019 6:00:01 AM","","","0.00","1.00"
"5/07/2019 6:00:23 PM","","","0.00","0.00"
"5/07/2019 6:00:01 PM","","","1.00","0.00"
"5/07/2019 6:00:05 AM","","","1.00","1.00"
"5/07/2019 6:00:02 AM","","","0.00","1.00"
"4/07/2019 6:00:21 PM","","","0.00","0.00"
"4/07/2019 6:00:01 PM","","","1.00","0.00"
"4/07/2019 6:00:05 AM","","","1.00","1.00"
"4/07/2019 6:00:01 AM","","","0.00","1.00"
"3/07/2019 6:00:22 PM","","","0.00","0.00"
"3/07/2019 6:00:02 PM","","","1.00","0.00"
"3/07/2019 6:00:05 AM","","","1.00","1.00"
"3/07/2019 6:00:01 AM","","","0.00","1.00"
"2/07/2019 8:50:41 PM","","","0.00","0.00"
"2/07/2019 8:50:17 PM","","","1.00","0.00"
"2/07/2019 6:00:06 AM","","","1.00","1.00"
"2/07/2019 6:00:02 AM","","","0.00","1.00"
"1/07/2019 9:08:14 PM","","","0.00","0.00"
"1/07/2019 9:08:07 PM","","","1.00","0.00"
"1/07/2019 6:00:15 PM","","","0.00","0.00"
"1/07/2019 6:00:01 PM","","","1.00","0.00"
"1/07/2019 6:00:05 AM","","","1.00","1.00"
"1/07/2019 6:00:01 AM","","","0.00","1.00"
"30/06/2019 12:26:33 PM","","","0.00","0.00"
"30/06/2019 12:25:49 PM","","","1.00","0.00"
"29/06/2019 5:11:43 PM","","","0.00","0.00"
"29/06/2019 5:08:01 PM","","","1.00","0.00"
"29/06/2019 5:07:28 PM","","","0.00","0.00"
"29/06/2019 5:07:03 PM","","","1.00","0.00"
"29/06/2019 5:06:20 PM","","","0.00","0.00"
"29/06/2019 5:05:08 PM","","","1.00","0.00"
"29/06/2019 5:04:59 PM","","","0.00","0.00"
"29/06/2019 5:02:25 PM","","","1.00","0.00"
"29/06/2019 5:02:17 PM","","","0.00","0.00"
"29/06/2019 5:00:00 PM","","","1.00","0.00"
"29/06/2019 4:58:59 PM","","","0.00","0.00"
"29/06/2019 4:58:01 PM","","","1.00","0.00"
"29/06/2019 4:55:03 PM","","","0.00","0.00"
"29/06/2019 4:52:02 PM","","","1.00","0.00"
"29/06/2019 4:49:18 PM","","","0.00","0.00"
"29/06/2019 4:47:18 PM","","","1.00","0.00"
"29/06/2019 4:46:44 PM","","","0.00","0.00"
"29/06/2019 4:44:23 PM","","","1.00","0.00"
"29/06/2019 4:44:18 PM","","","0.00","0.00"
"29/06/2019 4:43:21 PM","","","1.00","0.00"
"29/06/2019 4:43:17 PM","","","0.00","0.00"
"29/06/2019 4:43:07 PM","","","1.00","0.00"
"29/06/2019 4:42:59 PM","","","0.00","0.00"
"29/06/2019 4:41:46 PM","","","1.00","0.00"
"29/06/2019 1:26:23 PM","","","0.00","0.00"
"29/06/2019 1:26:14 PM","","","1.00","0.00"
"29/06/2019 12:07:22 PM","","","0.00","0.00"
"29/06/2019 12:07:16 PM","","","1.00","0.00"
"29/06/2019 2:05:38 AM","","","0.00","0.00"
"29/06/2019 2:05:31 AM","","","1.00","0.00"
"28/06/2019 6:00:23 PM","","","0.00","0.00"
"28/06/2019 6:00:01 PM","","","1.00","0.00"
"28/06/2019 6:00:05 AM","","","1.00","1.00"
"28/06/2019 6:00:01 AM","","","0.00","1.00"
"27/06/2019 6:00:22 PM","","","0.00","0.00"
"27/06/2019 6:00:02 PM","","","1.00","0.00"
"27/06/2019 6:00:05 AM","","","1.00","1.00"
"27/06/2019 6:00:01 AM","","","0.00","1.00"
"26/06/2019 6:00:23 PM","","","0.00","0.00"
"26/06/2019 6:00:02 PM","","","1.00","0.00"
"26/06/2019 6:00:05 AM","","","1.00","1.00"
"26/06/2019 6:00:01 AM","","","0.00","1.00"
"25/06/2019 8:40:16 PM","","","0.00","0.00"
"25/06/2019 8:39:51 PM","","","1.00","0.00"
"25/06/2019 6:00:06 AM","","","1.00","1.00"
"25/06/2019 6:00:02 AM","","","0.00","1.00"
"25/06/2019 12:45:47 AM","","","0.00","0.00"
"25/06/2019 12:45:23 AM","","","1.00","0.00"
"24/06/2019 6:00:05 AM","","","1.00","1.00"
"24/06/2019 6:00:01 AM","","","0.00","1.00"
"22/06/2019 12:42:07 AM","","","0.00","0.00"
"22/06/2019 12:41:44 AM","","","1.00","0.00"
"21/06/2019 6:00:05 AM","","","1.00","1.00"
"21/06/2019 6:00:02 AM","","","0.00","1.00"
"21/06/2019 2:16:28 AM","","","0.00","0.00"
"21/06/2019 2:16:06 AM","","","1.00","0.00"
"20/06/2019 6:00:05 AM","","","1.00","1.00"
"20/06/2019 6:00:01 AM","","","0.00","1.00"
"19/06/2019 11:42:14 PM","","","0.00","0.00"
"19/06/2019 11:41:50 PM","","","1.00","0.00"
"19/06/2019 6:00:05 AM","","","1.00","1.00"
"19/06/2019 6:00:01 AM","","","0.00","1.00"
"19/06/2019 2:04:36 AM","","","0.00","0.00"
"19/06/2019 2:04:13 AM","","","1.00","0.00"
"18/06/2019 6:00:06 AM","","","1.00","1.00"
"18/06/2019 6:00:02 AM","","","0.00","1.00"
"17/06/2019 10:40:38 PM","","","0.00","0.00"
"17/06/2019 10:40:11 PM","","","1.00","0.00"
"17/06/2019 6:00:05 AM","","","1.00","1.00"
"17/06/2019 6:00:01 AM","","","0.00","1.00"
"15/06/2019 2:12:37 AM","","","0.00","0.00"
"15/06/2019 2:12:13 AM","","","1.00","0.00"
"14/06/2019 7:15:09 PM","","","1.00","1.00"
"14/06/2019 7:00:14 PM","","","0.00","1.00"
"14/06/2019 6:00:05 AM","","","1.00","1.00"
"14/06/2019 6:00:02 AM","","","0.00","1.00"
"14/06/2019 1:44:39 AM","","","0.00","0.00"
