"Timestamp","FCU-00-08   PIR Log","FCU-00-08  Enable Log","FCU-00-08   Status Log"
"28/01/2020 4:20:14 PM","0.00","0.00","0.00"
"28/01/2020 4:20:13 PM","0.00","0.00","1.00"
"28/01/2020 3:48:59 PM","0.00","1.00","1.00"
"28/01/2020 12:32:26 PM","1.00","1.00","1.00"
"28/01/2020 12:32:23 PM","1.00","1.00","0.00"
"28/01/2020 12:32:18 PM","1.00","0.00","0.00"
"28/01/2020 5:52:14 AM","0.00","0.00","0.00"
"28/01/2020 5:52:13 AM","0.00","0.00","1.00"
"28/01/2020 5:21:10 AM","0.00","1.00","1.00"
"28/01/2020 5:18:26 AM","1.00","1.00","1.00"
"28/01/2020 5:18:23 AM","1.00","1.00","0.00"
"28/01/2020 5:12:16 AM","1.00","0.00","0.00"
"28/01/2020 1:45:31 AM","0.00","0.00","0.00"
"27/01/2020 6:00:03 PM","0.00","0.00","0.00"
"27/01/2020 1:56:11 PM","0.00","1.00","1.00"
"27/01/2020 1:56:03 PM","0.00","1.00","0.00"
"27/01/2020 1:51:13 PM","0.00","0.00","0.00"
"27/01/2020 1:42:35 PM","0.00","1.00","1.00"
"27/01/2020 1:42:33 PM","0.00","1.00","0.00"
"27/01/2020 12:12:03 PM","0.00","0.00","0.00"
"27/01/2020 11:40:54 AM","0.00","1.00","1.00"
"27/01/2020 10:32:29 AM","1.00","1.00","1.00"
"27/01/2020 10:29:35 AM","0.00","1.00","1.00"
"27/01/2020 10:29:33 AM","0.00","1.00","0.00"
"27/01/2020 7:02:14 AM","0.00","0.00","0.00"
"27/01/2020 7:02:13 AM","0.00","0.00","1.00"
"27/01/2020 7:02:10 AM","0.00","1.00","1.00"
"27/01/2020 7:02:03 AM","0.00","1.00","0.00"
"27/01/2020 7:01:44 AM","0.00","0.00","0.00"
"27/01/2020 7:01:43 AM","0.00","0.00","1.00"
"27/01/2020 6:49:55 AM","0.00","1.00","1.00"
"27/01/2020 6:49:53 AM","0.00","1.00","0.00"
"27/01/2020 6:49:24 AM","0.00","0.00","0.00"
"27/01/2020 6:49:23 AM","0.00","0.00","1.00"
"27/01/2020 6:49:16 AM","0.00","1.00","1.00"
"27/01/2020 6:49:13 AM","0.00","1.00","0.00"
"27/01/2020 6:48:24 AM","0.00","0.00","0.00"
"27/01/2020 6:48:23 AM","0.00","0.00","1.00"
"27/01/2020 6:48:16 AM","0.00","1.00","1.00"
"27/01/2020 6:48:13 AM","0.00","1.00","0.00"
"26/01/2020 8:03:44 PM","0.00","0.00","0.00"
"26/01/2020 8:03:43 PM","0.00","0.00","1.00"
"26/01/2020 8:03:35 PM","0.00","1.00","1.00"
"26/01/2020 8:03:33 PM","0.00","1.00","0.00"
"26/01/2020 8:03:24 PM","0.00","0.00","0.00"
"26/01/2020 8:03:23 PM","0.00","0.00","1.00"
"26/01/2020 8:03:15 PM","0.00","1.00","1.00"
"26/01/2020 8:03:13 PM","0.00","1.00","0.00"
"26/01/2020 8:03:03 PM","0.00","0.00","0.00"
"26/01/2020 12:38:55 PM","0.00","1.00","1.00"
"26/01/2020 12:38:53 PM","0.00","1.00","0.00"
"26/01/2020 12:38:44 PM","0.00","0.00","0.00"
"26/01/2020 12:38:43 PM","0.00","0.00","1.00"
"26/01/2020 12:38:35 PM","0.00","1.00","1.00"
"26/01/2020 12:38:33 PM","0.00","1.00","0.00"
"24/01/2020 8:28:13 PM","0.00","0.00","0.00"
"24/01/2020 7:57:04 PM","0.00","1.00","1.00"
"24/01/2020 7:52:03 PM","1.00","1.00","1.00"
"24/01/2020 7:51:29 PM","0.00","1.00","1.00"
"24/01/2020 6:36:38 PM","1.00","1.00","1.00"
"24/01/2020 6:36:23 PM","0.00","1.00","1.00"
"24/01/2020 6:08:56 PM","1.00","1.00","1.00"
"24/01/2020 6:06:25 PM","0.00","1.00","1.00"
"24/01/2020 6:06:23 PM","0.00","1.00","0.00"
"24/01/2020 6:05:21 PM","0.00","0.00","0.00"
"24/01/2020 6:00:17 PM","1.00","0.00","0.00"
"24/01/2020 6:00:03 PM","0.00","0.00","0.00"
"24/01/2020 5:57:58 PM","0.00","1.00","1.00"
"24/01/2020 5:48:57 PM","1.00","1.00","1.00"
"24/01/2020 1:17:15 PM","0.00","1.00","1.00"
"24/01/2020 1:17:13 PM","0.00","1.00","0.00"
"24/01/2020 1:16:54 PM","0.00","0.00","0.00"
"24/01/2020 1:16:53 PM","0.00","0.00","1.00"
"24/01/2020 1:16:25 PM","0.00","1.00","1.00"
"24/01/2020 1:16:23 PM","0.00","1.00","0.00"
"24/01/2020 1:16:04 PM","0.00","0.00","0.00"
"24/01/2020 1:16:03 PM","0.00","0.00","1.00"
"24/01/2020 1:15:55 PM","0.00","1.00","1.00"
"24/01/2020 1:15:53 PM","0.00","1.00","0.00"
"24/01/2020 1:06:14 PM","0.00","0.00","0.00"
"24/01/2020 1:06:13 PM","0.00","0.00","1.00"
"24/01/2020 1:06:11 PM","0.00","1.00","1.00"
"24/01/2020 1:06:03 PM","0.00","1.00","0.00"
"24/01/2020 1:05:04 PM","0.00","0.00","0.00"
"24/01/2020 1:05:03 PM","0.00","0.00","1.00"
"24/01/2020 1:04:55 PM","0.00","1.00","1.00"
"24/01/2020 1:04:53 PM","0.00","1.00","0.00"
"24/01/2020 1:04:39 PM","0.00","0.00","0.00"
"24/01/2020 1:04:33 PM","0.00","0.00","1.00"
"24/01/2020 12:55:56 PM","0.00","1.00","1.00"
"24/01/2020 12:55:53 PM","0.00","1.00","0.00"
"24/01/2020 12:55:14 PM","0.00","0.00","0.00"
"24/01/2020 12:55:13 PM","0.00","0.00","1.00"
"24/01/2020 12:55:05 PM","0.00","1.00","1.00"
"24/01/2020 12:55:03 PM","0.00","1.00","0.00"
"24/01/2020 6:26:14 AM","0.00","0.00","0.00"
"24/01/2020 6:26:13 AM","0.00","0.00","1.00"
"24/01/2020 5:55:06 AM","0.00","1.00","1.00"
"24/01/2020 5:51:26 AM","1.00","1.00","1.00"
"24/01/2020 5:51:23 AM","1.00","1.00","0.00"
"24/01/2020 5:45:15 AM","1.00","0.00","0.00"
"23/01/2020 5:51:24 PM","0.00","0.00","0.00"
"23/01/2020 5:51:23 PM","0.00","0.00","1.00"
"23/01/2020 5:20:13 PM","0.00","1.00","1.00"
"23/01/2020 5:02:37 PM","1.00","1.00","1.00"
"23/01/2020 5:02:34 PM","0.00","1.00","1.00"
"23/01/2020 4:52:06 PM","1.00","1.00","1.00"
"23/01/2020 4:52:03 PM","1.00","1.00","0.00"
"23/01/2020 4:52:00 PM","1.00","0.00","0.00"
"23/01/2020 3:18:24 PM","0.00","0.00","0.00"
"23/01/2020 3:18:23 PM","0.00","0.00","1.00"
"23/01/2020 2:47:17 PM","0.00","1.00","1.00"
"23/01/2020 2:42:26 PM","1.00","1.00","1.00"
"23/01/2020 2:42:23 PM","1.00","1.00","0.00"
"23/01/2020 2:42:15 PM","1.00","0.00","0.00"
"23/01/2020 2:19:14 PM","0.00","0.00","0.00"
"23/01/2020 2:19:13 PM","0.00","0.00","1.00"
"23/01/2020 1:48:04 PM","0.00","1.00","1.00"
"23/01/2020 11:38:25 AM","1.00","1.00","1.00"
"23/01/2020 11:34:26 AM","0.00","1.00","1.00"
"23/01/2020 11:29:21 AM","1.00","1.00","1.00"
"23/01/2020 10:59:15 AM","0.00","1.00","1.00"
"23/01/2020 10:26:00 AM","1.00","1.00","1.00"
"23/01/2020 10:00:37 AM","0.00","1.00","1.00"
"23/01/2020 9:47:46 AM","1.00","1.00","1.00"
"23/01/2020 9:47:43 AM","1.00","1.00","0.00"
"23/01/2020 9:47:42 AM","1.00","0.00","0.00"
"23/01/2020 6:03:34 AM","0.00","0.00","0.00"
"23/01/2020 6:03:33 AM","0.00","0.00","1.00"
"23/01/2020 5:32:22 AM","0.00","1.00","1.00"
"23/01/2020 5:30:16 AM","1.00","1.00","1.00"
"23/01/2020 5:30:13 AM","1.00","1.00","0.00"
"23/01/2020 5:24:07 AM","1.00","0.00","0.00"
"22/01/2020 6:00:04 PM","0.00","0.00","0.00"
"22/01/2020 6:00:03 PM","0.00","0.00","1.00"
"22/01/2020 5:44:24 PM","0.00","1.00","1.00"
"22/01/2020 3:45:20 PM","1.00","1.00","1.00"
"22/01/2020 3:43:30 PM","0.00","1.00","1.00"
"22/01/2020 3:34:55 PM","1.00","1.00","1.00"
"22/01/2020 3:07:18 PM","0.00","1.00","1.00"
"22/01/2020 3:02:16 PM","1.00","1.00","1.00"
"22/01/2020 10:42:45 AM","0.00","1.00","1.00"
"22/01/2020 10:42:43 AM","0.00","1.00","0.00"
"22/01/2020 10:42:34 AM","0.00","0.00","0.00"
"22/01/2020 10:42:33 AM","0.00","0.00","1.00"
"22/01/2020 10:42:26 AM","0.00","1.00","1.00"
"22/01/2020 10:42:23 AM","0.00","1.00","0.00"
"22/01/2020 6:10:24 AM","0.00","0.00","0.00"
"22/01/2020 6:10:23 AM","0.00","0.00","1.00"
"22/01/2020 5:39:13 AM","0.00","1.00","1.00"
"22/01/2020 5:35:26 AM","1.00","1.00","1.00"
"22/01/2020 5:35:23 AM","1.00","1.00","0.00"
"22/01/2020 5:29:15 AM","1.00","0.00","0.00"
"21/01/2020 8:21:03 PM","0.00","0.00","0.00"
"21/01/2020 7:50:02 PM","0.00","1.00","1.00"
"21/01/2020 6:08:26 PM","1.00","1.00","1.00"
"21/01/2020 6:06:08 PM","0.00","1.00","1.00"
"21/01/2020 6:06:03 PM","0.00","1.00","0.00"
"21/01/2020 6:05:22 PM","0.00","0.00","0.00"
"21/01/2020 6:00:04 PM","1.00","0.00","0.00"
"21/01/2020 6:00:03 PM","1.00","0.00","1.00"
"21/01/2020 5:53:41 PM","1.00","1.00","1.00"
"21/01/2020 5:53:15 PM","0.00","1.00","1.00"
"21/01/2020 5:39:07 PM","1.00","1.00","1.00"
"21/01/2020 5:38:21 PM","0.00","1.00","1.00"
"21/01/2020 5:30:42 PM","1.00","1.00","1.00"
"21/01/2020 5:30:11 PM","0.00","1.00","1.00"
"21/01/2020 5:21:21 PM","1.00","1.00","1.00"
"21/01/2020 5:13:30 PM","0.00","1.00","1.00"
"21/01/2020 5:08:28 PM","1.00","1.00","1.00"
"21/01/2020 4:52:31 PM","0.00","1.00","1.00"
"21/01/2020 4:47:30 PM","1.00","1.00","1.00"
"21/01/2020 4:41:48 PM","0.00","1.00","1.00"
"21/01/2020 4:35:36 PM","1.00","1.00","1.00"
"21/01/2020 4:35:33 PM","1.00","1.00","0.00"
"21/01/2020 4:35:30 PM","1.00","0.00","0.00"
"21/01/2020 2:29:44 PM","0.00","0.00","0.00"
"21/01/2020 2:29:43 PM","0.00","0.00","1.00"
"21/01/2020 1:58:30 PM","0.00","1.00","1.00"
"21/01/2020 1:51:26 PM","1.00","1.00","1.00"
"21/01/2020 1:51:23 PM","1.00","1.00","0.00"
"21/01/2020 1:51:22 PM","1.00","0.00","0.00"
"21/01/2020 1:09:14 PM","0.00","0.00","0.00"
"21/01/2020 1:09:13 PM","0.00","0.00","1.00"
"21/01/2020 12:38:06 PM","0.00","1.00","1.00"
"21/01/2020 12:01:46 PM","1.00","1.00","1.00"
"21/01/2020 12:01:43 PM","1.00","1.00","0.00"
"21/01/2020 12:01:37 PM","1.00","0.00","0.00"
"21/01/2020 7:11:14 AM","0.00","0.00","0.00"
"21/01/2020 7:11:13 AM","0.00","0.00","1.00"
"21/01/2020 6:40:05 AM","0.00","1.00","1.00"
"21/01/2020 6:14:05 AM","1.00","1.00","1.00"
"21/01/2020 5:54:23 AM","0.00","1.00","1.00"
"21/01/2020 5:43:06 AM","1.00","1.00","1.00"
"21/01/2020 5:43:03 AM","1.00","1.00","0.00"
"21/01/2020 5:36:57 AM","1.00","0.00","0.00"
"20/01/2020 7:12:04 PM","0.00","0.00","0.00"
"20/01/2020 7:12:03 PM","0.00","0.00","1.00"
"20/01/2020 6:40:57 PM","0.00","1.00","1.00"
"20/01/2020 6:06:05 PM","1.00","1.00","1.00"
"20/01/2020 6:06:03 PM","1.00","1.00","0.00"
"20/01/2020 6:00:04 PM","1.00","0.00","0.00"
"20/01/2020 6:00:03 PM","1.00","0.00","1.00"
"20/01/2020 12:53:56 PM","1.00","1.00","1.00"
"20/01/2020 12:53:53 PM","1.00","1.00","0.00"
"20/01/2020 12:53:48 PM","1.00","0.00","0.00"
"20/01/2020 12:20:14 PM","0.00","0.00","0.00"
"20/01/2020 12:20:13 PM","0.00","0.00","1.00"
"20/01/2020 11:49:04 AM","0.00","1.00","1.00"
"20/01/2020 11:43:17 AM","1.00","1.00","1.00"
"20/01/2020 11:40:19 AM","0.00","1.00","1.00"
"20/01/2020 10:44:26 AM","1.00","1.00","1.00"
"20/01/2020 10:44:23 AM","1.00","1.00","0.00"
"20/01/2020 10:44:16 AM","1.00","0.00","0.00"
"20/01/2020 6:44:04 AM","0.00","0.00","0.00"
"20/01/2020 6:44:03 AM","0.00","0.00","1.00"
"20/01/2020 6:12:57 AM","0.00","1.00","1.00"
"20/01/2020 6:00:06 AM","1.00","1.00","1.00"
"20/01/2020 6:00:03 AM","1.00","1.00","0.00"
"20/01/2020 5:54:21 AM","1.00","0.00","0.00"
"17/01/2020 5:38:14 PM","0.00","0.00","0.00"
"17/01/2020 5:38:13 PM","0.00","0.00","1.00"
"17/01/2020 5:07:07 PM","0.00","1.00","1.00"
"17/01/2020 4:48:27 PM","1.00","1.00","1.00"
"17/01/2020 4:36:16 PM","0.00","1.00","1.00"
"17/01/2020 4:16:43 PM","1.00","1.00","1.00"
"17/01/2020 4:12:17 PM","0.00","1.00","1.00"
"17/01/2020 3:49:36 PM","1.00","1.00","1.00"
"17/01/2020 3:44:32 PM","0.00","1.00","1.00"
"17/01/2020 3:12:37 PM","1.00","1.00","1.00"
"17/01/2020 3:11:51 PM","0.00","1.00","1.00"
"17/01/2020 2:52:52 PM","1.00","1.00","1.00"
"17/01/2020 2:39:27 PM","0.00","1.00","1.00"
"17/01/2020 2:29:25 PM","1.00","1.00","1.00"
"17/01/2020 2:29:05 PM","0.00","1.00","1.00"
"17/01/2020 2:23:36 PM","1.00","1.00","1.00"
"17/01/2020 2:23:34 PM","0.00","1.00","1.00"
"17/01/2020 2:02:25 PM","1.00","1.00","1.00"
"17/01/2020 2:02:23 PM","1.00","1.00","0.00"
"17/01/2020 2:02:18 PM","1.00","0.00","0.00"
"17/01/2020 11:08:04 AM","0.00","0.00","0.00"
"17/01/2020 11:08:03 AM","0.00","0.00","1.00"
"17/01/2020 10:36:49 AM","0.00","1.00","1.00"
"17/01/2020 10:00:24 AM","1.00","1.00","1.00"
"17/01/2020 9:52:34 AM","0.00","1.00","1.00"
"17/01/2020 8:25:36 AM","1.00","1.00","1.00"
"17/01/2020 8:25:33 AM","1.00","1.00","0.00"
"17/01/2020 8:25:32 AM","1.00","0.00","0.00"
"17/01/2020 6:35:34 AM","0.00","0.00","0.00"
"17/01/2020 6:35:33 AM","0.00","0.00","1.00"
"17/01/2020 6:04:19 AM","0.00","1.00","1.00"
"17/01/2020 6:00:06 AM","1.00","1.00","1.00"
"17/01/2020 6:00:03 AM","1.00","1.00","0.00"
"17/01/2020 5:56:29 AM","1.00","0.00","0.00"
"16/01/2020 3:54:39 PM","0.00","0.00","0.00"
"16/01/2020 3:54:33 PM","0.00","0.00","1.00"
"16/01/2020 3:23:23 PM","0.00","1.00","1.00"
"16/01/2020 2:24:00 PM","1.00","1.00","1.00"
"16/01/2020 1:55:31 PM","0.00","1.00","1.00"
"16/01/2020 1:49:55 PM","1.00","1.00","1.00"
"16/01/2020 1:49:53 PM","1.00","1.00","0.00"
"16/01/2020 1:49:46 PM","1.00","0.00","0.00"
"16/01/2020 12:43:04 PM","0.00","0.00","0.00"
"16/01/2020 12:43:03 PM","0.00","0.00","1.00"
"16/01/2020 12:11:49 PM","0.00","1.00","1.00"
"16/01/2020 12:05:15 PM","1.00","1.00","1.00"
"16/01/2020 12:04:26 PM","0.00","1.00","1.00"
"16/01/2020 11:58:44 AM","1.00","1.00","1.00"
"16/01/2020 11:57:33 AM","0.00","1.00","1.00"
"16/01/2020 11:54:42 AM","1.00","1.00","1.00"
"16/01/2020 11:52:31 AM","1.00","1.00","1.00"
"16/01/2020 11:52:02 AM","0.00","1.00","1.00"
"16/01/2020 11:43:19 AM","0.00","1.00","1.00"
"16/01/2020 11:38:15 AM","1.00","1.00","1.00"
"16/01/2020 11:38:13 AM","1.00","1.00","0.00"
"16/01/2020 11:38:04 AM","1.00","0.00","0.00"
"16/01/2020 6:06:55 AM","0.00","0.00","0.00"
"16/01/2020 6:06:53 AM","0.00","0.00","1.00"
"16/01/2020 5:35:48 AM","0.00","1.00","1.00"
"16/01/2020 5:35:26 AM","1.00","1.00","1.00"
"16/01/2020 5:35:23 AM","1.00","1.00","0.00"
"16/01/2020 5:29:18 AM","1.00","0.00","0.00"
"15/01/2020 7:38:04 PM","0.00","0.00","0.00"
"15/01/2020 7:38:03 PM","0.00","0.00","1.00"
"15/01/2020 7:07:01 PM","0.00","1.00","1.00"
"15/01/2020 6:07:26 PM","1.00","1.00","1.00"
"15/01/2020 6:07:23 PM","1.00","1.00","0.00"
"15/01/2020 6:01:20 PM","1.00","0.00","0.00"
"15/01/2020 6:00:04 PM","0.00","0.00","0.00"
"15/01/2020 6:00:03 PM","0.00","0.00","1.00"
"15/01/2020 2:08:12 PM","0.00","1.00","1.00"
"15/01/2020 1:48:45 PM","0.00","1.00","1.00"
"15/01/2020 1:48:43 PM","0.00","1.00","0.00"
"15/01/2020 1:31:34 PM","0.00","0.00","0.00"
"15/01/2020 1:31:33 PM","0.00","0.00","1.00"
"15/01/2020 1:00:26 PM","0.00","1.00","1.00"
"15/01/2020 12:54:31 PM","1.00","1.00","1.00"
"15/01/2020 12:41:12 PM","0.00","1.00","1.00"
"15/01/2020 12:35:59 PM","1.00","1.00","1.00"
"15/01/2020 12:07:36 PM","0.00","1.00","1.00"
"15/01/2020 12:07:33 PM","0.00","1.00","0.00"
"15/01/2020 11:59:54 AM","0.00","0.00","0.00"
"15/01/2020 11:59:53 AM","0.00","0.00","1.00"
"15/01/2020 11:33:07 AM","0.00","1.00","1.00"
"15/01/2020 11:32:18 AM","0.00","1.00","1.00"
"15/01/2020 11:28:44 AM","0.00","1.00","1.00"
"15/01/2020 11:24:52 AM","1.00","1.00","1.00"
"15/01/2020 11:18:29 AM","1.00","1.00","1.00"
"15/01/2020 10:47:55 AM","0.00","1.00","1.00"
"15/01/2020 10:47:53 AM","0.00","1.00","0.00"
"15/01/2020 10:14:34 AM","0.00","0.00","0.00"
"15/01/2020 10:14:33 AM","0.00","0.00","1.00"
"15/01/2020 9:43:22 AM","0.00","1.00","1.00"
"15/01/2020 9:15:45 AM","1.00","1.00","1.00"
"15/01/2020 9:15:43 AM","1.00","1.00","0.00"
"15/01/2020 9:15:36 AM","1.00","0.00","0.00"
"15/01/2020 7:38:54 AM","0.00","0.00","0.00"
"15/01/2020 7:38:53 AM","0.00","0.00","1.00"
"15/01/2020 7:07:45 AM","0.00","1.00","1.00"
"15/01/2020 7:02:55 AM","1.00","1.00","1.00"
"15/01/2020 7:02:53 AM","1.00","1.00","0.00"
"15/01/2020 7:02:43 AM","1.00","0.00","0.00"
"15/01/2020 6:14:44 AM","0.00","0.00","0.00"
"15/01/2020 6:14:43 AM","0.00","0.00","1.00"
"15/01/2020 5:43:33 AM","0.00","1.00","1.00"
"15/01/2020 5:41:36 AM","1.00","1.00","1.00"
"15/01/2020 5:41:33 AM","1.00","1.00","0.00"
"15/01/2020 5:35:25 AM","1.00","0.00","0.00"
"14/01/2020 5:45:44 PM","0.00","0.00","0.00"
"14/01/2020 5:45:43 PM","0.00","0.00","1.00"
"14/01/2020 5:14:30 PM","0.00","1.00","1.00"
"14/01/2020 4:14:25 PM","1.00","1.00","1.00"
"14/01/2020 4:14:23 PM","1.00","1.00","0.00"
"14/01/2020 3:54:14 PM","0.00","0.00","0.00"
"14/01/2020 3:54:13 PM","0.00","0.00","1.00"
"14/01/2020 3:23:04 PM","0.00","1.00","1.00"
"14/01/2020 12:38:39 PM","1.00","1.00","1.00"
"14/01/2020 12:33:13 PM","0.00","1.00","1.00"
"14/01/2020 12:23:05 PM","1.00","1.00","1.00"
"14/01/2020 12:23:03 PM","1.00","1.00","0.00"
"14/01/2020 12:23:02 PM","1.00","0.00","0.00"
"14/01/2020 11:34:24 AM","0.00","0.00","0.00"
"14/01/2020 11:34:23 AM","0.00","0.00","1.00"
"14/01/2020 11:03:10 AM","0.00","1.00","1.00"
"14/01/2020 8:54:56 AM","1.00","1.00","1.00"
"14/01/2020 8:54:53 AM","1.00","1.00","0.00"
"14/01/2020 8:54:49 AM","1.00","0.00","0.00"
"14/01/2020 6:25:54 AM","0.00","0.00","0.00"
"14/01/2020 6:25:53 AM","0.00","0.00","1.00"
"14/01/2020 5:54:40 AM","0.00","1.00","1.00"
"14/01/2020 5:53:56 AM","1.00","1.00","1.00"
"14/01/2020 5:53:53 AM","1.00","1.00","0.00"
"14/01/2020 5:47:48 AM","1.00","0.00","0.00"
"13/01/2020 6:00:04 PM","0.00","0.00","0.00"
"13/01/2020 6:00:03 PM","0.00","0.00","1.00"
"13/01/2020 5:21:26 PM","0.00","1.00","1.00"
"13/01/2020 5:21:23 PM","0.00","1.00","0.00"
"13/01/2020 4:24:44 PM","0.00","0.00","0.00"
"13/01/2020 4:24:43 PM","0.00","0.00","1.00"
"13/01/2020 3:53:32 PM","0.00","1.00","1.00"
"13/01/2020 3:48:11 PM","1.00","1.00","1.00"
"13/01/2020 3:48:03 PM","1.00","1.00","0.00"
"13/01/2020 3:48:00 PM","1.00","0.00","0.00"
"13/01/2020 2:58:24 PM","0.00","0.00","0.00"
"13/01/2020 2:58:23 PM","0.00","0.00","1.00"
"13/01/2020 2:27:12 PM","0.00","1.00","1.00"
"13/01/2020 12:58:04 PM","1.00","1.00","1.00"
"13/01/2020 12:34:58 PM","0.00","1.00","1.00"
"13/01/2020 12:01:25 PM","1.00","1.00","1.00"
"13/01/2020 12:01:23 PM","1.00","1.00","0.00"
"13/01/2020 12:01:17 PM","1.00","0.00","0.00"
"13/01/2020 7:13:04 AM","0.00","0.00","0.00"
"13/01/2020 7:13:03 AM","0.00","0.00","1.00"
"13/01/2020 6:54:14 AM","0.00","1.00","1.00"
"13/01/2020 6:41:55 AM","0.00","1.00","1.00"
"13/01/2020 6:33:19 AM","1.00","1.00","1.00"
"13/01/2020 6:00:05 AM","0.00","1.00","1.00"
"13/01/2020 6:00:03 AM","0.00","1.00","0.00"
"10/01/2020 4:40:24 PM","0.00","0.00","0.00"
"10/01/2020 4:40:23 PM","0.00","0.00","1.00"
"10/01/2020 4:09:11 PM","0.00","1.00","1.00"
"10/01/2020 3:32:54 PM","1.00","1.00","1.00"
"10/01/2020 3:30:51 PM","0.00","1.00","1.00"
"10/01/2020 3:13:57 PM","1.00","1.00","1.00"
"10/01/2020 12:19:51 PM","0.00","1.00","1.00"
"10/01/2020 11:23:31 AM","0.00","1.00","1.00"
"10/01/2020 10:32:10 AM","0.00","1.00","1.00"
"10/01/2020 10:08:19 AM","0.00","1.00","1.00"
"10/01/2020 10:03:44 AM","0.00","1.00","1.00"
"10/01/2020 10:02:05 AM","0.00","1.00","1.00"
"10/01/2020 10:01:13 AM","0.00","1.00","1.00"
"10/01/2020 9:59:12 AM","0.00","1.00","1.00"
"10/01/2020 9:59:11 AM","0.00","1.00","0.00"
"10/01/2020 9:44:44 AM","0.00","1.00","1.00"
"10/01/2020 9:44:07 AM","0.00","1.00","1.00"
"10/01/2020 9:22:21 AM","0.00","1.00","1.00"
"10/01/2020 9:20:57 AM","0.00","1.00","1.00"
"10/01/2020 9:20:56 AM","0.00","1.00","0.00"
"10/01/2020 9:05:16 AM","0.00","1.00","1.00"
"10/01/2020 9:05:13 AM","0.00","1.00","0.00"
"10/01/2020 6:16:44 AM","0.00","0.00","0.00"
"10/01/2020 6:16:43 AM","0.00","0.00","1.00"
"10/01/2020 5:45:35 AM","0.00","1.00","1.00"
"10/01/2020 5:44:36 AM","1.00","1.00","1.00"
"10/01/2020 5:44:33 AM","1.00","1.00","0.00"
"10/01/2020 5:38:33 AM","1.00","0.00","0.00"
"9/01/2020 6:00:04 PM","0.00","0.00","0.00"
"9/01/2020 6:00:03 PM","0.00","0.00","1.00"
"9/01/2020 5:59:52 PM","0.00","1.00","1.00"
"9/01/2020 5:59:30 PM","0.00","1.00","1.00"
"9/01/2020 5:59:11 PM","0.00","1.00","1.00"
"9/01/2020 5:56:25 PM","0.00","1.00","1.00"
"9/01/2020 5:56:18 PM","0.00","1.00","1.00"
"9/01/2020 5:56:17 PM","0.00","1.00","0.00"
"9/01/2020 5:56:16 PM","0.00","1.00","1.00"
"9/01/2020 5:55:52 PM","0.00","1.00","1.00"
"9/01/2020 5:55:34 PM","0.00","1.00","1.00"
"9/01/2020 5:54:52 PM","0.00","1.00","1.00"
"9/01/2020 5:52:15 PM","0.00","1.00","1.00"
"9/01/2020 5:51:53 PM","0.00","1.00","1.00"
"9/01/2020 5:50:17 PM","0.00","1.00","1.00"
"9/01/2020 3:39:23 PM","0.00","1.00",""
"9/01/2020 2:51:23 PM","0.00","0.00",""
"9/01/2020 2:20:16 PM","0.00","1.00",""
"9/01/2020 1:49:51 PM","1.00","1.00",""
"9/01/2020 12:56:53 PM","0.00","1.00",""
"9/01/2020 12:51:33 PM","0.00","0.00",""
"9/01/2020 12:40:13 PM","0.00","1.00",""
"9/01/2020 11:42:53 AM","0.00","0.00",""
"9/01/2020 11:11:38 AM","0.00","1.00",""
"9/01/2020 11:06:37 AM","1.00","1.00",""
"9/01/2020 10:37:57 AM","0.00","1.00",""
"9/01/2020 10:32:32 AM","1.00","1.00",""
"9/01/2020 9:26:23 AM","0.00","1.00",""
"9/01/2020 6:33:23 AM","0.00","0.00",""
"9/01/2020 6:02:10 AM","0.00","1.00",""
"9/01/2020 5:58:33 AM","1.00","1.00",""
"9/01/2020 5:52:28 AM","1.00","0.00",""
"8/01/2020 6:00:03 PM","0.00","0.00",""
"8/01/2020 5:22:33 PM","0.00","1.00",""
"8/01/2020 2:26:43 PM","0.00","0.00",""
"8/01/2020 1:55:37 PM","0.00","1.00",""
"8/01/2020 11:24:13 AM","1.00","1.00",""
"8/01/2020 11:24:04 AM","1.00","0.00",""
"8/01/2020 11:03:43 AM","0.00","0.00",""
"8/01/2020 10:32:33 AM","0.00","1.00",""
"8/01/2020 10:26:52 AM","1.00","1.00",""
"8/01/2020 10:19:27 AM","0.00","1.00",""
"8/01/2020 8:32:53 AM","1.00","1.00",""
"8/01/2020 8:32:46 AM","1.00","0.00",""
"8/01/2020 6:35:43 AM","0.00","0.00",""
"8/01/2020 6:04:33 AM","0.00","1.00",""
"8/01/2020 6:00:03 AM","1.00","1.00",""
"8/01/2020 5:56:20 AM","1.00","0.00",""
"7/01/2020 3:34:33 PM","0.00","0.00",""
"7/01/2020 3:03:27 PM","0.00","1.00",""
"7/01/2020 10:44:13 AM","1.00","1.00",""
"7/01/2020 10:44:04 AM","1.00","0.00",""
"7/01/2020 5:00:23 AM","0.00","0.00",""
"7/01/2020 4:29:20 AM","0.00","1.00",""
"7/01/2020 4:27:03 AM","1.00","1.00",""
"7/01/2020 4:20:57 AM","1.00","0.00",""
"6/01/2020 2:35:53 PM","0.00","0.00",""
"6/01/2020 2:04:42 PM","0.00","1.00",""
"6/01/2020 10:39:03 AM","1.00","1.00",""
"6/01/2020 10:38:54 AM","1.00","0.00",""
"6/01/2020 10:15:43 AM","0.00","0.00",""
"6/01/2020 9:44:29 AM","0.00","1.00",""
"6/01/2020 9:38:44 AM","1.00","1.00",""
