"Timestamp","AHU_B1_02-PIR2 Log","AHU_B1_02-Sts Log","AHU_B1_02-Enable Log"
"8/02/2020 5:45:09 PM","","0.00","0.00"
"8/02/2020 5:44:49 PM","","1.00","0.00"
"8/02/2020 5:37:03 PM","","0.00","0.00"
"8/02/2020 5:36:02 PM","","1.00","0.00"
"8/02/2020 5:33:20 PM","","0.00","0.00"
"8/02/2020 5:33:11 PM","","1.00","0.00"
"8/02/2020 5:30:25 PM","","0.00","0.00"
"8/02/2020 5:30:16 PM","","1.00","0.00"
"8/02/2020 5:30:04 PM","","0.00","0.00"
"8/02/2020 5:29:40 PM","","1.00","0.00"
"8/02/2020 5:28:43 PM","","0.00","0.00"
"8/02/2020 5:28:37 PM","","1.00","0.00"
"8/02/2020 5:22:57 PM","","0.00","0.00"
"8/02/2020 5:22:38 PM","","1.00","0.00"
"8/02/2020 5:17:21 PM","","0.00","0.00"
"8/02/2020 5:17:14 PM","","1.00","0.00"
"8/02/2020 5:03:26 PM","","0.00","0.00"
"8/02/2020 5:03:00 PM","","1.00","0.00"
"8/02/2020 5:00:20 PM","","0.00","0.00"
"8/02/2020 4:59:29 PM","","1.00","0.00"
"8/02/2020 4:58:24 PM","","0.00","0.00"
"8/02/2020 4:58:04 PM","","1.00","0.00"
"8/02/2020 4:57:05 PM","","0.00","0.00"
"8/02/2020 4:53:21 PM","","1.00","0.00"
"8/02/2020 4:53:09 PM","","0.00","0.00"
"8/02/2020 4:52:56 PM","","1.00","0.00"
"8/02/2020 4:52:40 PM","","0.00","0.00"
"8/02/2020 4:52:23 PM","","1.00","0.00"
"8/02/2020 4:39:06 PM","","0.00","0.00"
"8/02/2020 4:38:35 PM","","1.00","0.00"
"8/02/2020 4:35:37 PM","","0.00","0.00"
"8/02/2020 4:35:33 PM","","1.00","0.00"
"8/02/2020 4:29:02 PM","","0.00","0.00"
"8/02/2020 4:28:37 PM","","1.00","0.00"
"8/02/2020 4:28:09 PM","","0.00","0.00"
"8/02/2020 4:27:09 PM","","1.00","0.00"
"8/02/2020 4:20:41 PM","","0.00","0.00"
"8/02/2020 4:20:37 PM","","1.00","0.00"
"8/02/2020 4:20:16 PM","","0.00","0.00"
"8/02/2020 4:20:06 PM","","1.00","0.00"
"8/02/2020 3:54:34 PM","","0.00","0.00"
"8/02/2020 3:53:22 PM","","1.00","0.00"
"8/02/2020 3:45:49 PM","","0.00","0.00"
"8/02/2020 3:45:04 PM","","1.00","0.00"
"8/02/2020 3:41:34 PM","","0.00","0.00"
"8/02/2020 3:41:23 PM","","1.00","0.00"
"8/02/2020 3:33:46 PM","","0.00","0.00"
"8/02/2020 3:33:37 PM","","1.00","0.00"
"8/02/2020 3:28:56 PM","","0.00","0.00"
"8/02/2020 3:28:46 PM","","1.00","0.00"
"8/02/2020 3:24:25 PM","","0.00","0.00"
"8/02/2020 3:21:31 PM","","1.00","0.00"
"8/02/2020 3:19:51 PM","","0.00","0.00"
"8/02/2020 3:19:43 PM","","1.00","0.00"
"8/02/2020 3:18:28 PM","","0.00","0.00"
"8/02/2020 3:18:12 PM","","1.00","0.00"
"8/02/2020 3:18:02 PM","","0.00","0.00"
"8/02/2020 3:17:27 PM","","1.00","0.00"
"8/02/2020 3:09:34 PM","","0.00","0.00"
"8/02/2020 3:08:38 PM","","1.00","0.00"
"8/02/2020 3:05:50 PM","","0.00","0.00"
"8/02/2020 3:04:55 PM","","1.00","0.00"
"8/02/2020 2:48:49 PM","","0.00","0.00"
"8/02/2020 2:48:40 PM","","1.00","0.00"
"8/02/2020 2:30:14 PM","","0.00","0.00"
"8/02/2020 2:28:18 PM","","1.00","0.00"
"8/02/2020 2:21:51 PM","","0.00","0.00"
"8/02/2020 2:21:46 PM","","1.00","0.00"
"8/02/2020 2:21:33 PM","","0.00","0.00"
"8/02/2020 2:21:24 PM","","1.00","0.00"
"8/02/2020 2:20:25 PM","","0.00","0.00"
"8/02/2020 2:18:56 PM","","1.00","0.00"
"8/02/2020 2:18:06 PM","","0.00","0.00"
"8/02/2020 2:18:00 PM","","1.00","0.00"
"8/02/2020 2:16:38 PM","","0.00","0.00"
"8/02/2020 2:15:03 PM","","1.00","0.00"
"8/02/2020 2:14:08 PM","","0.00","0.00"
"8/02/2020 2:13:57 PM","","1.00","0.00"
"8/02/2020 2:13:38 PM","","0.00","0.00"
"8/02/2020 2:13:01 PM","","1.00","0.00"
"8/02/2020 2:09:56 PM","","0.00","0.00"
"8/02/2020 2:09:44 PM","","1.00","0.00"
"8/02/2020 2:09:09 PM","","0.00","0.00"
"8/02/2020 2:08:28 PM","","1.00","0.00"
"8/02/2020 2:07:45 PM","","0.00","0.00"
"8/02/2020 2:07:39 PM","","1.00","0.00"
"8/02/2020 2:03:42 PM","","0.00","0.00"
"8/02/2020 2:01:38 PM","","1.00","0.00"
"8/02/2020 1:55:18 PM","","0.00","0.00"
"8/02/2020 1:54:54 PM","","1.00","0.00"
"8/02/2020 1:48:33 PM","","0.00","0.00"
"8/02/2020 1:48:19 PM","","1.00","0.00"
"8/02/2020 1:48:00 PM","","0.00","0.00"
"8/02/2020 1:47:49 PM","","1.00","0.00"
"8/02/2020 1:42:15 PM","","0.00","0.00"
"8/02/2020 1:42:03 PM","","1.00","0.00"
"8/02/2020 1:41:34 PM","","0.00","0.00"
"8/02/2020 1:41:29 PM","","1.00","0.00"
"8/02/2020 1:39:46 PM","","0.00","0.00"
"8/02/2020 1:39:29 PM","","1.00","0.00"
"8/02/2020 1:38:07 PM","","0.00","0.00"
"8/02/2020 1:37:53 PM","","1.00","0.00"
"8/02/2020 1:36:16 PM","","0.00","0.00"
"8/02/2020 1:34:39 PM","","1.00","0.00"
"8/02/2020 1:31:37 PM","","0.00","0.00"
"8/02/2020 1:31:02 PM","","1.00","0.00"
"8/02/2020 1:30:47 PM","","0.00","0.00"
"8/02/2020 1:30:37 PM","","1.00","0.00"
"8/02/2020 1:30:01 PM","","0.00","0.00"
"8/02/2020 1:28:58 PM","","1.00","0.00"
"8/02/2020 1:27:33 PM","","0.00","0.00"
"8/02/2020 1:26:53 PM","","1.00","0.00"
"8/02/2020 1:25:18 PM","","0.00","0.00"
"8/02/2020 1:24:45 PM","","1.00","0.00"
"8/02/2020 1:23:39 PM","","0.00","0.00"
"8/02/2020 1:22:52 PM","","1.00","0.00"
"8/02/2020 1:21:53 PM","","0.00","0.00"
"8/02/2020 1:21:44 PM","","1.00","0.00"
"8/02/2020 1:19:56 PM","","0.00","0.00"
"8/02/2020 1:19:03 PM","","1.00","0.00"
"8/02/2020 1:15:12 PM","","0.00","0.00"
"8/02/2020 1:14:50 PM","","1.00","0.00"
"8/02/2020 1:14:00 PM","","0.00","0.00"
"8/02/2020 1:12:29 PM","","1.00","0.00"
"8/02/2020 1:12:18 PM","","0.00","0.00"
"8/02/2020 1:11:59 PM","","1.00","0.00"
"8/02/2020 1:10:24 PM","","0.00","0.00"
"8/02/2020 1:09:08 PM","","1.00","0.00"
"8/02/2020 1:08:44 PM","","0.00","0.00"
"8/02/2020 1:07:26 PM","","1.00","0.00"
"8/02/2020 1:07:19 PM","","0.00","0.00"
"8/02/2020 1:06:58 PM","","1.00","0.00"
"8/02/2020 12:57:41 PM","","0.00","0.00"
"8/02/2020 12:57:16 PM","","1.00","0.00"
"8/02/2020 12:52:40 PM","","0.00","0.00"
"8/02/2020 12:51:28 PM","","1.00","0.00"
"8/02/2020 12:51:15 PM","","0.00","0.00"
"8/02/2020 12:50:52 PM","","1.00","0.00"
"8/02/2020 12:50:39 PM","","0.00","0.00"
"8/02/2020 12:50:15 PM","","1.00","0.00"
"8/02/2020 12:49:46 PM","","0.00","0.00"
"8/02/2020 12:49:12 PM","","1.00","0.00"
"8/02/2020 12:47:29 PM","","0.00","0.00"
"8/02/2020 12:47:04 PM","","1.00","0.00"
"8/02/2020 12:46:08 PM","","0.00","0.00"
"8/02/2020 12:45:58 PM","","1.00","0.00"
"8/02/2020 12:44:54 PM","","0.00","0.00"
"8/02/2020 12:44:49 PM","","1.00","0.00"
"8/02/2020 12:43:43 PM","","0.00","0.00"
"8/02/2020 12:43:02 PM","","1.00","0.00"
"8/02/2020 12:29:55 PM","","0.00","0.00"
"8/02/2020 12:29:34 PM","","1.00","0.00"
"8/02/2020 12:28:27 PM","","0.00","0.00"
"8/02/2020 12:27:49 PM","","1.00","0.00"
"8/02/2020 12:24:11 PM","","0.00","0.00"
"8/02/2020 12:21:22 PM","","1.00","0.00"
"8/02/2020 12:20:56 PM","","0.00","0.00"
"8/02/2020 12:20:37 PM","","1.00","0.00"
"8/02/2020 12:05:35 PM","","0.00","0.00"
"8/02/2020 12:04:21 PM","","1.00","0.00"
"8/02/2020 11:54:46 AM","","0.00","0.00"
"8/02/2020 11:54:26 AM","","1.00","0.00"
"8/02/2020 11:47:08 AM","","0.00","0.00"
"8/02/2020 11:46:29 AM","","1.00","0.00"
"8/02/2020 11:17:26 AM","","0.00","0.00"
"8/02/2020 11:14:27 AM","","1.00","0.00"
"8/02/2020 10:42:37 AM","","0.00","0.00"
"8/02/2020 10:40:09 AM","","1.00","0.00"
"8/02/2020 10:35:13 AM","","0.00","0.00"
"8/02/2020 10:31:00 AM","","1.00","0.00"
"8/02/2020 10:30:35 AM","","0.00","0.00"
"8/02/2020 10:28:47 AM","","1.00","0.00"
"8/02/2020 9:52:13 AM","","0.00","0.00"
"8/02/2020 9:51:32 AM","","1.00","0.00"
"7/02/2020 6:37:57 PM","","0.00","0.00"
"7/02/2020 6:37:39 PM","","1.00","0.00"
"7/02/2020 6:03:52 AM","","1.00","1.00"
"7/02/2020 6:00:01 AM","","0.00","1.00"
"6/02/2020 6:34:58 PM","","0.00","0.00"
"6/02/2020 6:31:57 PM","","1.00","0.00"
"6/02/2020 6:05:38 AM","","1.00","1.00"
"6/02/2020 6:00:02 AM","","0.00","1.00"
"5/02/2020 6:00:10 PM","","0.00","0.00"
"5/02/2020 6:00:01 PM","","1.00","0.00"
"5/02/2020 6:02:01 AM","","1.00","1.00"
"5/02/2020 6:00:01 AM","","0.00","1.00"
"4/02/2020 8:39:03 PM","","0.00","0.00"
"4/02/2020 8:38:57 PM","","1.00","0.00"
"4/02/2020 5:30:46 PM","","1.00","1.00"
"4/02/2020 5:30:36 PM","","0.00","1.00"
"4/02/2020 6:02:02 AM","","1.00","1.00"
"4/02/2020 6:00:01 AM","","0.00","1.00"
"3/02/2020 8:40:59 PM","","0.00","0.00"
"3/02/2020 8:40:51 PM","","1.00","0.00"
"3/02/2020 12:05:47 PM","","1.00","1.00"
"3/02/2020 12:05:44 PM","","0.00","1.00"
"3/02/2020 9:52:17 AM","","1.00","1.00"
"3/02/2020 9:52:13 AM","","0.00","1.00"
"3/02/2020 6:03:06 AM","","1.00","1.00"
"3/02/2020 6:00:02 AM","","0.00","1.00"
"31/01/2020 9:06:58 PM","","0.00","0.00"
"31/01/2020 8:58:58 PM","","1.00","0.00"
"31/01/2020 7:23:45 PM","","1.00","1.00"
"31/01/2020 7:23:42 PM","","0.00","1.00"
"31/01/2020 7:23:38 PM","","1.00","1.00"
"31/01/2020 7:23:32 PM","","0.00","1.00"
"31/01/2020 7:23:30 PM","","1.00","1.00"
"31/01/2020 7:23:26 PM","","0.00","1.00"
"31/01/2020 7:20:17 PM","","1.00","1.00"
"31/01/2020 7:20:15 PM","","0.00","1.00"
"31/01/2020 7:19:53 PM","","1.00","1.00"
"31/01/2020 7:19:48 PM","","0.00","1.00"
"31/01/2020 6:02:48 AM","","1.00","1.00"
"31/01/2020 6:00:01 AM","","0.00","1.00"
"31/01/2020 1:22:02 AM","","0.00","0.00"
"30/01/2020 9:05:19 PM","","1.00","0.00"
"30/01/2020 6:01:42 AM","","1.00","1.00"
"30/01/2020 6:00:02 AM","","0.00","1.00"
"30/01/2020 12:38:28 AM","","0.00","0.00"
"30/01/2020 12:38:00 AM","","1.00","0.00"
"29/01/2020 6:01:55 AM","","1.00","1.00"
"29/01/2020 6:00:01 AM","","0.00","1.00"
"28/01/2020 7:16:30 PM","","0.00","0.00"
"28/01/2020 7:16:02 PM","","1.00","0.00"
"28/01/2020 6:01:53 AM","","1.00","1.00"
"28/01/2020 6:00:01 AM","","0.00","1.00"
"27/01/2020 6:00:22 PM","","0.00","0.00"
"27/01/2020 6:00:02 PM","","1.00","0.00"
"27/01/2020 6:05:20 AM","","1.00","1.00"
"27/01/2020 6:00:01 AM","","0.00","1.00"
"24/01/2020 8:30:22 PM","","0.00","0.00"
"24/01/2020 8:29:55 PM","","1.00","0.00"
"24/01/2020 6:02:07 AM","","1.00","1.00"
"24/01/2020 6:00:01 AM","","0.00","1.00"
"23/01/2020 8:24:52 PM","","0.00","0.00"
"23/01/2020 8:24:09 PM","","1.00","0.00"
"23/01/2020 6:02:00 AM","","1.00","1.00"
"23/01/2020 6:00:02 AM","","0.00","1.00"
"22/01/2020 7:28:24 PM","","0.00","0.00"
"22/01/2020 7:28:18 PM","","1.00","0.00"
"22/01/2020 7:06:29 PM","","0.00","0.00"
"22/01/2020 7:06:14 PM","","1.00","0.00"
"22/01/2020 6:00:51 PM","","0.00","0.00"
"22/01/2020 6:00:01 PM","","1.00","0.00"
"22/01/2020 6:01:34 AM","","1.00","1.00"
"22/01/2020 6:00:02 AM","","0.00","1.00"
"21/01/2020 6:11:05 PM","","0.00","0.00"
"21/01/2020 6:10:50 PM","","1.00","0.00"
"21/01/2020 6:02:02 AM","","1.00","1.00"
"21/01/2020 6:00:01 AM","","0.00","1.00"
"20/01/2020 6:23:24 PM","","0.00","0.00"
"20/01/2020 6:23:10 PM","","1.00","0.00"
"20/01/2020 6:01:47 AM","","1.00","1.00"
"20/01/2020 6:00:01 AM","","0.00","1.00"
"18/01/2020 7:53:20 PM","","0.00","0.00"
"18/01/2020 7:53:06 PM","","1.00","0.00"
"18/01/2020 1:15:04 PM","","1.00","1.00"
"18/01/2020 1:13:09 PM","","0.00","1.00"
"17/01/2020 10:06:53 PM","","0.00","0.00"
"17/01/2020 10:06:40 PM","","1.00","0.00"
"17/01/2020 5:43:36 PM","","1.00","1.00"
"17/01/2020 5:43:34 PM","","0.00","1.00"
"17/01/2020 5:26:14 PM","","1.00","1.00"
"17/01/2020 5:26:12 PM","","0.00","1.00"
"17/01/2020 5:08:10 PM","","1.00","1.00"
"17/01/2020 5:08:08 PM","","0.00","1.00"
"17/01/2020 5:05:04 PM","","1.00","1.00"
"17/01/2020 5:05:03 PM","","0.00","1.00"
"17/01/2020 6:01:56 AM","","1.00","1.00"
"17/01/2020 6:00:01 AM","","0.00","1.00"
"16/01/2020 8:46:13 PM","","0.00","0.00"
"16/01/2020 8:46:05 PM","","1.00","0.00"
"16/01/2020 5:02:49 PM","","1.00","1.00"
"16/01/2020 5:02:46 PM","","0.00","1.00"
"16/01/2020 4:02:56 PM","","1.00","1.00"
"16/01/2020 4:02:52 PM","","0.00","1.00"
"16/01/2020 3:02:45 PM","","1.00","1.00"
"16/01/2020 3:02:40 PM","","0.00","1.00"
"16/01/2020 6:02:17 AM","","1.00","1.00"
"16/01/2020 6:00:01 AM","","0.00","1.00"
"15/01/2020 11:36:37 PM","","0.00","0.00"
"15/01/2020 11:36:08 PM","","1.00","0.00"
"15/01/2020 6:01:50 AM","","1.00","1.00"
"15/01/2020 6:00:02 AM","","0.00","1.00"
"15/01/2020 2:18:22 AM","","0.00","0.00"
"14/01/2020 10:06:46 PM","","1.00","0.00"
"14/01/2020 6:01:51 AM","","1.00","1.00"
"14/01/2020 6:00:01 AM","","0.00","1.00"
"14/01/2020 12:48:15 AM","","0.00","0.00"
"13/01/2020 8:15:38 PM","","1.00","0.00"
"13/01/2020 6:05:59 AM","","1.00","1.00"
"13/01/2020 6:00:01 AM","","0.00","1.00"
"10/01/2020 10:13:32 PM","","0.00","0.00"
"10/01/2020 10:13:04 PM","","1.00","0.00"
"10/01/2020 3:51:45 PM","","1.00","1.00"
"10/01/2020 3:51:42 PM","","0.00","1.00"
"10/01/2020 3:51:18 PM","","1.00","1.00"
"10/01/2020 3:51:12 PM","","0.00","1.00"
"10/01/2020 3:35:18 PM","","1.00","1.00"
"10/01/2020 3:35:16 PM","","0.00","1.00"
"10/01/2020 3:16:26 PM","","1.00","1.00"
"10/01/2020 3:16:24 PM","","0.00","1.00"
"10/01/2020 3:08:49 PM","","1.00","1.00"
"10/01/2020 3:08:44 PM","","0.00","1.00"
"10/01/2020 3:05:06 PM","","1.00","1.00"
"10/01/2020 3:05:00 PM","","0.00","1.00"
"10/01/2020 3:01:08 PM","","1.00","1.00"
"10/01/2020 3:01:06 PM","","0.00","1.00"
"10/01/2020 2:59:22 PM","","1.00","1.00"
"10/01/2020 2:59:19 PM","","0.00","1.00"
"10/01/2020 2:57:54 PM","","1.00","1.00"
"10/01/2020 2:57:47 PM","","0.00","1.00"
"10/01/2020 2:57:13 PM","","1.00","1.00"
"10/01/2020 2:57:09 PM","","0.00","1.00"
"10/01/2020 2:56:31 PM","","1.00","1.00"
"10/01/2020 2:56:29 PM","","0.00","1.00"
"10/01/2020 2:55:00 PM","","1.00","1.00"
"10/01/2020 2:54:49 PM","","0.00","1.00"
"10/01/2020 2:54:23 PM","","1.00","1.00"
"10/01/2020 2:54:11 PM","","0.00","1.00"
"10/01/2020 2:54:10 PM","","1.00","1.00"
"10/01/2020 2:54:09 PM","","0.00","1.00"
"10/01/2020 2:51:19 PM","","1.00","1.00"
"10/01/2020 2:51:14 PM","","0.00","1.00"
"10/01/2020 2:49:40 PM","","1.00","1.00"
"10/01/2020 2:49:37 PM","","0.00","1.00"
"10/01/2020 2:46:33 PM","","1.00","1.00"
"10/01/2020 2:46:28 PM","","0.00","1.00"
"10/01/2020 2:46:00 PM","","1.00","1.00"
"10/01/2020 2:45:56 PM","","0.00","1.00"
"10/01/2020 2:45:12 PM","","1.00","1.00"
"10/01/2020 2:45:08 PM","","0.00","1.00"
"10/01/2020 2:40:25 PM","","1.00","1.00"
"10/01/2020 2:40:18 PM","","0.00","1.00"
"10/01/2020 2:39:16 PM","","1.00","1.00"
"10/01/2020 2:39:10 PM","","0.00","1.00"
"10/01/2020 2:38:02 PM","","1.00","1.00"
"10/01/2020 2:37:54 PM","","0.00","1.00"
"10/01/2020 2:37:32 PM","","1.00","1.00"
"10/01/2020 2:37:27 PM","","0.00","1.00"
"10/01/2020 2:36:10 PM","","1.00","1.00"
"10/01/2020 2:36:06 PM","","0.00","1.00"
"10/01/2020 2:36:04 PM","","1.00","1.00"
"10/01/2020 2:35:57 PM","","0.00","1.00"
"10/01/2020 2:35:31 PM","","1.00","1.00"
"10/01/2020 2:35:27 PM","","0.00","1.00"
"10/01/2020 2:35:22 PM","","1.00","1.00"
"10/01/2020 2:35:18 PM","","0.00","1.00"
"10/01/2020 2:34:22 PM","","1.00","1.00"
"10/01/2020 2:34:16 PM","","0.00","1.00"
"10/01/2020 2:33:39 PM","","1.00","1.00"
"10/01/2020 2:33:37 PM","","0.00","1.00"
"10/01/2020 2:33:12 PM","","1.00","1.00"
"10/01/2020 2:33:09 PM","","0.00","1.00"
"10/01/2020 2:32:17 PM","","1.00","1.00"
"10/01/2020 2:32:06 PM","","0.00","1.00"
"10/01/2020 2:31:33 PM","","1.00","1.00"
"10/01/2020 2:31:25 PM","","0.00","1.00"
"10/01/2020 2:30:54 PM","","1.00","1.00"
"10/01/2020 2:30:51 PM","","0.00","1.00"
"10/01/2020 2:28:37 PM","","1.00","1.00"
"10/01/2020 2:28:35 PM","","0.00","1.00"
"10/01/2020 2:27:39 PM","","1.00","1.00"
"10/01/2020 2:27:36 PM","","0.00","1.00"
"10/01/2020 2:27:27 PM","","1.00","1.00"
"10/01/2020 2:27:16 PM","","0.00","1.00"
"10/01/2020 2:27:07 PM","","1.00","1.00"
"10/01/2020 2:27:03 PM","","0.00","1.00"
"10/01/2020 2:23:29 PM","","1.00","1.00"
"10/01/2020 2:23:25 PM","","0.00","1.00"
"10/01/2020 2:21:09 PM","","1.00","1.00"
"10/01/2020 2:20:59 PM","","0.00","1.00"
"10/01/2020 2:20:22 PM","","1.00","1.00"
"10/01/2020 2:20:20 PM","","0.00","1.00"
"10/01/2020 1:50:32 PM","","1.00","1.00"
"10/01/2020 1:50:29 PM","","0.00","1.00"
"10/01/2020 1:50:10 PM","","1.00","1.00"
"10/01/2020 1:50:08 PM","","0.00","1.00"
"10/01/2020 1:48:56 PM","","1.00","1.00"
"10/01/2020 1:48:53 PM","","0.00","1.00"
"10/01/2020 6:01:51 AM","","1.00","1.00"
"10/01/2020 6:00:01 AM","","0.00","1.00"
"9/01/2020 6:21:13 PM","","0.00","0.00"
"9/01/2020 6:04:07 PM","","1.00","0.00"
"9/01/2020 6:06:02 AM","","1.00","1.00"
"9/01/2020 6:00:01 AM","","0.00","1.00"
"8/01/2020 10:02:19 PM","","0.00","0.00"
"8/01/2020 10:01:56 PM","","1.00","0.00"
"8/01/2020 6:05:15 AM","","1.00","1.00"
"8/01/2020 6:00:02 AM","","0.00","1.00"
"7/01/2020 7:01:47 PM","","0.00","0.00"
"7/01/2020 7:01:24 PM","","1.00","0.00"
"7/01/2020 6:04:00 AM","","1.00","1.00"
"7/01/2020 6:00:01 AM","","0.00","1.00"
"6/01/2020 8:00:14 PM","","0.00","0.00"
"6/01/2020 7:59:48 PM","","1.00","0.00"
"6/01/2020 6:04:33 AM","","1.00","1.00"
"6/01/2020 6:00:01 AM","","0.00","1.00"
"3/01/2020 7:11:56 PM","","0.00","0.00"
"3/01/2020 6:58:28 PM","","1.00","0.00"
"3/01/2020 6:03:47 AM","","1.00","1.00"
"3/01/2020 6:00:01 AM","","0.00","1.00"
"2/01/2020 6:22:52 PM","","0.00","0.00"
"2/01/2020 6:22:33 PM","","1.00","0.00"
"2/01/2020 6:05:17 AM","","1.00","1.00"
"2/01/2020 6:00:01 AM","","0.00","1.00"
"1/01/2020 6:00:09 PM","","0.00","0.00"
"1/01/2020 6:00:01 PM","","1.00","0.00"
"1/01/2020 6:05:06 AM","","1.00","1.00"
"1/01/2020 6:00:02 AM","","0.00","1.00"
"31/12/2019 6:00:02 PM","","0.00","0.00"
"31/12/2019 6:00:01 PM","","1.00","0.00"
"31/12/2019 6:03:45 AM","","1.00","1.00"
"31/12/2019 6:00:01 AM","","0.00","1.00"
"30/12/2019 8:39:29 PM","","0.00","0.00"
"30/12/2019 8:17:55 PM","","1.00","0.00"
"30/12/2019 7:12:35 PM","","1.00","1.00"
"30/12/2019 7:12:33 PM","","0.00","1.00"
"30/12/2019 6:05:22 AM","","1.00","1.00"
"30/12/2019 6:00:01 AM","","0.00","1.00"
"29/12/2019 5:28:23 PM","","0.00","0.00"
"29/12/2019 5:27:38 PM","","1.00","0.00"
"29/12/2019 5:00:34 PM","","1.00","1.00"
"29/12/2019 5:00:14 PM","","1.00","0.00"
"29/12/2019 4:58:35 PM","","1.00","1.00"
"29/12/2019 4:56:28 PM","","0.00","1.00"
"29/12/2019 4:39:17 PM","","0.00","0.00"
"29/12/2019 4:38:52 PM","","1.00","0.00"
"29/12/2019 4:32:12 PM","","1.00","1.00"
"29/12/2019 4:30:32 PM","","0.00","1.00"
"29/12/2019 4:29:01 PM","","0.00","0.00"
"29/12/2019 4:28:10 PM","","0.00","1.00"
"29/12/2019 4:08:09 PM","","0.00","0.00"
"29/12/2019 4:07:52 PM","","1.00","0.00"
"29/12/2019 1:12:05 PM","","1.00","1.00"
"29/12/2019 1:10:10 PM","","0.00","1.00"
"29/12/2019 11:45:29 AM","","0.00","0.00"
"29/12/2019 11:45:00 AM","","1.00","0.00"
"29/12/2019 11:01:49 AM","","1.00","1.00"
"29/12/2019 10:59:56 AM","","0.00","1.00"
"28/12/2019 3:27:48 PM","","0.00","0.00"
"28/12/2019 3:26:37 PM","","0.00","1.00"
"28/12/2019 3:24:17 PM","","0.00","0.00"
"28/12/2019 3:23:54 PM","","1.00","0.00"
"28/12/2019 3:08:15 PM","","1.00","1.00"
"28/12/2019 3:06:10 PM","","0.00","1.00"
"28/12/2019 2:37:05 PM","","0.00","0.00"
"28/12/2019 2:36:58 PM","","1.00","0.00"
"28/12/2019 2:35:49 PM","","1.00","1.00"
"28/12/2019 2:33:46 PM","","0.00","1.00"
"28/12/2019 2:31:40 PM","","0.00","0.00"
"28/12/2019 2:31:34 PM","","1.00","0.00"
"28/12/2019 2:31:12 PM","","1.00","1.00"
"28/12/2019 2:29:13 PM","","0.00","1.00"
"28/12/2019 2:16:57 PM","","0.00","0.00"
"28/12/2019 2:16:43 PM","","1.00","0.00"
"28/12/2019 1:43:32 PM","","1.00","1.00"
"28/12/2019 1:41:07 PM","","0.00","1.00"
"28/12/2019 11:48:37 AM","","0.00","0.00"
"28/12/2019 11:48:08 AM","","1.00","0.00"
"28/12/2019 11:27:12 AM","","1.00","1.00"
"28/12/2019 11:25:06 AM","","0.00","1.00"
"28/12/2019 10:55:27 AM","","0.00","0.00"
"28/12/2019 10:55:04 AM","","1.00","0.00"
"28/12/2019 9:59:12 AM","","1.00","1.00"
"28/12/2019 9:30:58 AM","","1.00","0.00"
"28/12/2019 9:24:36 AM","","1.00","1.00"
"28/12/2019 9:22:40 AM","","0.00","1.00"
"27/12/2019 6:48:41 PM","","0.00","0.00"
"27/12/2019 6:36:01 PM","","1.00","0.00"
"27/12/2019 6:15:43 PM","","1.00","1.00"
"27/12/2019 6:13:47 PM","","0.00","1.00"
"27/12/2019 6:01:42 PM","","0.00","0.00"
"27/12/2019 6:00:01 PM","","1.00","0.00"
"27/12/2019 6:04:37 AM","","1.00","1.00"
"27/12/2019 6:00:01 AM","","0.00","1.00"
"26/12/2019 6:00:13 PM","","0.00","0.00"
"26/12/2019 6:00:02 PM","","1.00","0.00"
"26/12/2019 6:05:11 AM","","1.00","1.00"
"26/12/2019 6:00:01 AM","","0.00","1.00"
"25/12/2019 6:00:27 PM","","0.00","0.00"
"25/12/2019 6:00:01 PM","","1.00","0.00"
"25/12/2019 6:05:22 AM","","1.00","1.00"
"25/12/2019 6:00:02 AM","","0.00","1.00"
"24/12/2019 6:00:55 PM","","0.00","0.00"
"24/12/2019 6:00:01 PM","","1.00","0.00"
"24/12/2019 6:05:12 AM","","1.00","1.00"
"24/12/2019 6:00:02 AM","","0.00","1.00"
"23/12/2019 6:00:24 PM","","0.00","0.00"
"23/12/2019 6:00:01 PM","","1.00","0.00"
"23/12/2019 6:05:20 AM","","1.00","1.00"
"23/12/2019 6:00:01 AM","","0.00","1.00"
"21/12/2019 1:52:57 AM","","0.00","0.00"
"21/12/2019 1:51:12 AM","","1.00","0.00"
"20/12/2019 6:02:02 AM","","1.00","1.00"
"20/12/2019 6:00:01 AM","","0.00","1.00"
"20/12/2019 1:44:53 AM","","0.00","0.00"
"20/12/2019 1:44:26 AM","","1.00","0.00"
"19/12/2019 6:01:54 AM","","1.00","1.00"
"19/12/2019 6:00:01 AM","","0.00","1.00"
"19/12/2019 1:38:33 AM","","0.00","0.00"
"19/12/2019 1:38:04 AM","","1.00","0.00"
"18/12/2019 10:33:12 AM","","1.00","1.00"
"18/12/2019 6:03:43 AM","","1.00","1.00"
"18/12/2019 6:00:02 AM","","0.00","1.00"
"17/12/2019 9:34:34 PM","","0.00","0.00"
"17/12/2019 9:34:05 PM","","1.00","0.00"
"17/12/2019 6:04:18 AM","","1.00","1.00"
"17/12/2019 6:00:01 AM","","0.00","1.00"
"16/12/2019 6:09:33 PM","","0.00","0.00"
"16/12/2019 6:09:11 PM","","1.00","0.00"
"16/12/2019 6:03:22 AM","","1.00","1.00"
"16/12/2019 6:00:01 AM","","0.00","1.00"
"13/12/2019 8:55:26 PM","","0.00","0.00"
"13/12/2019 8:54:58 PM","","1.00","0.00"
"13/12/2019 7:29:11 AM","","1.00","1.00"
