"Timestamp","FCU-00-13   PIR Log","FCU-00-13   Enable Log","FCU-00-13  Status Log"
"15/07/2019 6:00:09 AM","0.00","1.00",""
"12/07/2019 6:00:09 PM","0.00","0.00",""
"12/07/2019 6:00:09 AM","0.00","1.00",""
"11/07/2019 6:00:09 PM","0.00","0.00",""
"11/07/2019 6:00:09 AM","0.00","1.00",""
"10/07/2019 6:00:09 PM","0.00","0.00",""
"10/07/2019 6:00:09 AM","0.00","1.00",""
"9/07/2019 6:00:09 PM","0.00","0.00",""
"9/07/2019 2:04:19 PM","0.00","1.00",""
"9/07/2019 1:55:19 PM","0.00","0.00",""
"9/07/2019 1:52:49 PM","0.00","1.00",""
"9/07/2019 1:50:19 PM","0.00","0.00",""
"9/07/2019 11:58:19 AM","0.00","1.00",""
"9/07/2019 11:34:49 AM","0.00","0.00",""
"9/07/2019 6:00:09 AM","0.00","1.00",""
"8/07/2019 6:00:09 PM","0.00","0.00",""
"8/07/2019 6:00:09 AM","0.00","1.00",""
"5/07/2019 6:00:09 PM","0.00","0.00",""
"5/07/2019 5:27:59 PM","0.00","1.00",""
"5/07/2019 12:17:19 PM","0.00","0.00",""
"5/07/2019 6:00:09 AM","0.00","1.00",""
"4/07/2019 6:00:09 PM","0.00","0.00",""
"4/07/2019 6:00:09 AM","0.00","1.00",""
"3/07/2019 6:00:09 PM","0.00","0.00",""
"3/07/2019 1:57:19 PM","0.00","1.00",""
"3/07/2019 12:51:49 PM","0.00","0.00",""
"3/07/2019 6:00:09 AM","0.00","1.00",""
"2/07/2019 9:38:29 AM","0.00","0.00",""
"2/07/2019 6:00:09 AM","0.00","1.00",""
"1/07/2019 6:00:09 PM","0.00","0.00",""
"1/07/2019 6:00:09 AM","0.00","1.00",""
"28/06/2019 6:00:09 PM","0.00","0.00",""
"28/06/2019 5:54:49 PM","0.00","1.00",""
"28/06/2019 5:44:49 PM","0.00","0.00",""
"28/06/2019 5:18:59 PM","0.00","1.00",""
"28/06/2019 1:42:59 PM","0.00","0.00",""
"28/06/2019 11:44:49 AM","0.00","1.00",""
"28/06/2019 11:41:39 AM","0.00","0.00",""
"28/06/2019 11:19:29 AM","0.00","1.00",""
"28/06/2019 9:38:49 AM","0.00","0.00",""
"28/06/2019 6:00:09 AM","0.00","1.00",""
"24/06/2019 6:00:09 PM","0.00","0.00",""
"24/06/2019 6:00:09 AM","0.00","1.00",""
"21/06/2019 6:00:09 PM","0.00","0.00",""
"21/06/2019 6:00:09 AM","0.00","1.00",""
"20/06/2019 6:00:09 PM","0.00","0.00",""
"20/06/2019 6:00:09 AM","0.00","1.00",""
"19/06/2019 6:00:09 PM","0.00","0.00",""
"19/06/2019 6:00:09 AM","0.00","1.00",""
"18/06/2019 6:00:09 PM","0.00","0.00",""
"18/06/2019 6:00:09 AM","0.00","1.00",""
"17/06/2019 6:00:09 PM","0.00","0.00",""
"17/06/2019 4:38:09 PM","0.00","1.00",""
"17/06/2019 11:34:19 AM","0.00","0.00",""
"17/06/2019 6:00:09 AM","0.00","1.00",""
"14/06/2019 6:00:09 PM","0.00","0.00",""
"14/06/2019 5:22:49 PM","0.00","1.00",""
"14/06/2019 4:58:59 PM","0.00","0.00",""
"14/06/2019 4:40:49 PM","0.00","1.00",""
"14/06/2019 2:53:09 PM","0.00","0.00",""
"14/06/2019 2:17:29 PM","0.00","1.00",""
"14/06/2019 1:32:19 PM","0.00","0.00",""
"14/06/2019 12:21:59 PM","0.00","1.00",""
"14/06/2019 12:15:39 PM","0.00","0.00",""
"14/06/2019 11:50:39 AM","0.00","1.00",""
"14/06/2019 11:38:49 AM","0.00","0.00",""
"14/06/2019 10:15:39 AM","0.00","1.00",""
"14/06/2019 10:11:39 AM","0.00","0.00",""
"14/06/2019 6:00:09 AM","0.00","1.00",""
"13/06/2019 6:00:09 PM","0.00","0.00",""
"13/06/2019 4:57:19 PM","0.00","1.00",""
"13/06/2019 1:16:59 PM","0.00","0.00",""
"13/06/2019 1:10:19 PM","0.00","1.00",""
"13/06/2019 1:05:19 PM","0.00","0.00",""
"13/06/2019 1:05:09 PM","0.00","1.00",""
"13/06/2019 1:00:19 PM","0.00","0.00",""
"13/06/2019 6:00:09 AM","0.00","1.00",""
"12/06/2019 9:16:19 AM","0.00","0.00",""
"12/06/2019 8:30:29 AM","0.00","1.00",""
"12/06/2019 7:33:49 AM","0.00","0.00",""
"12/06/2019 6:42:29 AM","0.00","1.00",""
"12/06/2019 6:08:59 AM","0.00","0.00",""
"12/06/2019 6:00:09 AM","0.00","1.00",""
"11/06/2019 5:16:49 PM","0.00","0.00",""
"11/06/2019 4:50:29 PM","0.00","1.00",""
"11/06/2019 12:42:09 PM","0.00","0.00",""
"11/06/2019 11:17:09 AM","0.00","1.00",""
"11/06/2019 10:49:29 AM","0.00","0.00",""
"11/06/2019 10:34:09 AM","0.00","1.00",""
"11/06/2019 10:27:49 AM","0.00","0.00",""
"11/06/2019 6:00:09 AM","0.00","1.00",""
"10/06/2019 3:37:39 PM","0.00","0.00",""
"10/06/2019 3:37:29 PM","0.00","1.00",""
"10/06/2019 3:25:09 PM","0.00","0.00",""
"10/06/2019 3:24:59 PM","0.00","1.00",""
"10/06/2019 3:24:09 PM","0.00","0.00",""
"10/06/2019 3:23:09 PM","0.00","1.00",""
"10/06/2019 3:22:59 PM","0.00","0.00",""
"10/06/2019 3:22:49 PM","0.00","1.00",""
"10/06/2019 1:59:49 PM","0.00","0.00",""
"10/06/2019 1:59:29 PM","0.00","1.00",""
"10/06/2019 1:59:19 PM","0.00","0.00",""
"10/06/2019 1:39:49 PM","0.00","1.00",""
"10/06/2019 1:39:39 PM","0.00","0.00",""
"10/06/2019 1:39:19 PM","0.00","1.00",""
"10/06/2019 1:35:19 PM","0.00","0.00",""
"10/06/2019 12:53:29 PM","0.00","1.00",""
"10/06/2019 12:53:09 PM","0.00","0.00",""
"10/06/2019 12:52:59 PM","0.00","1.00",""
"10/06/2019 12:40:09 PM","0.00","0.00",""
"10/06/2019 12:35:19 PM","0.00","1.00",""
"10/06/2019 12:34:39 PM","0.00","0.00",""
"10/06/2019 12:34:29 PM","0.00","1.00",""
"10/06/2019 12:34:19 PM","0.00","0.00",""
"10/06/2019 12:34:09 PM","0.00","1.00",""
"10/06/2019 10:45:19 AM","0.00","0.00",""
"10/06/2019 10:44:49 AM","0.00","1.00",""
"10/06/2019 10:44:39 AM","0.00","0.00",""
"10/06/2019 6:00:09 AM","0.00","1.00",""
"7/06/2019 6:00:09 PM","0.00","0.00",""
"7/06/2019 3:14:49 PM","0.00","1.00",""
"7/06/2019 1:04:49 PM","0.00","0.00",""
"7/06/2019 11:38:29 AM","0.00","1.00",""
"7/06/2019 10:46:09 AM","0.00","0.00",""
"7/06/2019 6:00:09 AM","0.00","1.00",""
"6/06/2019 6:00:09 PM","0.00","0.00",""
"6/06/2019 2:00:09 PM","0.00","1.00",""
"6/06/2019 1:50:39 PM","0.00","0.00",""
"6/06/2019 12:45:49 PM","0.00","1.00",""
"6/06/2019 12:41:09 PM","0.00","0.00",""
"6/06/2019 6:00:09 AM","0.00","1.00",""
"5/06/2019 6:00:09 PM","0.00","0.00",""
"5/06/2019 6:00:09 AM","0.00","1.00",""
"4/06/2019 6:00:09 PM","0.00","0.00",""
"4/06/2019 6:00:09 AM","0.00","1.00",""
"4/06/2019 12:32:19 AM","0.00","0.00",""
"4/06/2019 12:32:15 AM","0.00","0.00",""
"3/06/2019 6:00:09 PM","0.00","0.00",""
"3/06/2019 6:00:09 AM","0.00","1.00",""
"2/06/2019 10:40:43 PM","0.00","0.00",""
"2/06/2019 10:40:40 PM","0.00","0.00",""
"31/05/2019 6:00:00 PM","0.00","0.00",""
"31/05/2019 6:00:00 AM","0.00","1.00",""
"30/05/2019 6:00:00 PM","0.00","0.00",""
"30/05/2019 6:00:00 AM","0.00","1.00",""
"29/05/2019 6:00:00 PM","0.00","0.00",""
"29/05/2019 6:00:00 AM","0.00","1.00",""
"28/05/2019 10:29:40 AM","0.00","0.00",""
"28/05/2019 6:00:00 AM","0.00","1.00",""
"27/05/2019 6:00:00 PM","0.00","0.00",""
"27/05/2019 6:00:00 AM","0.00","1.00",""
"24/05/2019 1:24:40 PM","0.00","0.00",""
"24/05/2019 1:08:10 PM","0.00","1.00",""
"24/05/2019 12:54:50 PM","0.00","0.00",""
"24/05/2019 12:40:30 PM","0.00","1.00",""
"24/05/2019 12:36:00 PM","0.00","0.00",""
"24/05/2019 12:16:00 PM","0.00","1.00",""
"24/05/2019 11:43:00 AM","0.00","0.00",""
"24/05/2019 11:42:50 AM","0.00","1.00",""
"24/05/2019 11:38:10 AM","0.00","0.00",""
"24/05/2019 10:53:10 AM","0.00","1.00",""
"24/05/2019 8:59:40 AM","0.00","0.00",""
"24/05/2019 8:29:20 AM","0.00","1.00",""
"24/05/2019 8:10:30 AM","0.00","0.00",""
"24/05/2019 8:05:50 AM","0.00","1.00",""
"23/05/2019 5:37:20 PM","0.00","0.00",""
"23/05/2019 5:29:40 PM","0.00","1.00",""
"23/05/2019 12:00:00 PM","0.00","0.00",""
"23/05/2019 11:55:00 AM","0.00","1.00",""
"23/05/2019 11:45:10 AM","0.00","0.00",""
"23/05/2019 11:26:40 AM","0.00","1.00",""
"23/05/2019 11:13:00 AM","0.00","0.00",""
"23/05/2019 10:57:30 AM","0.00","1.00",""
"23/05/2019 9:24:10 AM","0.00","0.00",""
"23/05/2019 9:20:40 AM","0.00","1.00",""
"23/05/2019 9:20:20 AM","0.00","0.00",""
"23/05/2019 9:20:10 AM","0.00","1.00",""
"23/05/2019 9:07:00 AM","0.00","0.00",""
"23/05/2019 6:00:00 AM","0.00","1.00",""
"22/05/2019 6:00:00 PM","0.00","0.00",""
"22/05/2019 5:52:40 PM","0.00","1.00",""
"22/05/2019 9:22:10 AM","0.00","0.00",""
"22/05/2019 9:22:00 AM","0.00","1.00",""
"22/05/2019 9:21:30 AM","0.00","0.00",""
"22/05/2019 6:00:00 AM","0.00","1.00",""
"21/05/2019 6:00:00 PM","0.00","0.00",""
"21/05/2019 5:52:40 PM","0.00","1.00",""
"21/05/2019 1:25:20 PM","0.00","0.00",""
"21/05/2019 1:10:10 PM","0.00","1.00",""
"21/05/2019 9:03:10 AM","0.00","0.00",""
"21/05/2019 6:00:00 AM","0.00","1.00",""
"20/05/2019 5:47:00 PM","0.00","0.00",""
"20/05/2019 5:41:10 PM","0.00","1.00",""
"20/05/2019 3:12:50 PM","0.00","0.00",""
"20/05/2019 3:05:50 PM","0.00","1.00",""
"20/05/2019 12:56:10 PM","0.00","0.00",""
"20/05/2019 12:33:10 PM","0.00","1.00",""
"20/05/2019 11:28:50 AM","0.00","0.00",""
"20/05/2019 10:50:50 AM","0.00","1.00",""
"20/05/2019 10:37:00 AM","0.00","0.00",""
"20/05/2019 10:32:10 AM","0.00","1.00",""
"20/05/2019 7:52:00 AM","0.00","0.00",""
"20/05/2019 6:12:00 AM","0.00","1.00",""
"20/05/2019 6:08:30 AM","0.00","0.00",""
"20/05/2019 6:00:00 AM","0.00","1.00",""
"17/05/2019 6:00:00 PM","0.00","0.00",""
"17/05/2019 4:55:00 PM","0.00","1.00",""
"17/05/2019 10:28:40 AM","0.00","0.00",""
"17/05/2019 6:00:00 AM","0.00","1.00",""
"16/05/2019 6:00:00 PM","0.00","0.00",""
"16/05/2019 4:17:40 PM","0.00","1.00",""
"16/05/2019 4:15:20 PM","0.00","0.00",""
"16/05/2019 4:04:20 PM","0.00","1.00",""
"16/05/2019 3:57:50 PM","0.00","0.00",""
"16/05/2019 3:50:30 PM","0.00","1.00",""
"16/05/2019 3:43:40 PM","0.00","0.00",""
"16/05/2019 3:36:20 PM","0.00","1.00",""
"16/05/2019 2:44:40 PM","0.00","0.00",""
"16/05/2019 2:34:00 PM","0.00","1.00",""
"16/05/2019 2:19:50 PM","0.00","0.00",""
"16/05/2019 2:14:00 PM","0.00","1.00",""
"16/05/2019 9:39:20 AM","0.00","0.00",""
"3/04/2019 2:59:20 AM","0.00","",""
"3/03/2019 4:55:04 AM","0.00","",""
"9/01/2019 9:21:31 AM","0.00","",""
"16/12/2018 1:45:31 AM","0.00","",""
"19/08/2018 1:01:56 PM","0.00","",""
"19/08/2018 7:09:31 AM","1.00","",""
"17/12/2017 6:09:38 PM","0.00","",""
"14/12/2017 5:30:06 AM","0.00","",""
"14/12/2017 5:22:29 AM","1.00","",""
"13/12/2017 10:10:58 AM","0.00","",""
"13/12/2017 9:54:53 AM","1.00","",""
"28/11/2017 7:59:19 AM","0.00","",""
"28/11/2017 7:32:41 AM","1.00","",""
"10/11/2017 1:15:32 PM","0.00","",""
"2/11/2017 2:17:02 PM","0.00","",""
"20/10/2017 10:20:57 AM","0.00","",""
"20/10/2017 8:21:38 AM","0.00","",""
"18/10/2017 12:05:18 PM","0.00","",""
"11/10/2017 2:22:00 PM","0.00","",""
