"Timestamp","FCU-00-10  CO2 Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log","FCU-00-10  ClgTmpSp Extended Trend Log","FCU-00-10 HtgTmpSp Extended Trend Log","FCU-00-10  ZnTmp Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log"
"27/01/2020 8:45:35 PM","463.20","22.42","25.00","21.00","23.69","22.42"
"27/01/2020 8:40:35 PM","474.60","22.48","25.00","21.00","23.71","22.48"
"27/01/2020 8:35:35 PM","467.80","22.54","25.00","21.00","23.75","22.54"
"27/01/2020 8:30:35 PM","465.20","22.59","25.00","21.00","23.77","22.59"
"27/01/2020 8:25:35 PM","471.60","22.64","25.00","21.00","23.80","22.64"
"27/01/2020 8:20:35 PM","464.80","22.69","25.00","21.00","23.83","22.69"
"27/01/2020 8:15:35 PM","484.00","22.75","25.00","21.00","23.86","22.75"
"27/01/2020 8:10:35 PM","470.00","22.79","25.00","21.00","23.89","22.79"
"27/01/2020 8:05:35 PM","474.20","22.83","25.00","21.00","23.92","22.83"
"27/01/2020 8:00:35 PM","473.20","22.88","25.00","21.00","23.95","22.88"
"27/01/2020 7:55:35 PM","492.60","22.94","25.00","21.00","23.97","22.94"
"27/01/2020 7:50:35 PM","493.80","22.99","25.00","21.00","24.00","22.99"
"27/01/2020 7:45:35 PM","476.40","23.04","25.00","21.00","24.03","23.04"
"27/01/2020 7:40:35 PM","466.80","23.08","25.00","21.00","24.05","23.08"
"27/01/2020 7:35:35 PM","479.60","23.11","25.00","21.00","24.07","23.11"
"27/01/2020 7:30:35 PM","494.60","23.15","25.00","21.00","24.09","23.15"
"27/01/2020 7:25:35 PM","490.20","23.17","25.00","21.00","24.11","23.17"
"27/01/2020 7:20:35 PM","476.60","23.20","25.00","21.00","24.13","23.20"
"27/01/2020 7:15:35 PM","472.20","23.22","25.00","21.00","24.14","23.22"
"27/01/2020 7:10:35 PM","479.00","23.24","25.00","21.00","24.16","23.24"
"27/01/2020 7:05:35 PM","463.60","23.26","25.00","21.00","24.17","23.26"
"27/01/2020 7:00:35 PM","469.60","23.27","25.00","21.00","24.18","23.27"
"27/01/2020 6:55:35 PM","466.80","23.28","25.00","21.00","24.20","23.28"
"27/01/2020 6:50:35 PM","461.60","23.30","25.00","21.00","24.20","23.30"
"27/01/2020 6:45:35 PM","482.20","23.31","25.00","21.00","24.21","23.31"
"27/01/2020 6:40:35 PM","489.80","23.31","25.00","21.00","24.22","23.31"
"27/01/2020 6:35:35 PM","488.20","23.32","25.00","21.00","24.23","23.32"
"27/01/2020 6:30:35 PM","467.40","23.32","25.00","21.00","24.24","23.32"
"27/01/2020 6:25:35 PM","456.00","23.32","25.00","21.00","24.24","23.32"
"27/01/2020 6:20:35 PM","469.60","23.33","25.00","21.00","24.25","23.33"
"27/01/2020 6:15:35 PM","476.80","23.33","25.00","21.00","24.25","23.33"
"27/01/2020 6:10:35 PM","480.40","23.34","25.00","21.00","24.26","23.34"
"27/01/2020 6:05:35 PM","501.40","23.32","25.00","21.00","24.26","23.32"
"27/01/2020 6:00:35 PM","466.60","23.31","25.00","21.00","24.27","23.31"
"27/01/2020 5:55:35 PM","472.60","23.31","25.00","21.00","24.27","23.31"
"27/01/2020 5:50:35 PM","483.60","23.30","25.00","21.00","24.27","23.30"
"27/01/2020 5:45:35 PM","482.20","23.29","25.00","21.00","24.28","23.29"
"27/01/2020 5:40:35 PM","488.80","23.29","25.00","21.00","24.28","23.29"
"27/01/2020 5:35:35 PM","480.20","23.28","25.00","21.00","24.28","23.28"
"27/01/2020 5:30:35 PM","472.20","23.27","25.00","21.00","24.29","23.27"
"27/01/2020 5:25:35 PM","477.20","23.27","25.00","21.00","24.29","23.27"
"27/01/2020 5:20:35 PM","471.40","23.26","25.00","21.00","24.29","23.26"
"27/01/2020 5:15:35 PM","466.20","23.25","25.00","21.00","24.30","23.25"
"27/01/2020 5:10:35 PM","504.40","23.24","25.00","21.00","24.30","23.24"
"27/01/2020 5:05:35 PM","479.60","23.23","25.00","21.00","24.30","23.23"
"27/01/2020 5:00:35 PM","467.60","23.22","25.00","21.00","24.31","23.22"
"27/01/2020 4:55:35 PM","488.60","23.22","25.00","21.00","24.31","23.22"
"27/01/2020 4:50:35 PM","482.60","23.22","25.00","21.00","24.32","23.22"
"27/01/2020 4:45:35 PM","471.40","23.21","25.00","21.00","24.32","23.21"
"27/01/2020 4:40:35 PM","474.60","23.20","25.00","21.00","24.33","23.20"
"27/01/2020 4:35:35 PM","484.80","23.20","25.00","21.00","24.33","23.20"
"27/01/2020 4:30:35 PM","478.00","23.19","25.00","21.00","24.33","23.19"
"27/01/2020 4:25:35 PM","479.40","23.19","25.00","21.00","24.34","23.19"
"27/01/2020 4:20:35 PM","474.80","23.18","25.00","21.00","24.34","23.18"
"27/01/2020 4:15:35 PM","479.40","23.18","25.00","21.00","24.35","23.18"
"27/01/2020 4:10:35 PM","485.40","23.19","25.00","21.00","24.35","23.19"
"27/01/2020 4:05:35 PM","472.00","23.18","25.00","21.00","24.35","23.18"
"27/01/2020 4:00:35 PM","471.80","23.19","25.00","21.00","24.36","23.19"
"27/01/2020 3:55:35 PM","458.80","23.19","25.00","21.00","24.36","23.19"
"27/01/2020 3:50:35 PM","477.60","23.18","25.00","21.00","24.37","23.18"
"27/01/2020 3:45:35 PM","474.20","23.18","25.00","21.00","24.37","23.18"
"27/01/2020 3:40:35 PM","468.40","23.19","25.00","21.00","24.38","23.19"
"27/01/2020 3:35:35 PM","472.20","23.19","25.00","21.00","24.38","23.19"
"27/01/2020 3:30:35 PM","489.40","23.19","25.00","21.00","24.38","23.19"
"27/01/2020 3:25:35 PM","471.80","23.18","25.00","21.00","24.39","23.18"
"27/01/2020 3:20:35 PM","475.80","23.18","25.00","21.00","24.40","23.18"
"27/01/2020 3:15:35 PM","475.40","23.19","25.00","21.00","24.41","23.19"
"27/01/2020 3:10:35 PM","473.40","23.20","25.00","21.00","24.41","23.20"
"27/01/2020 3:05:35 PM","473.60","23.21","25.00","21.00","24.42","23.21"
"27/01/2020 3:00:35 PM","478.40","23.22","25.00","21.00","24.42","23.22"
"27/01/2020 2:55:35 PM","488.40","23.23","25.00","21.00","24.43","23.23"
"27/01/2020 2:50:35 PM","466.00","23.23","25.00","21.00","24.44","23.23"
"27/01/2020 2:45:35 PM","490.40","23.24","25.00","21.00","24.45","23.24"
"27/01/2020 2:40:35 PM","466.60","23.25","25.00","21.00","24.46","23.25"
"27/01/2020 2:35:35 PM","463.80","23.25","25.00","21.00","24.47","23.25"
"27/01/2020 2:30:35 PM","499.00","23.26","25.00","21.00","24.47","23.26"
"27/01/2020 2:25:35 PM","493.80","23.27","25.00","21.00","24.48","23.27"
"27/01/2020 2:20:35 PM","465.80","23.27","25.00","21.00","24.49","23.27"
"27/01/2020 2:15:35 PM","486.60","23.27","25.00","21.00","24.50","23.27"
"27/01/2020 2:10:35 PM","494.40","23.27","25.00","21.00","24.51","23.27"
"27/01/2020 2:05:35 PM","466.20","23.28","25.00","21.00","24.51","23.28"
"27/01/2020 2:00:35 PM","484.20","23.27","25.00","21.00","24.52","23.27"
"27/01/2020 1:55:35 PM","472.20","23.27","25.00","21.00","24.53","23.27"
"27/01/2020 1:50:35 PM","474.00","23.26","25.00","21.00","24.54","23.26"
"27/01/2020 1:45:35 PM","489.60","23.25","25.00","21.00","24.54","23.25"
"27/01/2020 1:40:35 PM","473.20","23.23","25.00","21.00","24.54","23.23"
"27/01/2020 1:35:35 PM","500.60","23.23","25.00","21.00","24.54","23.23"
"27/01/2020 1:30:35 PM","484.80","23.22","25.00","21.00","24.55","23.22"
"27/01/2020 1:25:35 PM","476.40","23.22","25.00","21.00","24.56","23.22"
"27/01/2020 1:20:35 PM","497.80","23.21","25.00","21.00","24.56","23.21"
"27/01/2020 1:15:35 PM","486.20","23.20","25.00","21.00","24.57","23.20"
"27/01/2020 1:10:35 PM","473.80","23.18","25.00","21.00","24.57","23.18"
"27/01/2020 1:05:35 PM","480.00","23.16","25.00","21.00","24.57","23.16"
"27/01/2020 1:00:35 PM","496.20","23.14","25.00","21.00","24.58","23.14"
"27/01/2020 12:55:35 PM","480.20","23.11","25.00","21.00","24.58","23.11"
"27/01/2020 12:50:35 PM","467.60","23.09","25.00","21.00","24.58","23.09"
"27/01/2020 12:45:35 PM","488.00","23.06","25.00","21.00","24.59","23.06"
"27/01/2020 12:40:35 PM","478.00","23.03","25.00","21.00","24.59","23.03"
"27/01/2020 12:35:35 PM","476.60","23.00","25.00","21.00","24.59","23.00"
"27/01/2020 12:30:35 PM","483.20","22.97","25.00","21.00","24.59","22.97"
"27/01/2020 12:25:35 PM","487.80","22.94","25.00","21.00","24.59","22.94"
"27/01/2020 12:20:35 PM","461.80","22.92","25.00","21.00","24.59","22.92"
"27/01/2020 12:15:35 PM","476.00","22.90","25.00","21.00","24.58","22.90"
"27/01/2020 12:10:35 PM","469.60","22.88","25.00","21.00","24.58","22.88"
"27/01/2020 12:05:35 PM","473.60","22.86","25.00","21.00","24.57","22.86"
"27/01/2020 12:00:35 PM","471.60","22.84","25.00","21.00","24.57","22.84"
"27/01/2020 11:55:35 AM","475.20","22.83","25.00","21.00","24.57","22.83"
"27/01/2020 11:50:35 AM","476.00","22.81","25.00","21.00","24.56","22.81"
"27/01/2020 11:45:35 AM","487.20","22.80","25.00","21.00","24.55","22.80"
"27/01/2020 11:40:35 AM","490.60","22.78","25.00","21.00","24.54","22.78"
"27/01/2020 11:35:35 AM","492.40","22.76","25.00","21.00","24.53","22.76"
"27/01/2020 11:30:35 AM","465.60","22.74","25.00","21.00","24.52","22.74"
"27/01/2020 11:25:35 AM","483.80","22.71","25.00","21.00","24.50","22.71"
"27/01/2020 11:20:35 AM","490.60","22.68","25.00","21.00","24.47","22.68"
"27/01/2020 11:15:35 AM","481.40","22.65","25.00","21.00","24.45","22.65"
"27/01/2020 11:10:35 AM","481.80","22.62","25.00","21.00","24.43","22.62"
"27/01/2020 11:05:35 AM","485.40","22.58","25.00","21.00","24.40","22.58"
"27/01/2020 11:00:35 AM","490.80","22.54","25.00","21.00","24.37","22.54"
"27/01/2020 10:55:35 AM","478.20","22.49","25.00","21.00","24.34","22.49"
"27/01/2020 10:50:35 AM","479.60","22.44","25.00","21.00","24.30","22.44"
"27/01/2020 10:45:35 AM","483.00","22.38","25.00","21.00","24.26","22.38"
"27/01/2020 10:40:35 AM","484.80","22.32","25.00","21.00","24.22","22.32"
"27/01/2020 10:35:35 AM","506.00","22.25","25.00","21.00","24.16","22.25"
"27/01/2020 10:30:35 AM","476.00","22.17","25.00","21.00","24.11","22.17"
"27/01/2020 10:25:35 AM","495.80","22.10","25.00","21.00","24.06","22.10"
"27/01/2020 10:20:35 AM","481.20","22.02","25.00","21.00","24.00","22.02"
"27/01/2020 10:15:35 AM","476.00","21.93","25.00","21.00","23.95","21.93"
"27/01/2020 10:10:35 AM","482.00","21.84","25.00","21.00","23.89","21.84"
"27/01/2020 10:05:35 AM","469.80","21.75","25.00","21.00","23.83","21.75"
"27/01/2020 10:00:35 AM","486.60","21.66","25.00","21.00","23.77","21.66"
"27/01/2020 9:55:35 AM","485.60","21.57","25.00","21.00","23.70","21.57"
"27/01/2020 9:50:35 AM","518.40","21.49","25.00","21.00","23.64","21.49"
"27/01/2020 9:45:35 AM","495.00","21.41","25.00","21.00","23.57","21.41"
"27/01/2020 9:40:35 AM","477.20","21.32","25.00","21.00","23.51","21.32"
"27/01/2020 9:35:35 AM","485.40","21.22","25.00","21.00","23.45","21.22"
"27/01/2020 9:30:35 AM","479.80","21.12","25.00","21.00","23.38","21.12"
"27/01/2020 9:25:35 AM","496.80","21.03","25.00","21.00","23.30","21.03"
"27/01/2020 9:20:35 AM","496.60","20.93","25.00","21.00","23.23","20.93"
"27/01/2020 9:15:35 AM","494.00","20.82","25.00","21.00","23.16","20.82"
"27/01/2020 9:10:35 AM","483.60","20.72","25.00","21.00","23.08","20.72"
"27/01/2020 9:05:35 AM","486.00","20.61","25.00","21.00","23.00","20.61"
"27/01/2020 9:00:35 AM","477.40","20.50","25.00","21.00","22.93","20.50"
"27/01/2020 8:55:35 AM","472.80","20.40","25.00","21.00","22.86","20.40"
"27/01/2020 8:50:35 AM","480.60","20.28","25.00","21.00","22.79","20.28"
"27/01/2020 8:45:35 AM","476.00","20.17","25.00","21.00","22.71","20.17"
"27/01/2020 8:40:35 AM","473.80","20.05","25.00","21.00","22.63","20.05"
"27/01/2020 8:35:35 AM","494.80","19.93","25.00","21.00","22.54","19.93"
"27/01/2020 8:30:35 AM","477.00","19.81","25.00","21.00","22.45","19.81"
"27/01/2020 8:25:35 AM","492.80","19.70","25.00","21.00","22.37","19.70"
"27/01/2020 8:20:35 AM","499.00","19.60","25.00","21.00","22.29","19.60"
"27/01/2020 8:15:35 AM","476.00","19.50","25.00","21.00","22.22","19.50"
"27/01/2020 8:10:35 AM","471.40","19.41","25.00","21.00","22.15","19.41"
"27/01/2020 8:05:35 AM","490.60","19.34","25.00","21.00","22.07","19.34"
"27/01/2020 8:00:35 AM","491.20","19.26","25.00","21.00","22.01","19.26"
"27/01/2020 7:55:35 AM","489.40","19.19","25.00","21.00","21.95","19.19"
"27/01/2020 7:50:35 AM","480.80","19.11","25.00","21.00","21.90","19.11"
"27/01/2020 7:45:35 AM","476.00","19.03","25.00","21.00","21.85","19.03"
"27/01/2020 7:40:35 AM","497.60","18.96","25.00","21.00","21.81","18.96"
"27/01/2020 7:35:35 AM","480.40","18.89","25.00","21.00","21.77","18.89"
"27/01/2020 7:30:35 AM","481.80","18.81","25.00","21.00","21.73","18.81"
"27/01/2020 7:25:35 AM","514.60","18.73","25.00","21.00","21.69","18.73"
"27/01/2020 7:20:35 AM","479.80","18.67","25.00","21.00","21.64","18.67"
"27/01/2020 7:15:35 AM","475.40","18.61","25.00","21.00","21.59","18.61"
"27/01/2020 7:10:35 AM","483.60","18.57","25.00","21.00","21.56","18.57"
"27/01/2020 7:05:35 AM","478.60","18.53","25.00","21.00","21.53","18.53"
"27/01/2020 7:00:35 AM","493.20","18.52","25.00","21.00","21.50","18.52"
"27/01/2020 6:55:35 AM","498.60","18.51","25.00","21.00","21.48","18.51"
"27/01/2020 6:50:35 AM","477.20","18.51","25.00","21.00","21.46","18.51"
"27/01/2020 6:45:35 AM","487.20","18.51","25.00","21.00","21.44","18.51"
"27/01/2020 6:40:35 AM","475.40","18.53","25.00","21.00","21.45","18.53"
"27/01/2020 6:35:35 AM","474.80","18.54","25.00","21.00","21.46","18.54"
"27/01/2020 6:30:35 AM","466.80","18.56","25.00","21.00","21.47","18.56"
"27/01/2020 6:25:35 AM","476.20","18.58","25.00","21.00","21.47","18.58"
"27/01/2020 6:20:35 AM","492.00","18.58","25.00","21.00","21.48","18.58"
"27/01/2020 6:15:35 AM","467.00","18.61","25.00","21.00","21.49","18.61"
"27/01/2020 6:10:35 AM","484.60","18.63","25.00","21.00","21.49","18.63"
"27/01/2020 6:05:35 AM","480.20","18.65","25.00","21.00","21.51","18.65"
"27/01/2020 6:00:35 AM","470.20","18.67","25.00","21.00","21.53","18.67"
"27/01/2020 5:55:35 AM","486.00","18.70","25.00","21.00","21.54","18.70"
"27/01/2020 5:50:35 AM","486.40","18.72","25.00","21.00","21.55","18.72"
"27/01/2020 5:45:35 AM","461.20","18.74","25.00","21.00","21.57","18.74"
"27/01/2020 5:40:35 AM","472.40","18.77","25.00","21.00","21.58","18.77"
"27/01/2020 5:35:35 AM","479.40","18.78","25.00","21.00","21.59","18.78"
"27/01/2020 5:30:35 AM","470.80","18.80","25.00","21.00","21.61","18.80"
"27/01/2020 5:25:35 AM","474.60","18.82","25.00","21.00","21.63","18.82"
"27/01/2020 5:20:35 AM","485.40","18.84","25.00","21.00","21.64","18.84"
"27/01/2020 5:15:35 AM","485.20","18.86","25.00","21.00","21.66","18.86"
"27/01/2020 5:10:35 AM","483.80","18.88","25.00","21.00","21.67","18.88"
"27/01/2020 5:05:35 AM","477.00","18.90","25.00","21.00","21.69","18.90"
"27/01/2020 5:00:35 AM","461.80","18.92","25.00","21.00","21.71","18.92"
"27/01/2020 4:55:35 AM","474.20","18.95","25.00","21.00","21.71","18.95"
"27/01/2020 4:50:35 AM","468.40","18.97","25.00","21.00","21.73","18.97"
"27/01/2020 4:45:35 AM","471.20","19.00","25.00","21.00","21.75","19.00"
"27/01/2020 4:40:35 AM","470.00","19.02","25.00","21.00","21.76","19.02"
"27/01/2020 4:35:35 AM","465.60","19.04","25.00","21.00","21.78","19.04"
"27/01/2020 4:30:35 AM","478.40","19.07","25.00","21.00","21.80","19.07"
"27/01/2020 4:25:35 AM","453.60","19.09","25.00","21.00","21.82","19.09"
"27/01/2020 4:20:35 AM","459.20","19.12","25.00","21.00","21.84","19.12"
"27/01/2020 4:15:35 AM","473.20","19.14","25.00","21.00","21.86","19.14"
"27/01/2020 4:10:35 AM","462.00","19.17","25.00","21.00","21.87","19.17"
"27/01/2020 4:05:35 AM","472.40","19.19","25.00","21.00","21.89","19.19"
"27/01/2020 4:00:35 AM","468.80","19.22","25.00","21.00","21.90","19.22"
"27/01/2020 3:55:35 AM","464.40","19.25","25.00","21.00","21.92","19.25"
"27/01/2020 3:50:35 AM","475.20","19.27","25.00","21.00","21.94","19.27"
"27/01/2020 3:45:35 AM","480.00","19.29","25.00","21.00","21.96","19.29"
"27/01/2020 3:40:35 AM","485.20","19.33","25.00","21.00","21.97","19.33"
"27/01/2020 3:35:35 AM","482.20","19.36","25.00","21.00","21.99","19.36"
"27/01/2020 3:30:35 AM","470.00","19.39","25.00","21.00","22.02","19.39"
"27/01/2020 3:25:35 AM","471.60","19.42","25.00","21.00","22.04","19.42"
"27/01/2020 3:20:35 AM","468.40","19.45","25.00","21.00","22.05","19.45"
"27/01/2020 3:15:35 AM","467.40","19.49","25.00","21.00","22.08","19.49"
"27/01/2020 3:10:35 AM","453.40","19.52","25.00","21.00","22.10","19.52"
"27/01/2020 3:05:35 AM","460.60","19.56","25.00","21.00","22.12","19.56"
"27/01/2020 3:00:35 AM","460.20","19.59","25.00","21.00","22.14","19.59"
"27/01/2020 2:55:35 AM","482.80","19.63","25.00","21.00","22.16","19.63"
"27/01/2020 2:50:35 AM","488.40","19.66","25.00","21.00","22.18","19.66"
"27/01/2020 2:45:35 AM","475.60","19.69","25.00","21.00","22.20","19.69"
"27/01/2020 2:40:35 AM","454.40","19.72","25.00","21.00","22.22","19.72"
"27/01/2020 2:35:35 AM","489.40","19.75","25.00","21.00","22.23","19.75"
"27/01/2020 2:30:35 AM","463.60","19.78","25.00","21.00","22.25","19.78"
"27/01/2020 2:25:35 AM","469.00","19.81","25.00","21.00","22.26","19.81"
"27/01/2020 2:20:35 AM","479.40","19.84","25.00","21.00","22.27","19.84"
"27/01/2020 2:15:35 AM","475.60","19.87","25.00","21.00","22.29","19.87"
"27/01/2020 2:10:35 AM","479.40","19.90","25.00","21.00","22.30","19.90"
"27/01/2020 2:05:35 AM","472.80","19.93","25.00","21.00","22.32","19.93"
"27/01/2020 2:00:35 AM","464.00","19.96","25.00","21.00","22.34","19.96"
"27/01/2020 1:55:35 AM","485.60","19.99","25.00","21.00","22.35","19.99"
"27/01/2020 1:50:35 AM","450.00","20.02","25.00","21.00","22.36","20.02"
"27/01/2020 1:45:35 AM","488.40","20.04","25.00","21.00","22.38","20.04"
"27/01/2020 1:40:35 AM","480.80","20.07","25.00","21.00","22.40","20.07"
"27/01/2020 1:35:35 AM","464.60","20.10","25.00","21.00","22.41","20.10"
"27/01/2020 1:30:35 AM","478.80","20.12","25.00","21.00","22.43","20.12"
"27/01/2020 1:25:35 AM","483.40","20.15","25.00","21.00","22.44","20.15"
"27/01/2020 1:20:35 AM","470.40","20.17","25.00","21.00","22.46","20.17"
"27/01/2020 1:15:35 AM","476.00","20.20","25.00","21.00","22.47","20.20"
"27/01/2020 1:10:35 AM","454.80","20.22","25.00","21.00","22.48","20.22"
"27/01/2020 1:05:35 AM","480.60","20.24","25.00","21.00","22.50","20.24"
"27/01/2020 1:00:35 AM","486.20","20.27","25.00","21.00","22.51","20.27"
"27/01/2020 12:55:35 AM","467.20","20.29","25.00","21.00","22.53","20.29"
"27/01/2020 12:50:35 AM","476.60","20.32","25.00","21.00","22.54","20.32"
"27/01/2020 12:45:35 AM","468.80","20.34","25.00","21.00","22.55","20.34"
"27/01/2020 12:40:35 AM","473.20","20.37","25.00","21.00","22.57","20.37"
"27/01/2020 12:35:35 AM","475.60","20.40","25.00","21.00","22.58","20.40"
"27/01/2020 12:30:35 AM","475.40","20.42","25.00","21.00","22.60","20.42"
"27/01/2020 12:25:35 AM","464.60","20.46","25.00","21.00","22.62","20.46"
"27/01/2020 12:20:35 AM","465.20","20.49","25.00","21.00","22.63","20.49"
"27/01/2020 12:15:35 AM","470.20","20.52","25.00","21.00","22.65","20.52"
"27/01/2020 12:10:35 AM","480.00","20.54","25.00","21.00","22.67","20.54"
"27/01/2020 12:05:35 AM","467.80","20.57","25.00","21.00","22.68","20.57"
"27/01/2020 12:00:35 AM","470.40","20.60","25.00","21.00","22.70","20.60"
"26/01/2020 11:55:35 PM","481.60","20.63","25.00","21.00","22.72","20.63"
"26/01/2020 11:50:35 PM","464.20","20.67","25.00","21.00","22.73","20.67"
"26/01/2020 11:45:35 PM","473.20","20.70","25.00","21.00","22.76","20.70"
"26/01/2020 11:40:35 PM","468.60","20.74","25.00","21.00","22.77","20.74"
"26/01/2020 11:35:35 PM","452.80","20.77","25.00","21.00","22.79","20.77"
"26/01/2020 11:30:35 PM","471.80","20.81","25.00","21.00","22.81","20.81"
"26/01/2020 11:25:35 PM","465.60","20.84","25.00","21.00","22.82","20.84"
"26/01/2020 11:20:35 PM","460.40","20.87","25.00","21.00","22.85","20.87"
"26/01/2020 11:15:35 PM","459.20","20.92","25.00","21.00","22.87","20.92"
"26/01/2020 11:10:35 PM","478.00","20.95","25.00","21.00","22.89","20.95"
"26/01/2020 11:05:35 PM","468.20","20.99","25.00","21.00","22.91","20.99"
"26/01/2020 11:00:35 PM","477.20","21.03","25.00","21.00","22.93","21.03"
"26/01/2020 10:55:35 PM","468.20","21.08","25.00","21.00","22.95","21.08"
"26/01/2020 10:50:35 PM","464.00","21.12","25.00","21.00","22.97","21.12"
"26/01/2020 10:45:35 PM","466.00","21.16","25.00","21.00","23.00","21.16"
"26/01/2020 10:40:35 PM","471.40","21.20","25.00","21.00","23.02","21.20"
"26/01/2020 10:35:35 PM","479.20","21.23","25.00","21.00","23.04","21.23"
"26/01/2020 10:30:35 PM","467.80","21.27","25.00","21.00","23.07","21.27"
"26/01/2020 10:25:35 PM","460.80","21.31","25.00","21.00","23.09","21.31"
"26/01/2020 10:20:35 PM","469.20","21.36","25.00","21.00","23.11","21.36"
"26/01/2020 10:15:35 PM","468.20","21.42","25.00","21.00","23.14","21.42"
"26/01/2020 10:10:35 PM","463.80","21.47","25.00","21.00","23.17","21.47"
"26/01/2020 10:05:35 PM","462.60","21.53","25.00","21.00","23.20","21.53"
"26/01/2020 10:00:35 PM","477.20","21.59","25.00","21.00","23.22","21.59"
"26/01/2020 9:55:35 PM","468.60","21.66","25.00","21.00","23.25","21.66"
"26/01/2020 9:50:35 PM","464.00","21.72","25.00","21.00","23.29","21.72"
"26/01/2020 9:45:35 PM","466.60","21.79","25.00","21.00","23.32","21.79"
"26/01/2020 9:40:35 PM","475.60","21.85","25.00","21.00","23.35","21.85"
"26/01/2020 9:35:35 PM","474.80","21.92","25.00","21.00","23.37","21.92"
"26/01/2020 9:30:35 PM","474.40","21.98","25.00","21.00","23.40","21.98"
"26/01/2020 9:25:35 PM","459.60","22.05","25.00","21.00","23.43","22.05"
"26/01/2020 9:20:35 PM","477.80","22.10","25.00","21.00","23.45","22.10"
"26/01/2020 9:15:35 PM","473.80","22.16","25.00","21.00","23.48","22.16"
"26/01/2020 9:10:35 PM","466.60","22.23","25.00","21.00","23.51","22.23"
"26/01/2020 9:05:35 PM","479.20","22.28","25.00","21.00","23.53","22.28"
"26/01/2020 9:00:35 PM","474.80","22.33","25.00","21.00","23.56","22.33"
"26/01/2020 8:55:35 PM","476.80","22.38","25.00","21.00","23.58","22.38"
"26/01/2020 8:50:35 PM","470.20","22.43","25.00","21.00","23.61","22.43"
"26/01/2020 8:45:35 PM","481.40","22.48","25.00","21.00","23.63","22.48"
"26/01/2020 8:40:35 PM","472.00","22.54","25.00","21.00","23.66","22.54"
"26/01/2020 8:35:35 PM","463.60","22.59","25.00","21.00","23.68","22.59"
"26/01/2020 8:30:35 PM","476.40","22.64","25.00","21.00","23.70","22.64"
"26/01/2020 8:25:35 PM","473.20","22.68","25.00","21.00","23.72","22.68"
"26/01/2020 8:20:35 PM","464.20","22.72","25.00","21.00","23.75","22.72"
"26/01/2020 8:15:35 PM","463.80","22.75","25.00","21.00","23.77","22.75"
"26/01/2020 8:10:35 PM","485.40","22.80","25.00","21.00","23.79","22.80"
"26/01/2020 8:05:35 PM","481.60","22.85","25.00","21.00","23.82","22.85"
"26/01/2020 8:00:35 PM","470.20","22.89","25.00","21.00","23.84","22.89"
"26/01/2020 7:55:35 PM","468.40","22.93","25.00","21.00","23.85","22.93"
"26/01/2020 7:50:35 PM","479.00","22.97","25.00","21.00","23.88","22.97"
"26/01/2020 7:45:35 PM","494.40","23.00","25.00","21.00","23.89","23.00"
"26/01/2020 7:40:35 PM","480.20","23.03","25.00","21.00","23.91","23.03"
"26/01/2020 7:35:35 PM","483.00","23.05","25.00","21.00","23.93","23.05"
"26/01/2020 7:30:35 PM","478.60","23.07","25.00","21.00","23.94","23.07"
"26/01/2020 7:25:35 PM","481.60","23.08","25.00","21.00","23.95","23.08"
"26/01/2020 7:20:35 PM","472.40","23.09","25.00","21.00","23.96","23.09"
"26/01/2020 7:15:35 PM","489.60","23.10","25.00","21.00","23.96","23.10"
"26/01/2020 7:10:35 PM","471.20","23.11","25.00","21.00","23.97","23.11"
"26/01/2020 7:05:35 PM","476.00","23.11","25.00","21.00","23.97","23.11"
"26/01/2020 7:00:35 PM","484.40","23.11","25.00","21.00","23.98","23.11"
"26/01/2020 6:55:35 PM","464.80","23.12","25.00","21.00","23.99","23.12"
"26/01/2020 6:50:35 PM","495.60","23.13","25.00","21.00","23.99","23.13"
"26/01/2020 6:45:35 PM","495.00","23.13","25.00","21.00","24.00","23.13"
"26/01/2020 6:40:35 PM","475.60","23.13","25.00","21.00","24.01","23.13"
"26/01/2020 6:35:35 PM","480.00","23.13","25.00","21.00","24.01","23.13"
"26/01/2020 6:30:35 PM","469.60","23.13","25.00","21.00","24.02","23.13"
"26/01/2020 6:25:35 PM","467.20","23.13","25.00","21.00","24.02","23.13"
"26/01/2020 6:20:35 PM","476.80","23.12","25.00","21.00","24.03","23.12"
"26/01/2020 6:15:35 PM","479.00","23.12","25.00","21.00","24.03","23.12"
"26/01/2020 6:10:35 PM","470.00","23.12","25.00","21.00","24.03","23.12"
"26/01/2020 6:05:35 PM","459.40","23.11","25.00","21.00","24.03","23.11"
"26/01/2020 6:00:35 PM","471.40","23.11","25.00","21.00","24.04","23.11"
"26/01/2020 5:55:35 PM","470.80","23.11","25.00","21.00","24.04","23.11"
"26/01/2020 5:50:35 PM","471.80","23.11","25.00","21.00","24.05","23.11"
"26/01/2020 5:45:35 PM","479.60","23.11","25.00","21.00","24.05","23.11"
"26/01/2020 5:40:35 PM","479.40","23.11","25.00","21.00","24.06","23.11"
"26/01/2020 5:35:35 PM","491.40","23.10","25.00","21.00","24.06","23.10"
"26/01/2020 5:30:35 PM","492.40","23.10","25.00","21.00","24.06","23.10"
"26/01/2020 5:25:35 PM","458.20","23.10","25.00","21.00","24.07","23.10"
